Iteration	Posterior	Likelihood	Prior	mu	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]
9257	-46.89382	-50.00323	3.109415	0.01419318	0.0141932	0.0141932	0.0141932	0.0141932	0.0141932	0.0141932
9258	-46.89382	-50.00323	3.109415	0.01419318	0.0141932	0.0141932	0.0141932	0.0141932	0.0141932	0.0141932
9259	-46.89382	-50.00323	3.109415	0.01419318	0.0141932	0.0141932	0.0141932	0.0141932	0.0141932	0.0141932
9260	-46.79718	-49.86514	3.067959	0.01525762	0.0152576	0.0152576	0.0152576	0.0152576	0.0152576	0.0152576
9261	-46.79718	-49.86514	3.067959	0.01525762	0.0152576	0.0152576	0.0152576	0.0152576	0.0152576	0.0152576
9262	-47.19817	-50.00426	2.806091	0.0219814	0.0219814	0.0219814	0.0219814	0.0219814	0.0219814	0.0219814
9263	-47.69395	-50.93603	3.242081	0.01078681	0.0107868	0.0107868	0.0107868	0.0107868	0.0107868	0.0107868
9264	-47.32768	-50.52546	3.197781	0.01192428	0.0119243	0.0119243	0.0119243	0.0119243	0.0119243	0.0119243
9265	-47.32768	-50.52546	3.197781	0.01192428	0.0119243	0.0119243	0.0119243	0.0119243	0.0119243	0.0119243
9266	-46.90959	-49.80384	2.894247	0.01971788	0.0197179	0.0197179	0.0197179	0.0197179	0.0197179	0.0197179
9267	-46.90959	-49.80384	2.894247	0.01971788	0.0197179	0.0197179	0.0197179	0.0197179	0.0197179	0.0197179
9268	-46.77113	-49.81956	3.048437	0.01575886	0.0157589	0.0157589	0.0157589	0.0157589	0.0157589	0.0157589
9269	-46.91623	-50.03266	3.116435	0.01401292	0.0140129	0.0140129	0.0140129	0.0140129	0.0140129	0.0140129
9270	-46.8509	-49.94488	3.09398	0.0145895	0.0145895	0.0145895	0.0145895	0.0145895	0.0145895	0.0145895
9271	-46.8509	-49.94488	3.09398	0.0145895	0.0145895	0.0145895	0.0145895	0.0145895	0.0145895	0.0145895
9272	-47.03565	-50.18249	3.146841	0.01323222	0.0132322	0.0132322	0.0132322	0.0132322	0.0132322	0.0132322
9273	-47.03565	-50.18249	3.146841	0.01323222	0.0132322	0.0132322	0.0132322	0.0132322	0.0132322	0.0132322
9274	-47.00016	-49.86231	2.86215	0.02054201	0.020542	0.020542	0.020542	0.020542	0.020542	0.020542
9275	-46.75242	-49.76813	3.01571	0.01659918	0.0165992	0.0165992	0.0165992	0.0165992	0.0165992	0.0165992
9276	-46.91541	-50.0316	3.116189	0.01401924	0.0140192	0.0140192	0.0140192	0.0140192	0.0140192	0.0140192
9277	-46.91541	-50.0316	3.116189	0.01401924	0.0140192	0.0140192	0.0140192	0.0140192	0.0140192	0.0140192
9278	-46.91541	-50.0316	3.116189	0.01401924	0.0140192	0.0140192	0.0140192	0.0140192	0.0140192	0.0140192
9279	-49.54591	-51.9586	2.412689	0.03208247	0.0320825	0.0320825	0.0320825	0.0320825	0.0320825	0.0320825
9280	-49.46181	-51.88587	2.424062	0.03179045	0.0317905	0.0317905	0.0317905	0.0317905	0.0317905	0.0317905
9281	-48.20057	-50.81066	2.610095	0.02701382	0.0270138	0.0270138	0.0270138	0.0270138	0.0270138	0.0270138
9282	-48.20057	-50.81066	2.610095	0.02701382	0.0270138	0.0270138	0.0270138	0.0270138	0.0270138	0.0270138
9283	-46.85582	-49.95174	3.095916	0.01453978	0.0145398	0.0145398	0.0145398	0.0145398	0.0145398	0.0145398
9284	-46.91416	-50.02997	3.115809	0.01402899	0.014029	0.014029	0.014029	0.014029	0.014029	0.014029
9285	-47.0066	-50.14686	3.140261	0.01340117	0.0134012	0.0134012	0.0134012	0.0134012	0.0134012	0.0134012
9286	-46.75692	-49.74864	2.991726	0.017215	0.017215	0.017215	0.017215	0.017215	0.017215	0.017215
9287	-47.07575	-50.23105	3.155301	0.013015	0.013015	0.013015	0.013015	0.013015	0.013015	0.013015
9288	-48.31296	-51.60858	3.295621	0.009412125	0.00941212	0.00941212	0.00941212	0.00941212	0.00941212	0.00941212
9289	-46.79042	-49.74565	2.955224	0.01815221	0.0181522	0.0181522	0.0181522	0.0181522	0.0181522	0.0181522
9290	-46.79042	-49.74565	2.955224	0.01815221	0.0181522	0.0181522	0.0181522	0.0181522	0.0181522	0.0181522
9291	-46.79042	-49.74565	2.955224	0.01815221	0.0181522	0.0181522	0.0181522	0.0181522	0.0181522	0.0181522
9292	-47.14454	-49.96456	2.820027	0.02162356	0.0216236	0.0216236	0.0216236	0.0216236	0.0216236	0.0216236
9293	-47.14454	-49.96456	2.820027	0.02162356	0.0216236	0.0216236	0.0216236	0.0216236	0.0216236	0.0216236
9294	-47.31689	-50.09433	2.777442	0.02271699	0.022717	0.022717	0.022717	0.022717	0.022717	0.022717
9295	-47.31689	-50.09433	2.777442	0.02271699	0.022717	0.022717	0.022717	0.022717	0.022717	0.022717
9296	-46.78688	-49.74483	2.957944	0.01808237	0.0180824	0.0180824	0.0180824	0.0180824	0.0180824	0.0180824
9297	-46.78688	-49.74483	2.957944	0.01808237	0.0180824	0.0180824	0.0180824	0.0180824	0.0180824	0.0180824
9298	-46.76231	-49.80089	3.038578	0.01601202	0.016012	0.016012	0.016012	0.016012	0.016012	0.016012
9299	-46.76231	-49.80089	3.038578	0.01601202	0.016012	0.016012	0.016012	0.016012	0.016012	0.016012
9300	-47.14996	-49.96855	2.818583	0.02166064	0.0216606	0.0216606	0.0216606	0.0216606	0.0216606	0.0216606
9301	-46.97463	-50.10712	3.132492	0.01360066	0.0136007	0.0136007	0.0136007	0.0136007	0.0136007	0.0136007
9302	-46.97463	-50.10712	3.132492	0.01360066	0.0136007	0.0136007	0.0136007	0.0136007	0.0136007	0.0136007
9303	-48.02921	-50.66798	2.638772	0.0262775	0.0262775	0.0262775	0.0262775	0.0262775	0.0262775	0.0262775
9304	-46.93466	-49.81936	2.884702	0.01996296	0.019963	0.019963	0.019963	0.019963	0.019963	0.019963
9305	-47.66808	-50.3721	2.704021	0.02460215	0.0246022	0.0246022	0.0246022	0.0246022	0.0246022	0.0246022
9306	-47.28804	-50.07221	2.784163	0.02254441	0.0225444	0.0225444	0.0225444	0.0225444	0.0225444	0.0225444
9307	-47.0594	-50.21133	3.151931	0.01310152	0.0131015	0.0131015	0.0131015	0.0131015	0.0131015	0.0131015
9308	-47.33426	-50.10772	2.773458	0.02281928	0.0228193	0.0228193	0.0228193	0.0228193	0.0228193	0.0228193
9309	-46.94997	-50.07601	3.126047	0.01376613	0.0137661	0.0137661	0.0137661	0.0137661	0.0137661	0.0137661
9310	-46.85204	-49.77121	2.919163	0.01907814	0.0190781	0.0190781	0.0190781	0.0190781	0.0190781	0.0190781
9311	-47.49336	-50.71294	3.219578	0.01136462	0.0113646	0.0113646	0.0113646	0.0113646	0.0113646	0.0113646
9312	-46.96105	-49.8363	2.875254	0.02020556	0.0202056	0.0202056	0.0202056	0.0202056	0.0202056	0.0202056
9313	-46.7567	-49.74888	2.99218	0.01720334	0.0172033	0.0172033	0.0172033	0.0172033	0.0172033	0.0172033
9314	-46.89676	-50.00713	3.11037	0.01416865	0.0141686	0.0141686	0.0141686	0.0141686	0.0141686	0.0141686
9315	-47.062	-50.21448	3.152475	0.01308757	0.0130876	0.0130876	0.0130876	0.0130876	0.0130876	0.0130876
9316	-47.31482	-50.09274	2.777918	0.02270476	0.0227048	0.0227048	0.0227048	0.0227048	0.0227048	0.0227048
9317	-50.41024	-52.71059	2.30035	0.0349669	0.0349669	0.0349669	0.0349669	0.0349669	0.0349669	0.0349669
9318	-48.10879	-50.73409	2.625304	0.0266233	0.0266233	0.0266233	0.0266233	0.0266233	0.0266233	0.0266233
9319	-47.63255	-50.86811	3.235561	0.01095424	0.0109542	0.0109542	0.0109542	0.0109542	0.0109542	0.0109542
9320	-47.72948	-50.9752	3.245726	0.01069323	0.0106932	0.0106932	0.0106932	0.0106932	0.0106932	0.0106932
9321	-47.20384	-50.0085	2.804657	0.02201821	0.0220182	0.0220182	0.0220182	0.0220182	0.0220182	0.0220182
9322	-46.9056	-49.80143	2.895827	0.01967731	0.0196773	0.0196773	0.0196773	0.0196773	0.0196773	0.0196773
9323	-46.75868	-49.74707	2.988389	0.01730068	0.0173007	0.0173007	0.0173007	0.0173007	0.0173007	0.0173007
9324	-46.94901	-49.8285	2.879496	0.02009664	0.0200966	0.0200966	0.0200966	0.0200966	0.0200966	0.0200966
9325	-46.83849	-49.76441	2.925917	0.01890472	0.0189047	0.0189047	0.0189047	0.0189047	0.0189047	0.0189047
9326	-47.12534	-49.95054	2.825202	0.02149068	0.0214907	0.0214907	0.0214907	0.0214907	0.0214907	0.0214907
9327	-47.12534	-49.95054	2.825202	0.02149068	0.0214907	0.0214907	0.0214907	0.0214907	0.0214907	0.0214907
9328	-47.12534	-49.95054	2.825202	0.02149068	0.0214907	0.0214907	0.0214907	0.0214907	0.0214907	0.0214907
9329	-46.85704	-49.77382	2.91678	0.01913932	0.0191393	0.0191393	0.0191393	0.0191393	0.0191393	0.0191393
9330	-46.85704	-49.77382	2.91678	0.01913932	0.0191393	0.0191393	0.0191393	0.0191393	0.0191393	0.0191393
9331	-47.51698	-50.25099	2.734012	0.02383211	0.0238321	0.0238321	0.0238321	0.0238321	0.0238321	0.0238321
9332	-46.92071	-49.81064	2.889938	0.01982851	0.0198285	0.0198285	0.0198285	0.0198285	0.0198285	0.0198285
9333	-47.14754	-49.96677	2.819225	0.02164415	0.0216441	0.0216441	0.0216441	0.0216441	0.0216441	0.0216441
9334	-47.14754	-49.96677	2.819225	0.02164415	0.0216441	0.0216441	0.0216441	0.0216441	0.0216441	0.0216441
9335	-47.14754	-49.96677	2.819225	0.02164415	0.0216441	0.0216441	0.0216441	0.0216441	0.0216441	0.0216441
9336	-46.96479	-49.83875	2.873954	0.02023891	0.0202389	0.0202389	0.0202389	0.0202389	0.0202389	0.0202389
9337	-46.96731	-50.09793	3.130623	0.01364863	0.0136486	0.0136486	0.0136486	0.0136486	0.0136486	0.0136486
9338	-46.96731	-50.09793	3.130623	0.01364863	0.0136486	0.0136486	0.0136486	0.0136486	0.0136486	0.0136486
9339	-46.96731	-50.09793	3.130623	0.01364863	0.0136486	0.0136486	0.0136486	0.0136486	0.0136486	0.0136486
9340	-46.76226	-49.80077	3.038508	0.01601379	0.0160138	0.0160138	0.0160138	0.0160138	0.0160138	0.0160138
9341	-46.76226	-49.80077	3.038508	0.01601379	0.0160138	0.0160138	0.0160138	0.0160138	0.0160138	0.0160138
9342	-46.8629	-49.96152	3.098618	0.0144704	0.0144704	0.0144704	0.0144704	0.0144704	0.0144704	0.0144704
9343	-46.77338	-49.82392	3.050542	0.01570482	0.0157048	0.0157048	0.0157048	0.0157048	0.0157048	0.0157048
9344	-46.77338	-49.82392	3.050542	0.01570482	0.0157048	0.0157048	0.0157048	0.0157048	0.0157048	0.0157048
9345	-47.79344	-50.47393	2.680488	0.02520639	0.0252064	0.0252064	0.0252064	0.0252064	0.0252064	0.0252064
9346	-48.32891	-50.91826	2.589348	0.02754652	0.0275465	0.0275465	0.0275465	0.0275465	0.0275465	0.0275465
9347	-48.32891	-50.91826	2.589348	0.02754652	0.0275465	0.0275465	0.0275465	0.0275465	0.0275465	0.0275465
9348	-47.21098	-50.3909	3.17992	0.01238287	0.0123829	0.0123829	0.0123829	0.0123829	0.0123829	0.0123829
9349	-46.78506	-49.84499	3.059935	0.01546363	0.0154636	0.0154636	0.0154636	0.0154636	0.0154636	0.0154636
9350	-47.00927	-50.15015	3.140883	0.0133852	0.0133852	0.0133852	0.0133852	0.0133852	0.0133852	0.0133852
9351	-47.04249	-49.89142	2.84893	0.02088146	0.0208815	0.0208815	0.0208815	0.0208815	0.0208815	0.0208815
9352	-47.57412	-50.80319	3.229069	0.01112093	0.0111209	0.0111209	0.0111209	0.0111209	0.0111209	0.0111209
9353	-47.45586	-50.20262	2.74676	0.02350477	0.0235048	0.0235048	0.0235048	0.0235048	0.0235048	0.0235048
9354	-47.45586	-50.20262	2.74676	0.02350477	0.0235048	0.0235048	0.0235048	0.0235048	0.0235048	0.0235048
9355	-46.96041	-49.83589	2.875474	0.02019989	0.0201999	0.0201999	0.0201999	0.0201999	0.0201999	0.0201999
9356	-46.96041	-49.83589	2.875474	0.02019989	0.0201999	0.0201999	0.0201999	0.0201999	0.0201999	0.0201999
9357	-47.46114	-50.20678	2.745644	0.02353344	0.0235334	0.0235334	0.0235334	0.0235334	0.0235334	0.0235334
9358	-46.94351	-50.06779	3.124284	0.01381139	0.0138114	0.0138114	0.0138114	0.0138114	0.0138114	0.0138114
9359	-47.58603	-50.30609	2.720059	0.02419035	0.0241904	0.0241904	0.0241904	0.0241904	0.0241904	0.0241904
9360	-48.06442	-51.34073	3.276313	0.009907868	0.00990787	0.00990787	0.00990787	0.00990787	0.00990787	0.00990787
9361	-47.78418	-50.46637	2.682191	0.02516267	0.0251627	0.0251627	0.0251627	0.0251627	0.0251627	0.0251627
9362	-47.78418	-50.46637	2.682191	0.02516267	0.0251627	0.0251627	0.0251627	0.0251627	0.0251627	0.0251627
9363	-48.02731	-51.30052	3.273213	0.009987481	0.00998748	0.00998748	0.00998748	0.00998748	0.00998748	0.00998748
9364	-47.0874	-50.24504	3.157641	0.01295491	0.0129549	0.0129549	0.0129549	0.0129549	0.0129549	0.0129549
9365	-46.80189	-49.74903	2.94714	0.01835978	0.0183598	0.0183598	0.0183598	0.0183598	0.0183598	0.0183598
9366	-46.80189	-49.74903	2.94714	0.01835978	0.0183598	0.0183598	0.0183598	0.0183598	0.0183598	0.0183598
9367	-47.077	-50.23255	3.155555	0.01300849	0.0130085	0.0130085	0.0130085	0.0130085	0.0130085	0.0130085
9368	-46.86716	-49.96735	3.100195	0.01442991	0.0144299	0.0144299	0.0144299	0.0144299	0.0144299	0.0144299
9369	-46.86716	-49.96735	3.100195	0.01442991	0.0144299	0.0144299	0.0144299	0.0144299	0.0144299	0.0144299
9370	-46.86716	-49.96735	3.100195	0.01442991	0.0144299	0.0144299	0.0144299	0.0144299	0.0144299	0.0144299
9371	-46.86716	-49.96735	3.100195	0.01442991	0.0144299	0.0144299	0.0144299	0.0144299	0.0144299	0.0144299
9372	-47.28521	-50.07004	2.784831	0.02252725	0.0225273	0.0225273	0.0225273	0.0225273	0.0225273	0.0225273
9373	-46.76295	-49.74476	2.981817	0.01746941	0.0174694	0.0174694	0.0174694	0.0174694	0.0174694	0.0174694
9374	-47.67788	-50.38002	2.702142	0.0246504	0.0246504	0.0246504	0.0246504	0.0246504	0.0246504	0.0246504
9375	-47.52398	-50.25656	2.732576	0.02386899	0.023869	0.023869	0.023869	0.023869	0.023869	0.023869
9376	-47.52398	-50.25656	2.732576	0.02386899	0.023869	0.023869	0.023869	0.023869	0.023869	0.023869
9377	-48.61119	-51.15671	2.545521	0.02867183	0.0286718	0.0286718	0.0286718	0.0286718	0.0286718	0.0286718
9378	-47.19044	-49.99849	2.808056	0.02193094	0.0219309	0.0219309	0.0219309	0.0219309	0.0219309	0.0219309
9379	-46.86806	-49.77976	2.911696	0.01926985	0.0192699	0.0192699	0.0192699	0.0192699	0.0192699	0.0192699
9380	-47.43621	-50.18716	2.750947	0.02339728	0.0233973	0.0233973	0.0233973	0.0233973	0.0233973	0.0233973
9381	-46.99437	-50.13172	3.137359	0.01347569	0.0134757	0.0134757	0.0134757	0.0134757	0.0134757	0.0134757
9382	-47.43153	-50.64338	3.211848	0.01156309	0.0115631	0.0115631	0.0115631	0.0115631	0.0115631	0.0115631
9383	-47.43153	-50.64338	3.211848	0.01156309	0.0115631	0.0115631	0.0115631	0.0115631	0.0115631	0.0115631
9384	-47.43153	-50.64338	3.211848	0.01156309	0.0115631	0.0115631	0.0115631	0.0115631	0.0115631	0.0115631
9385	-48.07143	-51.34832	3.276892	0.009892998	0.009893	0.009893	0.009893	0.009893	0.009893	0.009893
9386	-47.44228	-50.6555	3.213223	0.01152779	0.0115278	0.0115278	0.0115278	0.0115278	0.0115278	0.0115278
9387	-47.44228	-50.6555	3.213223	0.01152779	0.0115278	0.0115278	0.0115278	0.0115278	0.0115278	0.0115278
9388	-47.44347	-50.19287	2.749394	0.02343714	0.0234371	0.0234371	0.0234371	0.0234371	0.0234371	0.0234371
9389	-47.57909	-50.30053	2.721442	0.02415486	0.0241549	0.0241549	0.0241549	0.0241549	0.0241549	0.0241549
9390	-47.05799	-49.90228	2.844296	0.02100044	0.0210004	0.0210004	0.0210004	0.0210004	0.0210004	0.0210004
9391	-47.05799	-49.90228	2.844296	0.02100044	0.0210004	0.0210004	0.0210004	0.0210004	0.0210004	0.0210004
9392	-47.29201	-50.07524	2.783232	0.02256833	0.0225683	0.0225683	0.0225683	0.0225683	0.0225683	0.0225683
9393	-46.9354	-50.05742	3.122022	0.01386948	0.0138695	0.0138695	0.0138695	0.0138695	0.0138695	0.0138695
9394	-46.768	-49.74351	2.975516	0.0176312	0.0176312	0.0176312	0.0176312	0.0176312	0.0176312	0.0176312
9395	-47.73273	-50.97878	3.246055	0.01068478	0.0106848	0.0106848	0.0106848	0.0106848	0.0106848	0.0106848
9396	-47.68024	-50.38193	2.70169	0.02466201	0.024662	0.024662	0.024662	0.024662	0.024662	0.024662
9397	-47.68351	-50.92451	3.240994	0.01081474	0.0108147	0.0108147	0.0108147	0.0108147	0.0108147	0.0108147
9398	-47.68351	-50.92451	3.240994	0.01081474	0.0108147	0.0108147	0.0108147	0.0108147	0.0108147	0.0108147
9399	-48.09259	-51.37122	3.278627	0.009848464	0.00984846	0.00984846	0.00984846	0.00984846	0.00984846	0.00984846
9400	-48.09259	-51.37122	3.278627	0.009848464	0.00984846	0.00984846	0.00984846	0.00984846	0.00984846	0.00984846
9401	-46.79708	-49.86498	3.067897	0.01525921	0.0152592	0.0152592	0.0152592	0.0152592	0.0152592	0.0152592
9402	-48.42819	-51.73201	3.303823	0.009201518	0.00920152	0.00920152	0.00920152	0.00920152	0.00920152	0.00920152
9403	-46.83059	-49.91595	3.085359	0.01481084	0.0148108	0.0148108	0.0148108	0.0148108	0.0148108	0.0148108
9404	-47.16953	-50.34244	3.172906	0.01256298	0.012563	0.012563	0.012563	0.012563	0.012563	0.012563
9405	-47.16953	-50.34244	3.172906	0.01256298	0.012563	0.012563	0.012563	0.012563	0.012563	0.012563
9406	-46.7756	-49.74324	2.967635	0.01783355	0.0178335	0.0178335	0.0178335	0.0178335	0.0178335	0.0178335
9407	-46.7756	-49.74324	2.967635	0.01783355	0.0178335	0.0178335	0.0178335	0.0178335	0.0178335	0.0178335
9408	-49.93003	-52.29186	2.36183	0.03338832	0.0333883	0.0333883	0.0333883	0.0333883	0.0333883	0.0333883
9409	-46.81833	-49.75527	2.936935	0.01862182	0.0186218	0.0186218	0.0186218	0.0186218	0.0186218	0.0186218
9410	-46.81833	-49.75527	2.936935	0.01862182	0.0186218	0.0186218	0.0186218	0.0186218	0.0186218	0.0186218
9411	-47.07062	-50.22487	3.154255	0.01304186	0.0130419	0.0130419	0.0130419	0.0130419	0.0130419	0.0130419
9412	-47.07062	-50.22487	3.154255	0.01304186	0.0130419	0.0130419	0.0130419	0.0130419	0.0130419	0.0130419
9413	-47.3847	-50.14684	2.762147	0.0231097	0.0231097	0.0231097	0.0231097	0.0231097	0.0231097	0.0231097
9414	-46.88273	-49.98844	3.10571	0.01428832	0.0142883	0.0142883	0.0142883	0.0142883	0.0142883	0.0142883
9415	-46.79217	-49.85698	3.064804	0.01533862	0.0153386	0.0153386	0.0153386	0.0153386	0.0153386	0.0153386
9416	-46.77112	-49.81954	3.048426	0.01575914	0.0157591	0.0157591	0.0157591	0.0157591	0.0157591	0.0157591
9417	-46.77112	-49.81954	3.048426	0.01575914	0.0157591	0.0157591	0.0157591	0.0157591	0.0157591	0.0157591
9418	-46.77112	-49.81954	3.048426	0.01575914	0.0157591	0.0157591	0.0157591	0.0157591	0.0157591	0.0157591
9419	-46.75258	-49.76946	3.016876	0.01656923	0.0165692	0.0165692	0.0165692	0.0165692	0.0165692	0.0165692
9420	-48.62723	-51.17033	2.543096	0.02873411	0.0287341	0.0287341	0.0287341	0.0287341	0.0287341	0.0287341
9421	-49.52796	-51.94307	2.415108	0.03202036	0.0320204	0.0320204	0.0320204	0.0320204	0.0320204	0.0320204
9422	-49.52796	-51.94307	2.415108	0.03202036	0.0320204	0.0320204	0.0320204	0.0320204	0.0320204	0.0320204
9423	-49.86114	-52.23197	2.37083	0.03315723	0.0331572	0.0331572	0.0331572	0.0331572	0.0331572	0.0331572
9424	-46.88126	-49.98647	3.105207	0.01430124	0.0143012	0.0143012	0.0143012	0.0143012	0.0143012	0.0143012
9425	-46.8652	-49.96467	3.099473	0.01444845	0.0144485	0.0144485	0.0144485	0.0144485	0.0144485	0.0144485
9426	-46.91911	-49.80966	2.890551	0.01981279	0.0198128	0.0198128	0.0198128	0.0198128	0.0198128	0.0198128
9427	-46.91911	-49.80966	2.890551	0.01981279	0.0198128	0.0198128	0.0198128	0.0198128	0.0198128	0.0198128
9428	-47.24982	-50.43597	3.186148	0.01222296	0.012223	0.012223	0.012223	0.012223	0.012223	0.012223
9429	-49.41913	-51.849	2.429868	0.03164137	0.0316414	0.0316414	0.0316414	0.0316414	0.0316414	0.0316414
9430	-46.78325	-49.84186	3.058611	0.01549762	0.0154976	0.0154976	0.0154976	0.0154976	0.0154976	0.0154976
9431	-46.78325	-49.84186	3.058611	0.01549762	0.0154976	0.0154976	0.0154976	0.0154976	0.0154976	0.0154976
9432	-46.78325	-49.84186	3.058611	0.01549762	0.0154976	0.0154976	0.0154976	0.0154976	0.0154976	0.0154976
9433	-46.77595	-49.82876	3.052808	0.01564664	0.0156466	0.0156466	0.0156466	0.0156466	0.0156466	0.0156466
9434	-47.65062	-50.35801	2.707388	0.02451571	0.0245157	0.0245157	0.0245157	0.0245157	0.0245157	0.0245157
9435	-46.93718	-49.82095	2.883775	0.01998675	0.0199867	0.0199867	0.0199867	0.0199867	0.0199867	0.0199867
9436	-46.93718	-49.82095	2.883775	0.01998675	0.0199867	0.0199867	0.0199867	0.0199867	0.0199867	0.0199867
9437	-46.9739	-49.84474	2.870839	0.0203189	0.0203189	0.0203189	0.0203189	0.0203189	0.0203189	0.0203189
9438	-46.9739	-49.84474	2.870839	0.0203189	0.0203189	0.0203189	0.0203189	0.0203189	0.0203189	0.0203189
9439	-46.9739	-49.84474	2.870839	0.0203189	0.0203189	0.0203189	0.0203189	0.0203189	0.0203189	0.0203189
9440	-47.28814	-50.07228	2.784141	0.02254497	0.022545	0.022545	0.022545	0.022545	0.022545	0.022545
9441	-48.20094	-50.81098	2.610034	0.0270154	0.0270154	0.0270154	0.0270154	0.0270154	0.0270154	0.0270154
9442	-47.76276	-51.01182	3.24906	0.01060762	0.0106076	0.0106076	0.0106076	0.0106076	0.0106076	0.0106076
9443	-46.85924	-49.95647	3.097233	0.01450597	0.014506	0.014506	0.014506	0.014506	0.014506	0.014506
9444	-46.7879	-49.74505	2.957153	0.01810269	0.0181027	0.0181027	0.0181027	0.0181027	0.0181027	0.0181027
9445	-46.7879	-49.74505	2.957153	0.01810269	0.0181027	0.0181027	0.0181027	0.0181027	0.0181027	0.0181027
9446	-46.7879	-49.74505	2.957153	0.01810269	0.0181027	0.0181027	0.0181027	0.0181027	0.0181027	0.0181027
9447	-46.7879	-49.74505	2.957153	0.01810269	0.0181027	0.0181027	0.0181027	0.0181027	0.0181027	0.0181027
9448	-48.38469	-51.68547	3.300777	0.009279733	0.00927973	0.00927973	0.00927973	0.00927973	0.00927973	0.00927973
9449	-46.79057	-49.74568	2.955114	0.01815505	0.0181551	0.0181551	0.0181551	0.0181551	0.0181551	0.0181551
9450	-46.79057	-49.74568	2.955114	0.01815505	0.0181551	0.0181551	0.0181551	0.0181551	0.0181551	0.0181551
9451	-46.79057	-49.74568	2.955114	0.01815505	0.0181551	0.0181551	0.0181551	0.0181551	0.0181551	0.0181551
9452	-46.79057	-49.74568	2.955114	0.01815505	0.0181551	0.0181551	0.0181551	0.0181551	0.0181551	0.0181551
9453	-46.79057	-49.74568	2.955114	0.01815505	0.0181551	0.0181551	0.0181551	0.0181551	0.0181551	0.0181551
9454	-47.60686	-50.32279	2.715935	0.02429626	0.0242963	0.0242963	0.0242963	0.0242963	0.0242963	0.0242963
9455	-47.60686	-50.32279	2.715935	0.02429626	0.0242963	0.0242963	0.0242963	0.0242963	0.0242963	0.0242963
9456	-46.75987	-49.79496	3.035097	0.01610139	0.0161014	0.0161014	0.0161014	0.0161014	0.0161014	0.0161014
9457	-46.98688	-50.12242	3.13554	0.01352238	0.0135224	0.0135224	0.0135224	0.0135224	0.0135224	0.0135224
9458	-47.27749	-50.46789	3.190404	0.01211368	0.0121137	0.0121137	0.0121137	0.0121137	0.0121137	0.0121137
9459	-46.86634	-49.96623	3.099894	0.01443763	0.0144376	0.0144376	0.0144376	0.0144376	0.0144376	0.0144376
9460	-46.89414	-49.79461	2.900469	0.01955811	0.0195581	0.0195581	0.0195581	0.0195581	0.0195581	0.0195581
9461	-47.10128	-49.93312	2.831845	0.02132012	0.0213201	0.0213201	0.0213201	0.0213201	0.0213201	0.0213201
