Iteration	Replicate_ID	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rate[7]	rate[8]	rate[9]	rate[10]	rate[11]	rate[12]	rf[1]	rf[2]	rf[3]	rf[4]
38998	0	-128.2657	-165.066	36.80028	0.0005026294	0.01280035	0.007770161	0.01255384	0.01432033	0.003044017	0.01817742	0.00114256	0.004687952	0.007090744	0.03591327	0.08249742	0.285039	0.00687494	0.324274	0.383812
38999	1	-127.293	-166.4416	39.14858	0.004889989	0.024171	0.01222527	0.01376032	0.0002717153	0.0007495795	0.02383801	0.007432912	0.008300697	0.01205908	0.03123679	0.03865114	0.459609	0.0619552	0.374793	0.103643
39000	0	-128.4226	-165.8446	37.42201	0.00455745	0.01280035	0.007770161	0.0007875552	0.01556224	0.000446516	0.01817742	0.00114256	0.01608475	0.007090744	0.02751675	0.08249742	0.365093	0.00880578	0.415347	0.210754
39001	1	-131.2102	-169.1202	37.90999	0.006005633	0.024171	0.01761968	0.01781004	0.002560895	0.0106634	0.0235141	0.005990022	0.008300697	0.003148946	0.03123679	0.03865114	0.358341	0.0748672	0.127475	0.439317
39002	0	-124.7549	-165.8917	41.13684	0.00455745	0.005913748	0.007770161	0.0002168402	0.005697979	0.0004318886	0.04062978	0.001442183	0.01608475	0.007090744	0.02751675	0.04083315	0.266264	0.277117	0.302915	0.153704
39003	1	-128.97	-168.3672	39.39726	0.006005633	0.008654456	0.01761968	0.00672379	0.01554394	0.006555887	0.02249087	0.001943345	0.01658543	0.003148946	0.03123679	0.03865114	0.388136	0.0810924	0.138074	0.392697
39004	0	-126.434	-164.537	38.10299	0.0008009953	0.005913748	0.01904375	0.007940301	0.001916637	0.0004318886	0.02236457	0.003410976	0.01402068	0.009117495	0.04037906	0.06244897	0.266264	0.277117	0.302915	0.153704
39005	1	-129.3968	-165.6064	36.20967	0.00429911	0.008654456	0.01761968	0.002040309	0.009188775	0.005580885	0.04874923	0.009506697	0.01658543	0.003148946	0.03123679	0.04965344	0.556445	0.0768759	0.130895	0.235785
39006	0	-131.0825	-167.6769	36.59432	0.009037743	0.003331284	0.01904375	0.007940301	0.004134927	0.00447581	0.02236457	0.002684562	0.01048304	0.01579312	0.04037906	0.06284228	0.164837	0.487745	0.187527	0.15989
39007	1	-126.5837	-163.8839	37.30014	0.0001443077	0.008654456	0.01761968	0.0001541868	0.009188775	0.009200739	0.04874923	0.009506697	0.00818681	0.003148946	0.03141591	0.04965344	0.264661	0.0648996	0.457091	0.213349
39008	0	-127.9464	-166.195	38.24862	0.0008156003	0.01294699	0.01904375	0.002450548	0.004134927	0.00447581	0.02236457	0.002684562	0.01875209	0.0164293	0.0194276	0.06284228	0.164837	0.487745	0.187527	0.15989
39009	1	-125.6894	-165.8768	40.18742	0.0001242815	0.008654456	0.00877236	8.360993e-05	0.009188775	0.009200739	0.04874923	0.009506697	0.00818681	0.002293678	0.0201938	0.04249521	0.390297	0.0805329	0.251	0.278171
39010	0	-127.1987	-168.0464	40.84777	0.001920385	0.01294699	0.01904375	0.003534231	0.004134927	0.00447581	0.02236457	0.001428535	0.008612675	0.004598066	0.04235886	0.03558731	0.164837	0.487745	0.187527	0.15989
39011	1	-127.1815	-166.2323	39.05077	0.0002640383	0.01176421	0.00877236	0.01251903	0.009188775	0.003947072	0.04874923	0.009506697	0.00818681	0.002496156	0.0201938	0.04295271	0.390297	0.0805329	0.251	0.278171
39012	0	-125.0845	-168.3897	43.3052	0.001920385	0.01294699	0.01023987	0.004682465	0.004134927	0.00447581	0.01984823	0.001909649	0.007945024	0.004598066	0.02238819	0.04193744	0.125889	0.372499	0.143217	0.358395
39013	1	-126.6415	-169.5217	42.88015	0.001885968	0.01236549	0.00877236	0.01251903	0.009188775	0.003947072	0.0174929	0.009506697	0.00818681	0.01029241	0.01718474	0.02983232	0.364411	0.0751918	0.323915	0.236482
39014	0	-128.9213	-167.9231	39.00178	0.001920385	0.008997708	0.01023987	0.02278113	0.002196188	0.00447581	0.03441197	0.0006544623	0.007349821	0.004598066	0.03945603	0.04193744	0.208896	0.443323	0.170448	0.177333
39015	1	-128.5027	-167.4264	38.92377	0.0001643907	0.03615796	0.0110492	0.004583872	0.009188775	0.003947072	0.02078442	0.009506697	0.01440616	0.01029241	0.02669959	0.0329996	0.364411	0.0751918	0.323915	0.236482
39016	0	-126.9125	-168.1855	41.273	0.0009419452	0.008997708	0.01023987	0.001210075	0.002196188	0.009356939	0.02991821	0.0006544623	0.007349821	0.004598066	0.03945603	0.04193744	0.0536234	0.596572	0.0413842	0.30842
39017	1	-127.1479	-163.7456	36.59774	0.0003745454	0.01276932	0.0110492	0.004583872	0.009188775	0.0003790501	0.03983339	0.009506697	0.01440616	0.02083618	0.02669959	0.05285019	0.35864	0.0740008	0.334623	0.232736
39018	0	-128.6648	-165.9851	37.32031	0.003445575	0.01344323	0.006582468	0.007589054	0.01299137	0.006284073	0.02991821	0.0006544623	0.02405551	0.009068871	0.03945603	0.04193744	0.0399997	0.445005	0.147582	0.367413
39019	1	-125.9877	-164.4453	38.45767	0.000208482	0.01276932	0.007290202	0.004583872	0.009188775	0.0003241781	0.02008087	0.009506697	0.01960388	0.02083618	0.02669959	0.05323619	0.40683	0.0839444	0.379587	0.129639
39020	0	-126.0497	-163.8056	37.75598	0.0004822215	0.01344323	0.006582468	0.007589054	0.01299137	0.002658238	0.02782252	0.005088224	0.02405551	0.009068871	0.03945603	0.04193744	0.0252343	0.280737	0.462241	0.231787
39021	1	-127.1428	-165.3573	38.21448	0.003795808	0.01276932	0.007290202	0.004583872	0.006101232	0.003245757	0.03725374	0.009506697	0.007536313	0.02083618	0.02669959	0.04708246	0.252525	0.196977	0.410352	0.140146
39022	0	-126.6876	-165.1603	38.47269	0.001676316	0.01344323	0.006582468	0.003704876	0.003894804	0.01763775	0.02872766	0.005088224	0.00990744	0.01715288	0.03945603	0.03690997	0.0252343	0.280737	0.462241	0.231787
39023	1	-127.685	-166.6563	38.97126	0.003795808	0.01276932	0.007594859	0.0110072	0.006101232	0.004991152	0.01567626	0.0009160481	0.007536313	0.02168449	0.02669959	0.06054437	0.381963	0.162867	0.339292	0.115877
39024	0	-128.7697	-166.1525	37.38286	0.001676316	0.01636359	0.006582468	0.009738451	0.008734552	0.02087891	0.01875753	0.00337765	0.0106371	0.01715288	0.03945603	0.04146051	0.0252343	0.280737	0.462241	0.231787
39025	1	-126.8277	-166.6599	39.8322	0.003795808	0.01323174	0.007594859	0.005114623	0.006101232	0.004991152	0.01444889	0.003809548	0.002836038	0.02174795	0.02669959	0.06054437	0.381963	0.162867	0.339292	0.115877
39026	0	-125.7089	-165.9715	40.26259	0.006974359	0.01636359	0.006582468	0.001742183	0.005029765	0.0001547948	0.03136289	0.0007893516	0.0106371	0.006163112	0.03945603	0.04146051	0.00891827	0.26619	0.355813	0.369079
39027	1	-130.3623	-167.2022	36.83987	0.005687577	0.01323174	0.0185741	0.005114623	0.006101232	0.004991152	0.01444889	0.009986056	0.006373044	0.01540755	0.02004436	0.08015408	0.381963	0.162867	0.339292	0.115877
39028	0	-127.2697	-169.7451	42.47539	0.002796777	0.01636359	0.006582468	0.008880599	0.003433804	0.0111107	0.02531859	0.00563154	0.01075765	0.002221976	0.0105659	0.04146051	0.00891827	0.26619	0.355813	0.369079
39029	1	-127.2085	-166.2304	39.02188	0.0009997695	0.008741494	0.01239954	0.005114623	0.003817842	0.007195384	0.01444889	0.008439925	0.02169503	0.01835818	0.02004436	0.05756769	0.075647	0.243589	0.507455	0.173309
39030	0	-127.8815	-168.5219	40.64038	0.002796777	0.01636359	0.01181469	0.003101979	0.005829233	0.0111107	0.02531859	0.004606702	0.01075765	0.0004424463	0.0105659	0.06032152	0.0174825	0.157215	0.697501	0.127801
39031	1	-122.1126	-164.0032	41.89063	0.001245731	0.008741494	0.007454397	0.0007640981	0.002742907	0.0001972934	0.03300419	0.008439925	0.008276198	0.002456622	0.01993958	0.05756769	0.075647	0.243589	0.507455	0.173309
39032	0	-133.6325	-166.3827	32.75019	0.002050311	0.03488695	0.01181469	0.0173538	0.005829233	0.0111107	0.03388623	0.01999267	0.01618654	0.005104551	0.0329732	0.04883177	0.0174825	0.157215	0.697501	0.127801
39033	1	-127.0971	-163.7728	36.67577	0.001245731	0.03002567	0.010365	0.0005372816	0.002742907	0.0001972934	0.03300419	0.003493529	0.01374733	0.00424639	0.04454257	0.05756769	0.0745108	0.239931	0.514853	0.170706
39034	0	-135.9063	-166.7857	30.87942	0.002050311	0.02197184	0.01181469	0.0173538	0.02876931	0.0111107	0.03107264	0.01080908	0.004473845	0.02299152	0.04702565	0.04883177	0.00691538	0.0238946	0.918637	0.050553
39035	1	-127.3702	-164.7539	37.38366	0.001245731	0.006454763	0.010365	0.01079197	0.001290581	0.01167672	0.03300419	0.003493529	0.01374733	0.01952373	0.0216956	0.06151903	0.0530628	0.144806	0.680563	0.121568
39036	0	-130.5617	-165.2644	34.70269	0.006703421	0.02197184	0.01090784	0.0173538	0.007699348	0.006173178	0.03107264	0.01080908	0.013271	0.006027087	0.04702565	0.0419536	0.0062864	0.0217213	0.835083	0.136909
39037	1	-126.7095	-164.078	37.36844	0.001245731	0.006454763	0.010365	0.01079197	0.001290581	0.001121621	0.03300419	0.005198755	0.01374733	0.01952373	0.02534458	0.06686839	0.372275	0.137769	0.374296	0.11566
39038	0	-127.7433	-164.984	37.2407	0.006703421	0.01310089	0.01371077	0.003537808	0.01459261	0.01161424	0.03925839	0.003777264	0.01593956	0.006027087	0.02598752	0.0419536	0.197559	0.0175403	0.674344	0.110556
39039	1	-128.9496	-170.6286	41.67907	0.001471634	0.01547303	0.01344541	0.01079197	0.001290581	0.001111855	0.03300419	0.002294836	0.003703512	0.01952373	0.014664	0.03611972	0.30376	0.173957	0.474564	0.0477182
39040	0	-128.7591	-165.5075	36.74844	0.01081626	0.01310089	0.00632952	0.00071647	0.01459261	0.01161424	0.03706128	0.001345105	0.01593956	0.003631016	0.02598752	0.059872	0.183599	0.0869662	0.626691	0.102744
39041	1	-129.9329	-167.7379	37.80501	0.00223022	0.01547303	0.01344541	0.00497228	0.0003185285	0.001105532	0.02183705	0.017805	0.003703512	0.02656555	0.0167654	0.06647523	0.299573	0.0966152	0.556752	0.0470604
39042	0	-131.3293	-166.7125	35.3832	0.01081626	0.01006724	0.004713766	0.0175236	0.01459261	0.01161424	0.03717127	0.001138169	0.01593956	0.004892057	0.02598752	0.059872	0.235748	0.081411	0.58666	0.0961809
39043	1	-129.3369	-167.3024	37.96555	0.002731918	0.01547303	0.008674173	0.00497228	0.001799017	0.0007805004	0.02286898	0.017805	0.004219107	0.02656555	0.0167654	0.06647523	0.73323	0.0432529	0.0884353	0.135082
39044	0	-129.7772	-165.8768	36.09954	0.01081626	0.01006724	0.008800741	0.0175236	0.006849381	0.008300647	0.03289383	0.00348301	0.01559421	0.007149961	0.02598752	0.059872	0.3754	0.129637	0.302934	0.192029
39045	1	-134.0276	-168.6291	34.60155	0.002731918	0.0216248	0.004407526	0.01382141	0.001799017	0.03175186	0.02286898	0.01104052	0.002103242	0.02656555	0.0167654	0.06647523	0.619363	0.0617147	0.126183	0.19274
39046	0	-128.7879	-165.6753	36.88735	0.01081626	0.01006724	0.005243024	0.002847043	0.006849381	0.001329384	0.03253248	0.007320854	0.01559421	0.007149961	0.02598752	0.0739137	0.550443	0.078463	0.183351	0.187742
39047	1	-135.7592	-169.0262	33.26695	0.002598094	0.0216248	0.007536554	0.01382141	0.001799017	0.03175186	0.02286898	0.01684209	0.009405008	0.02656555	0.01368962	0.06647523	0.79825	0.0327108	0.0668809	0.102158
39048	0	-125.8201	-168.7275	42.90739	0.004560041	0.01006724	0.005243024	0.002847043	0.006849381	0.001329384	0.01995313	0.007320854	0.01384602	0.007149961	0.01206389	0.04967879	0.550443	0.078463	0.183351	0.187742
39049	1	-132.8464	-170.7141	37.86764	0.002230732	0.0216248	0.02316534	0.01382141	0.001799017	0.01718373	0.02286898	0.01684209	0.009405008	0.005033596	0.01368962	0.04242126	0.180244	0.347371	0.1869	0.285484
39050	0	-130.3149	-166.1893	35.87444	0.004560041	0.0121448	0.01026992	0.002847043	0.02308916	0.009974832	0.03603048	0.01081602	0.01384602	0.01726174	0.01901597	0.04967879	0.615841	0.00102176	0.189302	0.193835
39051	1	-131.2791	-172.1181	40.83893	0.002230732	0.0216248	0.02316534	0.006120969	0.001799017	0.01718373	0.02286898	0.005623353	0.009405008	0.005033596	0.01368962	0.03234721	0.188292	0.362881	0.150596	0.298231
39052	0	-127.9972	-165.1679	37.17075	0.004560041	0.0121448	0.01024548	0.002847043	0.003693158	0.009974832	0.03603048	0.01081602	0.005441195	0.01726174	0.03419214	0.04967879	0.344851	0.000812641	0.500173	0.154163
39053	1	-124.6798	-167.998	43.3182	0.002230732	0.01377519	0.005636329	0.006120969	0.001799017	0.001172018	0.02286898	0.01016002	0.00675607	0.01422597	0.01368962	0.03846527	0.383858	0.0465364	0.539414	0.0301916
39054	0	-126.8	-166.2487	39.44868	0.008355338	0.0121448	0.01024548	0.002847043	0.004013187	0.009974832	0.02793995	0.01081602	0.01609056	0.002365859	0.03419214	0.03567289	0.108926	0.00110528	0.68029	0.209679
39055	1	-127.0626	-172.7272	45.66463	0.005632214	0.00305715	0.002927606	0.006120969	0.001799017	0.0003388832	0.02143433	0.008471848	0.00675607	0.005311159	0.01368962	0.03846527	0.398008	0.301138	0.24372	0.0571343
39056	0	-126.8796	-167.7885	40.90897	0.006141567	0.0121448	0.005092416	0.01306903	0.01185866	0.003148138	0.02793995	0.01081602	0.008065648	0.0004671786	0.02599262	0.03567289	0.0999925	0.00101463	0.894815	0.00417807
39057	1	-126.0158	-167.1832	41.16735	0.002898238	0.008184771	0.002927606	0.001622177	0.001799017	0.01041027	0.02143433	0.008471848	0.008303654	0.005388141	0.02365748	0.06279022	0.398008	0.301138	0.24372	0.0571343
39058	0	-128.1533	-167.237	39.08371	0.002741685	0.0121448	0.01068627	0.01306903	0.01185866	0.005045348	0.04320057	0.001494246	0.005076917	0.0004671786	0.03268584	0.03974889	0.0999925	0.00101463	0.894815	0.00417807
39059	1	-126.6876	-169.25	42.56244	0.003988476	0.006921757	0.003657607	0.0009265365	0.01730583	0.003632516	0.02143433	0.0122926	0.008303654	0.004938681	0.03447565	0.02639705	0.195672	0.148048	0.622789	0.0334914
39060	0	-126.7833	-166.9402	40.15686	0.00972746	0.007675543	0.01068627	0.002763105	0.01185866	0.005045348	0.02305146	0.0009573723	0.02180601	0.004535336	0.03268584	0.03695545	0.0956786	0.00480588	0.85621	0.0433053
39061	1	-128.527	-168.0237	39.4967	0.003988476	0.001557741	0.003657607	0.0009265365	0.01269988	0.008585957	0.02143433	0.008646339	0.01261556	0.004938681	0.03447565	0.06066283	0.140807	0.386927	0.448165	0.0241007
39062	0	-127.2877	-165.4866	38.19892	0.003047773	0.007675543	0.01380913	0.002763105	0.01157276	0.01357938	0.03469749	0.0004310268	0.02180601	0.004535336	0.03780261	0.03513282	0.0499721	0.00504878	0.899485	0.045494
39063	1	-134.484	-164.9379	30.4539	0.003988476	0.01499393	0.02142942	0.006756957	0.01269988	0.01046631	0.03766897	0.008646339	0.01834855	0.01051801	0.05624771	0.06066283	0.134814	0.413024	0.429088	0.0230748
39064	0	-125.3958	-166.118	40.72223	0.003047773	0.007675543	0.006081406	0.0007478202	0.01168075	0.00268579	0.03611076	0.0006572562	0.01599897	0.004609623	0.03780261	0.03513282	0.29232	0.0295336	0.381766	0.296381
39065	1	-127.6618	-165.9318	38.26993	0.000575347	0.01499393	0.003569902	0.01469449	0.004851573	0.01046631	0.02140204	0.008646339	0.01834855	0.009137112	0.03676639	0.04270818	0.486229	0.245265	0.254804	0.0137025
39066	0	-127.7744	-167.2898	39.51547	0.003047773	0.02054809	0.006081406	0.001109961	0.01168075	0.01363684	0.03611076	0.001303237	0.01599897	0.002508251	0.02935544	0.03262491	0.29232	0.0295336	0.381766	0.296381
39067	1	-129.6866	-165.9177	36.23111	0.003080119	0.01499393	0.01288192	0.02118858	0.005728821	0.004050464	0.02140204	0.008646339	0.01834855	0.009137112	0.04736045	0.03923618	0.580827	0.0984274	0.304378	0.0163683
39068	0	-124.2447	-165.4247	41.17999	0.0008427141	0.02054809	0.006081406	0.0003096112	0.01168075	0.002477054	0.02509468	0.008070282	0.01599897	0.004680454	0.02935544	0.03262491	0.185251	0.0187163	0.46019	0.335842
39069	1	-129.495	-165.66	36.16498	0.003080119	0.02023164	0.01288192	0.02118858	0.006666771	0.003065696	0.02940069	0.00259854	0.01834855	0.01035228	0.04056604	0.03831893	0.580827	0.0984274	0.304378	0.0163683
39070	0	-127.0789	-165.5796	38.50075	0.0008427141	0.006289654	0.004536717	0.002493796	0.01168075	0.001262919	0.02509468	0.005384193	0.033101	0.004613035	0.02935544	0.05925291	0.28105	0.0119687	0.294281	0.412699
39071	1	-126.1366	-163.0754	36.93873	0.003080119	0.01614945	0.009717255	0.003336301	0.009735727	0.003065696	0.03020435	0.003344591	0.01834855	0.01035228	0.03887229	0.05294304	0.471872	0.0799638	0.434867	0.0132979
39072	0	-128.9567	-170.1749	41.21821	0.01197762	0.007071908	0.008238515	0.002493796	0.01168075	0.003161694	0.01613175	0.005384193	0.006158565	0.004613035	0.02122671	0.05925291	0.391241	0.0166612	0.0175932	0.574505
39073	1	-124.9281	-163.4046	38.47653	0.003080119	0.008864451	0.005926828	0.003336301	0.009735727	0.003065696	0.03020435	0.005006594	0.01666949	0.006439286	0.03887229	0.05294304	0.471872	0.0799638	0.434867	0.0132979
39074	0	-127.5733	-169.1657	41.59234	0.01197762	0.01859154	0.003829564	0.0005640722	0.001094288	0.003196116	0.01289454	0.005384193	0.006158565	0.009570642	0.02122671	0.05925291	0.0436978	0.0417565	0.0440925	0.870453
39075	1	-127.0969	-165.6965	38.59961	0.003080119	0.02055091	0.005597062	0.003336301	0.009735727	0.003065696	0.03020435	0.01522808	0.01666949	0.006388764	0.03349403	0.03559261	0.471872	0.0799638	0.434867	0.0132979
39076	0	-127.8529	-166.6603	38.80734	0.003495904	0.01859154	0.003829564	0.01383179	0.008539366	0.007208805	0.01289454	0.005384193	0.008623632	0.01649366	0.02043021	0.061593	0.0447533	0.0186096	0.0451576	0.891479
39077	1	-130.0354	-166.3299	36.29448	0.003080119	0.01151959	0.009864156	0.003336301	0.03298983	0.008236217	0.03020435	0.01522808	0.01287388	0.01929029	0.0238601	0.0349533	0.416609	0.0883311	0.480371	0.0146893
39078	0	-128.7202	-165.7374	37.01717	0.001312667	0.01859154	0.01436259	0.005541264	0.002422821	0.007208805	0.03035997	0.006086049	0.008623632	0.02960901	0.01897507	0.0552909	0.0450887	0.0187491	0.0380015	0.898161
39079	1	-125.9196	-167.034	41.11445	0.003080119	0.01151959	0.004001339	0.003336301	0.002315728	0.01387226	0.02267088	0.01522808	0.01889042	0.004675804	0.0238601	0.0349533	0.0490143	0.10629	0.799171	0.0455247
39080	0	-125.622	-165.4083	39.78636	0.001312667	0.0107876	0.01231337	0.005541264	0.003523256	0.007208805	0.03035997	0.008023352	0.008623632	0.01627985	0.01797227	0.04941711	0.137398	0.0135666	0.199141	0.649895
39081	1	-128.6257	-170.5081	41.88239	0.003080119	0.01356282	0.009256361	0.01497171	0.001300785	0.001529365	0.009870676	0.01156397	0.01889042	0.01265553	0.01062935	0.0435994	0.0516852	0.0575887	0.842721	0.0480055
39082	0	-126.963	-165.3249	38.36193	0.0006082547	0.0107876	0.01231337	0.01137198	0.009097349	0.007208805	0.02100709	0.008023352	0.01961705	0.001668172	0.03414224	0.04941711	0.396974	0.0391969	0.30319	0.260639
39083	1	-133.786	-169.457	35.67108	0.003080119	0.01356282	0.009256361	0.04684059	0.0008117494	0.006466966	0.01134717	0.0009412338	0.01889042	0.02686813	0.02985425	0.0435994	0.0181284	0.020199	0.295581	0.666092
39084	0	-133.1327	-168.0632	34.9305	0.005398855	0.02033801	0.03022971	0.002130805	0.006251499	0.007208805	0.02190431	0.008155857	0.01961705	0.01791785	0.03414224	0.0454506	0.542016	0.0297691	0.230266	0.197949
39085	1	-134.2002	-165.757	31.5568	0.003080119	0.01356282	0.01831542	0.01410442	0.007363288	0.006466966	0.008785308	0.01225971	0.01041861	0.02686813	0.02985425	0.1005864	0.121541	0.135424	0.487886	0.255149
39086	0	-130.6899	-167.3272	36.63727	0.005561645	0.002591228	0.01311256	0.002130805	0.02489253	0.007208805	0.02190431	0.007561696	0.01961705	0.01791785	0.03414224	0.0454506	0.562392	0.0308882	0.238922	0.167798
39087	1	-136.111	-166.3233	30.21228	0.003080119	0.01463631	0.006517427	0.01410442	0.007363288	0.04369166	0.01928838	0.01225971	0.01041861	0.02686813	0.02553372	0.08102324	0.426499	0.0884112	0.318516	0.166574
39088	0	-129.2479	-168.2934	39.04546	0.005035269	0.002591228	0.01002409	0.008150768	0.02489253	0.002410347	0.02261421	0.007561696	0.0122205	0.01872368	0.01891774	0.0454506	0.357482	0.0495097	0.38296	0.210048
39089	1	-131.1437	-166.1609	35.01726	0.003080119	0.01119338	0.01767078	0.02199417	0.007363288	0.008826324	0.01693583	0.003350874	0.01041861	0.01050863	0.02553372	0.08102324	0.358905	0.0788996	0.284249	0.277946
39090	0	-122.9942	-165.8812	42.88706	0.001309356	0.00406808	0.006868952	0.002669384	0.005483344	0.003279976	0.03060968	0.007561696	0.0122205	0.006248683	0.01891774	0.04186973	0.357482	0.0495097	0.38296	0.210048
39091	1	-129.317	-165.4553	36.13824	0.003080119	0.006612263	0.01827254	0.008967775	0.006123203	0.01461687	0.03661816	0.002442463	0.01041861	0.01476293	0.0321398	0.05290593	0.31461	0.084351	0.303889	0.297151
39092	0	-127.252	-168.1011	40.84911	0.002919775	0.0009956849	0.01507282	0.00155543	0.005483344	0.003279976	0.03040704	0.007561696	0.0122205	0.00425056	0.03537642	0.04186973	0.0919924	0.812668	0.0759842	0.0193557
39093	1	-127.1259	-163.6888	36.56289	0.0006313717	0.008165597	0.01827254	0.008967775	0.00351402	0.01088646	0.02230572	0.004207611	0.02144782	0.01109569	0.0321398	0.06118267	0.0182128	0.0525992	0.743892	0.185296
39094	0	-132.0755	-167.683	35.60745	0.002919775	0.0009956849	0.01884738	0.002263392	0.001156783	0.003279976	0.03040704	0.008631186	0.0122205	0.02855536	0.02181507	0.0810479	0.162946	0.65703	0.145739	0.0342847
39095	1	-128.7944	-165.7453	36.95097	4.158503e-05	0.0181563	0.01827254	0.01246567	0.0007593104	0.01088646	0.02230572	0.007460797	0.02144782	0.01985958	0.0321398	0.03523473	0.0168396	0.124029	0.687806	0.171325
39096	0	-129.1046	-168.3392	39.23456	0.003932569	0.0009956849	0.01265427	0.001139023	0.01705581	0.005280445	0.02196299	0.006522951	0.0122205	0.02531589	0.02181507	0.0478523	0.0679896	0.274147	0.643558	0.0143053
39097	1	-129.8066	-166.5915	36.78494	4.158503e-05	0.01875761	0.009999576	0.01246567	0.002293023	0.01088646	0.04731896	0.007460797	0.009035787	0.01985958	0.02729655	0.03523473	0.0677102	0.37906	0.442906	0.110323
39098	0	-127.8751	-167.0856	39.21055	0.001404437	0.0009956849	0.005814721	0.0009361275	0.006344448	0.002591804	0.02196299	0.008688863	0.0122205	0.02531589	0.03022458	0.06048176	0.0377639	0.134063	0.357456	0.470717
39099	1	-129.8156	-166.5666	36.75097	4.158503e-05	0.03159948	0.005656374	0.008609274	0.004315712	0.007636763	0.04731896	0.007460797	0.009035787	0.003845245	0.02729655	0.04816531	0.373499	0.308002	0.254985	0.063514
39100	0	-127.965	-166.7103	38.74528	0.006685495	0.0004806381	0.01767062	0.0008718633	0.00453043	0.002591804	0.04631582	0.005796559	0.008464023	0.00340409	0.03022458	0.0544858	0.049818	0.102254	0.471555	0.376373
39101	1	-129.6498	-165.8458	36.19602	0.0004946419	0.03159948	0.01585529	0.008609274	0.007865943	6.682793e-05	0.04731896	0.005029342	0.01076649	0.003845245	0.02729655	0.04764892	0.0046228	0.235137	0.42407	0.33617
39102	0	-129.1069	-167.1569	38.04997	0.006685495	0.001939432	0.01767062	0.0008718633	0.02037098	0.002623052	0.04631582	0.005796559	0.008464023	0.001830174	0.0292338	0.04650464	0.067288	0.138111	0.286242	0.508358
39103	1	-128.0564	-165.5021	37.44571	0.00193283	0.007682004	0.004143497	0.003872363	0.02058743	0.003002873	0.04731896	0.01610551	0.01076649	0.003845245	0.02729655	0.04764892	0.00585403	0.297763	0.537016	0.159366
39104	0	-127.1484	-168.0628	40.9144	0.003133512	0.004568988	0.01391647	0.0008718633	0.02037098	0.004970031	0.02461615	0.00222179	0.008117517	0.001830174	0.0292338	0.04650464	0.089416	0.711204	0.176018	0.0233618
39105	1	-126.4198	-164.0326	37.61273	0.00193283	0.006473283	0.00691389	0.002681987	0.01521167	0.008927693	0.04731896	0.007871694	0.01076649	0.003845245	0.02729655	0.05333265	0.00585403	0.297763	0.537016	0.159366
39106	0	-126.0041	-166.6967	40.6926	0.003133512	0.01020131	0.01228018	0.002835242	0.004691685	0.005371105	0.02461615	0.01370492	0.008117517	0.001830174	0.0292338	0.04650464	0.089416	0.711204	0.176018	0.0233618
39107	1	-127.0632	-167.3772	40.31401	0.0008231939	0.006473283	0.01357305	0.003423652	0.01521167	0.008927693	0.04731896	0.007871694	0.01076649	0.0001138023	0.0212862	0.03042478	0.00335051	0.100614	0.804824	0.0912121
39108	0	-129.3354	-164.9187	35.58338	0.003133512	0.01125013	0.01990581	0.0004568653	0.004691685	0.03443317	0.04247415	0.008209735	0.008117517	0.003963901	0.0292338	0.04650464	0.114387	0.0485332	0.738997	0.0980827
39109	1	-126.8455	-165.0569	38.21136	0.0008231939	0.006473283	0.01357305	0.0005455512	0.02864524	0.005867807	0.02893516	0.007871694	0.01076649	0.000360227	0.0212862	0.06158376	0.00257871	0.30779	0.619431	0.0702011
39110	0	-126.1135	-164.0261	37.91259	0.003133512	0.007655513	0.006355486	0.0004568653	0.003401649	0.01659	0.04247415	0.008209735	0.01388716	0.01174452	0.0292338	0.04650464	0.32778	0.0368389	0.560932	0.0744492
39111	1	-122.5617	-165.5986	43.03687	0.0008615267	0.006473283	0.003778742	0.0002605857	0.00143155	0.002517754	0.02893516	0.004402501	0.01076649	0.001107445	0.0212862	0.05782406	0.00414083	0.290598	0.592534	0.112727
39112	0	-126.1483	-164.3168	38.16842	0.003133512	0.008354939	0.006551834	0.000604772	0.01184662	0.01659	0.04247415	0.008209735	0.01388716	0.002232673	0.0292338	0.04403142	0.173774	0.095335	0.62783	0.103061
39113	1	-122.0197	-164.0936	42.0739	0.0008615267	0.006473283	0.01203394	0.0004736291	0.00143155	0.00169024	0.02893516	0.004402501	0.01076649	0.01072727	0.03672599	0.03452023	0.00595802	0.113849	0.852565	0.0276281
39114	0	-130.4874	-166.671	36.18363	0.003154497	0.01015067	0.01490248	0.01179643	0.01184662	0.01481804	0.023579	0.01613896	0.02576711	0.002232673	0.0292338	0.04289758	0.144888	0.0976909	0.643345	0.114077
39115	1	-128.2034	-163.4966	35.29318	0.002781286	0.006473283	0.01904065	0.00390915	0.005533742	0.0183554	0.03036989	0.004402501	0.01076649	0.01072727	0.03672599	0.06612099	0.00595802	0.113849	0.852565	0.0276281
39116	0	-126.3775	-165.9566	39.57913	0.003154497	0.01015067	0.01490248	0.008044162	0.004987091	0.01481804	0.03027185	0.01221124	0.009425471	0.002997089	0.01952511	0.04289758	0.144888	0.0976909	0.643345	0.114077
39117	1	-126.8407	-166.2587	39.41794	0.00500752	0.01186392	0.003181451	0.006145918	0.00102594	0.008897259	0.03036989	0.007286183	0.02791909	0.01072727	0.0276986	0.03483508	0.00595802	0.113849	0.852565	0.0276281
