Iteration	Replicate_ID	Posterior	Likelihood	Prior	mu	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rate[7]	rate[8]	rate[9]	rate[10]	rate[11]	rate[12]
47691	1	-73.8036	-76.46795	2.664353	0.02562069	0.0256207	0.0256207	0.0256207	0.0256207	0.0256207	0.0256207	0.0256207	0.0256207	0.0256207	0.0256207	0.0256207	0.0256207
47692	0	-73.35702	-76.35557	2.998543	0.01703995	0.01704	0.01704	0.01704	0.01704	0.01704	0.01704	0.01704	0.01704	0.01704	0.01704	0.01704	0.01704
47693	1	-73.18653	-76.08495	2.898421	0.01961071	0.0196107	0.0196107	0.0196107	0.0196107	0.0196107	0.0196107	0.0196107	0.0196107	0.0196107	0.0196107	0.0196107	0.0196107
47694	0	-73.35702	-76.35557	2.998543	0.01703995	0.01704	0.01704	0.01704	0.01704	0.01704	0.01704	0.01704	0.01704	0.01704	0.01704	0.01704	0.01704
47695	1	-74.04896	-76.66599	2.617024	0.02683591	0.0268359	0.0268359	0.0268359	0.0268359	0.0268359	0.0268359	0.0268359	0.0268359	0.0268359	0.0268359	0.0268359	0.0268359
47696	0	-73.53937	-76.57979	3.040425	0.01596459	0.0159646	0.0159646	0.0159646	0.0159646	0.0159646	0.0159646	0.0159646	0.0159646	0.0159646	0.0159646	0.0159646	0.0159646
47697	1	-73.32236	-76.31033	2.987971	0.01731141	0.0173114	0.0173114	0.0173114	0.0173114	0.0173114	0.0173114	0.0173114	0.0173114	0.0173114	0.0173114	0.0173114	0.0173114
47698	0	-74.26734	-76.84645	2.579106	0.0278095	0.0278095	0.0278095	0.0278095	0.0278095	0.0278095	0.0278095	0.0278095	0.0278095	0.0278095	0.0278095	0.0278095	0.0278095
47699	1	-73.80264	-76.46719	2.66455	0.02561562	0.0256156	0.0256156	0.0256156	0.0256156	0.0256156	0.0256156	0.0256156	0.0256156	0.0256156	0.0256156	0.0256156	0.0256156
47700	0	-74.31529	-76.88647	2.571173	0.02801318	0.0280132	0.0280132	0.0280132	0.0280132	0.0280132	0.0280132	0.0280132	0.0280132	0.0280132	0.0280132	0.0280132	0.0280132
47701	1	-73.34341	-76.12797	2.784558	0.02253426	0.0225343	0.0225343	0.0225343	0.0225343	0.0225343	0.0225343	0.0225343	0.0225343	0.0225343	0.0225343	0.0225343	0.0225343
47702	0	-73.57869	-76.62636	3.047666	0.01577865	0.0157786	0.0157786	0.0157786	0.0157786	0.0157786	0.0157786	0.0157786	0.0157786	0.0157786	0.0157786	0.0157786	0.0157786
47703	1	-73.34341	-76.12797	2.784558	0.02253426	0.0225343	0.0225343	0.0225343	0.0225343	0.0225343	0.0225343	0.0225343	0.0225343	0.0225343	0.0225343	0.0225343	0.0225343
47704	0	-74.56105	-77.72214	3.16109	0.01286637	0.0128664	0.0128664	0.0128664	0.0128664	0.0128664	0.0128664	0.0128664	0.0128664	0.0128664	0.0128664	0.0128664	0.0128664
47705	1	-73.34341	-76.12797	2.784558	0.02253426	0.0225343	0.0225343	0.0225343	0.0225343	0.0225343	0.0225343	0.0225343	0.0225343	0.0225343	0.0225343	0.0225343	0.0225343
47706	0	-74.56105	-77.72214	3.16109	0.01286637	0.0128664	0.0128664	0.0128664	0.0128664	0.0128664	0.0128664	0.0128664	0.0128664	0.0128664	0.0128664	0.0128664	0.0128664
47707	1	-73.34341	-76.12797	2.784558	0.02253426	0.0225343	0.0225343	0.0225343	0.0225343	0.0225343	0.0225343	0.0225343	0.0225343	0.0225343	0.0225343	0.0225343	0.0225343
47708	0	-74.56105	-77.72214	3.16109	0.01286637	0.0128664	0.0128664	0.0128664	0.0128664	0.0128664	0.0128664	0.0128664	0.0128664	0.0128664	0.0128664	0.0128664	0.0128664
47709	1	-73.34129	-76.3352	2.993908	0.01715896	0.017159	0.017159	0.017159	0.017159	0.017159	0.017159	0.017159	0.017159	0.017159	0.017159	0.017159	0.017159
47710	0	-73.71552	-76.78549	3.069971	0.01520595	0.015206	0.015206	0.015206	0.015206	0.015206	0.015206	0.015206	0.015206	0.015206	0.015206	0.015206	0.015206
47711	1	-73.34129	-76.3352	2.993908	0.01715896	0.017159	0.017159	0.017159	0.017159	0.017159	0.017159	0.017159	0.017159	0.017159	0.017159	0.017159	0.017159
47712	0	-76.50038	-78.77878	2.278396	0.0355306	0.0355306	0.0355306	0.0355306	0.0355306	0.0355306	0.0355306	0.0355306	0.0355306	0.0355306	0.0355306	0.0355306	0.0355306
47713	1	-73.81661	-76.47828	2.661676	0.02568942	0.0256894	0.0256894	0.0256894	0.0256894	0.0256894	0.0256894	0.0256894	0.0256894	0.0256894	0.0256894	0.0256894	0.0256894
47714	0	-73.3779	-76.15026	2.772358	0.02284753	0.0228475	0.0228475	0.0228475	0.0228475	0.0228475	0.0228475	0.0228475	0.0228475	0.0228475	0.0228475	0.0228475	0.0228475
47715	1	-73.81661	-76.47828	2.661676	0.02568942	0.0256894	0.0256894	0.0256894	0.0256894	0.0256894	0.0256894	0.0256894	0.0256894	0.0256894	0.0256894	0.0256894	0.0256894
47716	0	-74.87964	-78.06503	3.185393	0.01224236	0.0122424	0.0122424	0.0122424	0.0122424	0.0122424	0.0122424	0.0122424	0.0122424	0.0122424	0.0122424	0.0122424	0.0122424
47717	1	-73.81661	-76.47828	2.661676	0.02568942	0.0256894	0.0256894	0.0256894	0.0256894	0.0256894	0.0256894	0.0256894	0.0256894	0.0256894	0.0256894	0.0256894	0.0256894
47718	0	-74.87964	-78.06503	3.185393	0.01224236	0.0122424	0.0122424	0.0122424	0.0122424	0.0122424	0.0122424	0.0122424	0.0122424	0.0122424	0.0122424	0.0122424	0.0122424
47719	1	-73.81661	-76.47828	2.661676	0.02568942	0.0256894	0.0256894	0.0256894	0.0256894	0.0256894	0.0256894	0.0256894	0.0256894	0.0256894	0.0256894	0.0256894	0.0256894
47720	0	-73.19138	-76.06749	2.876111	0.02018354	0.0201835	0.0201835	0.0201835	0.0201835	0.0201835	0.0201835	0.0201835	0.0201835	0.0201835	0.0201835	0.0201835	0.0201835
47721	1	-74.22776	-77.359	3.13124	0.01363279	0.0136328	0.0136328	0.0136328	0.0136328	0.0136328	0.0136328	0.0136328	0.0136328	0.0136328	0.0136328	0.0136328	0.0136328
47722	0	-73.19138	-76.06749	2.876111	0.02018354	0.0201835	0.0201835	0.0201835	0.0201835	0.0201835	0.0201835	0.0201835	0.0201835	0.0201835	0.0201835	0.0201835	0.0201835
47723	1	-74.22776	-77.359	3.13124	0.01363279	0.0136328	0.0136328	0.0136328	0.0136328	0.0136328	0.0136328	0.0136328	0.0136328	0.0136328	0.0136328	0.0136328	0.0136328
47724	0	-73.59461	-76.64508	3.050475	0.01570653	0.0157065	0.0157065	0.0157065	0.0157065	0.0157065	0.0157065	0.0157065	0.0157065	0.0157065	0.0157065	0.0157065	0.0157065
47725	1	-73.46618	-76.21113	2.744949	0.02355128	0.0235513	0.0235513	0.0235513	0.0235513	0.0235513	0.0235513	0.0235513	0.0235513	0.0235513	0.0235513	0.0235513	0.0235513
47726	0	-73.59461	-76.64508	3.050475	0.01570653	0.0157065	0.0157065	0.0157065	0.0157065	0.0157065	0.0157065	0.0157065	0.0157065	0.0157065	0.0157065	0.0157065	0.0157065
47727	1	-73.46618	-76.21113	2.744949	0.02355128	0.0235513	0.0235513	0.0235513	0.0235513	0.0235513	0.0235513	0.0235513	0.0235513	0.0235513	0.0235513	0.0235513	0.0235513
47728	0	-74.20295	-76.79291	2.589965	0.02753069	0.0275307	0.0275307	0.0275307	0.0275307	0.0275307	0.0275307	0.0275307	0.0275307	0.0275307	0.0275307	0.0275307	0.0275307
47729	1	-73.25389	-76.21536	2.961462	0.01799205	0.0179921	0.0179921	0.0179921	0.0179921	0.0179921	0.0179921	0.0179921	0.0179921	0.0179921	0.0179921	0.0179921	0.0179921
47730	0	-73.20136	-76.06346	2.862102	0.02054324	0.0205432	0.0205432	0.0205432	0.0205432	0.0205432	0.0205432	0.0205432	0.0205432	0.0205432	0.0205432	0.0205432	0.0205432
47731	1	-73.82231	-76.90738	3.085069	0.01481829	0.0148183	0.0148183	0.0148183	0.0148183	0.0148183	0.0148183	0.0148183	0.0148183	0.0148183	0.0148183	0.0148183	0.0148183
47732	0	-73.20136	-76.06346	2.862102	0.02054324	0.0205432	0.0205432	0.0205432	0.0205432	0.0205432	0.0205432	0.0205432	0.0205432	0.0205432	0.0205432	0.0205432	0.0205432
47733	1	-73.18797	-76.07233	2.884356	0.01997184	0.0199718	0.0199718	0.0199718	0.0199718	0.0199718	0.0199718	0.0199718	0.0199718	0.0199718	0.0199718	0.0199718	0.0199718
47734	0	-73.18697	-76.08851	2.901533	0.01953081	0.0195308	0.0195308	0.0195308	0.0195308	0.0195308	0.0195308	0.0195308	0.0195308	0.0195308	0.0195308	0.0195308	0.0195308
47735	1	-73.18797	-76.07233	2.884356	0.01997184	0.0199718	0.0199718	0.0199718	0.0199718	0.0199718	0.0199718	0.0199718	0.0199718	0.0199718	0.0199718	0.0199718	0.0199718
47736	0	-73.18697	-76.08851	2.901533	0.01953081	0.0195308	0.0195308	0.0195308	0.0195308	0.0195308	0.0195308	0.0195308	0.0195308	0.0195308	0.0195308	0.0195308	0.0195308
47737	1	-73.18797	-76.07233	2.884356	0.01997184	0.0199718	0.0199718	0.0199718	0.0199718	0.0199718	0.0199718	0.0199718	0.0199718	0.0199718	0.0199718	0.0199718	0.0199718
47738	0	-73.73778	-76.41603	2.678254	0.02526376	0.0252638	0.0252638	0.0252638	0.0252638	0.0252638	0.0252638	0.0252638	0.0252638	0.0252638	0.0252638	0.0252638	0.0252638
47739	1	-73.18797	-76.07233	2.884356	0.01997184	0.0199718	0.0199718	0.0199718	0.0199718	0.0199718	0.0199718	0.0199718	0.0199718	0.0199718	0.0199718	0.0199718	0.0199718
47740	0	-74.3588	-76.92288	2.56408	0.02819532	0.0281953	0.0281953	0.0281953	0.0281953	0.0281953	0.0281953	0.0281953	0.0281953	0.0281953	0.0281953	0.0281953	0.0281953
47741	1	-73.43429	-76.18863	2.754343	0.02331008	0.0233101	0.0233101	0.0233101	0.0233101	0.0233101	0.0233101	0.0233101	0.0233101	0.0233101	0.0233101	0.0233101	0.0233101
47742	0	-74.66974	-77.18558	2.515837	0.029434	0.029434	0.029434	0.029434	0.029434	0.029434	0.029434	0.029434	0.029434	0.029434	0.029434	0.029434	0.029434
47743	1	-73.43429	-76.18863	2.754343	0.02331008	0.0233101	0.0233101	0.0233101	0.0233101	0.0233101	0.0233101	0.0233101	0.0233101	0.0233101	0.0233101	0.0233101	0.0233101
47744	0	-74.70529	-77.87781	3.172519	0.0125729	0.0125729	0.0125729	0.0125729	0.0125729	0.0125729	0.0125729	0.0125729	0.0125729	0.0125729	0.0125729	0.0125729	0.0125729
47745	1	-73.43429	-76.18863	2.754343	0.02331008	0.0233101	0.0233101	0.0233101	0.0233101	0.0233101	0.0233101	0.0233101	0.0233101	0.0233101	0.0233101	0.0233101	0.0233101
47746	0	-75.40322	-78.62244	3.219223	0.01137372	0.0113737	0.0113737	0.0113737	0.0113737	0.0113737	0.0113737	0.0113737	0.0113737	0.0113737	0.0113737	0.0113737	0.0113737
47747	1	-73.43429	-76.18863	2.754343	0.02331008	0.0233101	0.0233101	0.0233101	0.0233101	0.0233101	0.0233101	0.0233101	0.0233101	0.0233101	0.0233101	0.0233101	0.0233101
47748	0	-73.26944	-76.08526	2.815821	0.02173155	0.0217316	0.0217316	0.0217316	0.0217316	0.0217316	0.0217316	0.0217316	0.0217316	0.0217316	0.0217316	0.0217316	0.0217316
47749	1	-75.23237	-77.66882	2.436448	0.03147242	0.0314724	0.0314724	0.0314724	0.0314724	0.0314724	0.0314724	0.0314724	0.0314724	0.0314724	0.0314724	0.0314724	0.0314724
47750	0	-73.26944	-76.08526	2.815821	0.02173155	0.0217316	0.0217316	0.0217316	0.0217316	0.0217316	0.0217316	0.0217316	0.0217316	0.0217316	0.0217316	0.0217316	0.0217316
47751	1	-73.27472	-76.24537	2.970649	0.01775616	0.0177562	0.0177562	0.0177562	0.0177562	0.0177562	0.0177562	0.0177562	0.0177562	0.0177562	0.0177562	0.0177562	0.0177562
47752	0	-73.26944	-76.08526	2.815821	0.02173155	0.0217316	0.0217316	0.0217316	0.0217316	0.0217316	0.0217316	0.0217316	0.0217316	0.0217316	0.0217316	0.0217316	0.0217316
47753	1	-73.19761	-76.12029	2.922684	0.01898771	0.0189877	0.0189877	0.0189877	0.0189877	0.0189877	0.0189877	0.0189877	0.0189877	0.0189877	0.0189877	0.0189877	0.0189877
47754	0	-74.22495	-76.81118	2.586227	0.02762666	0.0276267	0.0276267	0.0276267	0.0276267	0.0276267	0.0276267	0.0276267	0.0276267	0.0276267	0.0276267	0.0276267	0.0276267
47755	1	-73.19761	-76.12029	2.922684	0.01898771	0.0189877	0.0189877	0.0189877	0.0189877	0.0189877	0.0189877	0.0189877	0.0189877	0.0189877	0.0189877	0.0189877	0.0189877
47756	0	-73.42617	-76.18299	2.756817	0.02324656	0.0232466	0.0232466	0.0232466	0.0232466	0.0232466	0.0232466	0.0232466	0.0232466	0.0232466	0.0232466	0.0232466	0.0232466
47757	1	-73.19761	-76.12029	2.922684	0.01898771	0.0189877	0.0189877	0.0189877	0.0189877	0.0189877	0.0189877	0.0189877	0.0189877	0.0189877	0.0189877	0.0189877	0.0189877
47758	0	-73.559	-76.6031	3.044096	0.01587032	0.0158703	0.0158703	0.0158703	0.0158703	0.0158703	0.0158703	0.0158703	0.0158703	0.0158703	0.0158703	0.0158703	0.0158703
47759	1	-73.19761	-76.12029	2.922684	0.01898771	0.0189877	0.0189877	0.0189877	0.0189877	0.0189877	0.0189877	0.0189877	0.0189877	0.0189877	0.0189877	0.0189877	0.0189877
47760	0	-73.559	-76.6031	3.044096	0.01587032	0.0158703	0.0158703	0.0158703	0.0158703	0.0158703	0.0158703	0.0158703	0.0158703	0.0158703	0.0158703	0.0158703	0.0158703
47761	1	-73.85212	-76.94113	3.089004	0.01471727	0.0147173	0.0147173	0.0147173	0.0147173	0.0147173	0.0147173	0.0147173	0.0147173	0.0147173	0.0147173	0.0147173	0.0147173
47762	0	-73.559	-76.6031	3.044096	0.01587032	0.0158703	0.0158703	0.0158703	0.0158703	0.0158703	0.0158703	0.0158703	0.0158703	0.0158703	0.0158703	0.0158703	0.0158703
47763	1	-73.2327	-76.18308	2.950379	0.01827661	0.0182766	0.0182766	0.0182766	0.0182766	0.0182766	0.0182766	0.0182766	0.0182766	0.0182766	0.0182766	0.0182766	0.0182766
47764	0	-75.81638	-79.05844	3.242069	0.01078713	0.0107871	0.0107871	0.0107871	0.0107871	0.0107871	0.0107871	0.0107871	0.0107871	0.0107871	0.0107871	0.0107871	0.0107871
47765	1	-73.21066	-76.14609	2.935423	0.01866063	0.0186606	0.0186606	0.0186606	0.0186606	0.0186606	0.0186606	0.0186606	0.0186606	0.0186606	0.0186606	0.0186606	0.0186606
47766	0	-74.00079	-77.10795	3.107161	0.01425104	0.014251	0.014251	0.014251	0.014251	0.014251	0.014251	0.014251	0.014251	0.014251	0.014251	0.014251	0.014251
47767	1	-73.19516	-76.11469	2.91953	0.0190687	0.0190687	0.0190687	0.0190687	0.0190687	0.0190687	0.0190687	0.0190687	0.0190687	0.0190687	0.0190687	0.0190687	0.0190687
47768	0	-73.19547	-76.11542	2.919952	0.01905786	0.0190579	0.0190579	0.0190579	0.0190579	0.0190579	0.0190579	0.0190579	0.0190579	0.0190579	0.0190579	0.0190579	0.0190579
47769	1	-73.19516	-76.11469	2.91953	0.0190687	0.0190687	0.0190687	0.0190687	0.0190687	0.0190687	0.0190687	0.0190687	0.0190687	0.0190687	0.0190687	0.0190687	0.0190687
47770	0	-73.19547	-76.11542	2.919952	0.01905786	0.0190579	0.0190579	0.0190579	0.0190579	0.0190579	0.0190579	0.0190579	0.0190579	0.0190579	0.0190579	0.0190579	0.0190579
47771	1	-73.89199	-76.98609	3.0941	0.01458641	0.0145864	0.0145864	0.0145864	0.0145864	0.0145864	0.0145864	0.0145864	0.0145864	0.0145864	0.0145864	0.0145864	0.0145864
47772	0	-73.22861	-76.17656	2.94795	0.01833899	0.018339	0.018339	0.018339	0.018339	0.018339	0.018339	0.018339	0.018339	0.018339	0.018339	0.018339	0.018339
47773	1	-73.86456	-76.51655	2.651996	0.02593796	0.025938	0.025938	0.025938	0.025938	0.025938	0.025938	0.025938	0.025938	0.025938	0.025938	0.025938	0.025938
47774	0	-73.22861	-76.17656	2.94795	0.01833899	0.018339	0.018339	0.018339	0.018339	0.018339	0.018339	0.018339	0.018339	0.018339	0.018339	0.018339	0.018339
47775	1	-73.86456	-76.51655	2.651996	0.02593796	0.025938	0.025938	0.025938	0.025938	0.025938	0.025938	0.025938	0.025938	0.025938	0.025938	0.025938	0.025938
47776	0	-73.22861	-76.17656	2.94795	0.01833899	0.018339	0.018339	0.018339	0.018339	0.018339	0.018339	0.018339	0.018339	0.018339	0.018339	0.018339	0.018339
47777	1	-73.86456	-76.51655	2.651996	0.02593796	0.025938	0.025938	0.025938	0.025938	0.025938	0.025938	0.025938	0.025938	0.025938	0.025938	0.025938	0.025938
47778	0	-74.11957	-77.2398	3.120229	0.01391553	0.0139155	0.0139155	0.0139155	0.0139155	0.0139155	0.0139155	0.0139155	0.0139155	0.0139155	0.0139155	0.0139155	0.0139155
47779	1	-73.74218	-76.41948	2.677305	0.02528812	0.0252881	0.0252881	0.0252881	0.0252881	0.0252881	0.0252881	0.0252881	0.0252881	0.0252881	0.0252881	0.0252881	0.0252881
47780	0	-73.22156	-76.06571	2.84415	0.02100418	0.0210042	0.0210042	0.0210042	0.0210042	0.0210042	0.0210042	0.0210042	0.0210042	0.0210042	0.0210042	0.0210042	0.0210042
47781	1	-73.29155	-76.09703	2.805474	0.02199724	0.0219972	0.0219972	0.0219972	0.0219972	0.0219972	0.0219972	0.0219972	0.0219972	0.0219972	0.0219972	0.0219972	0.0219972
47782	0	-73.22156	-76.06571	2.84415	0.02100418	0.0210042	0.0210042	0.0210042	0.0210042	0.0210042	0.0210042	0.0210042	0.0210042	0.0210042	0.0210042	0.0210042	0.0210042
47783	1	-73.29155	-76.09703	2.805474	0.02199724	0.0219972	0.0219972	0.0219972	0.0219972	0.0219972	0.0219972	0.0219972	0.0219972	0.0219972	0.0219972	0.0219972	0.0219972
47784	0	-73.22156	-76.06571	2.84415	0.02100418	0.0210042	0.0210042	0.0210042	0.0210042	0.0210042	0.0210042	0.0210042	0.0210042	0.0210042	0.0210042	0.0210042	0.0210042
47785	1	-73.29155	-76.09703	2.805474	0.02199724	0.0219972	0.0219972	0.0219972	0.0219972	0.0219972	0.0219972	0.0219972	0.0219972	0.0219972	0.0219972	0.0219972	0.0219972
47786	0	-73.22156	-76.06571	2.84415	0.02100418	0.0210042	0.0210042	0.0210042	0.0210042	0.0210042	0.0210042	0.0210042	0.0210042	0.0210042	0.0210042	0.0210042	0.0210042
47787	1	-73.29155	-76.09703	2.805474	0.02199724	0.0219972	0.0219972	0.0219972	0.0219972	0.0219972	0.0219972	0.0219972	0.0219972	0.0219972	0.0219972	0.0219972	0.0219972
47788	0	-73.22156	-76.06571	2.84415	0.02100418	0.0210042	0.0210042	0.0210042	0.0210042	0.0210042	0.0210042	0.0210042	0.0210042	0.0210042	0.0210042	0.0210042	0.0210042
47789	1	-73.55978	-76.60402	3.04424	0.01586664	0.0158666	0.0158666	0.0158666	0.0158666	0.0158666	0.0158666	0.0158666	0.0158666	0.0158666	0.0158666	0.0158666	0.0158666
47790	0	-73.22156	-76.06571	2.84415	0.02100418	0.0210042	0.0210042	0.0210042	0.0210042	0.0210042	0.0210042	0.0210042	0.0210042	0.0210042	0.0210042	0.0210042	0.0210042
47791	1	-73.52959	-76.56814	3.038553	0.01601266	0.0160127	0.0160127	0.0160127	0.0160127	0.0160127	0.0160127	0.0160127	0.0160127	0.0160127	0.0160127	0.0160127	0.0160127
47792	0	-73.22156	-76.06571	2.84415	0.02100418	0.0210042	0.0210042	0.0210042	0.0210042	0.0210042	0.0210042	0.0210042	0.0210042	0.0210042	0.0210042	0.0210042	0.0210042
47793	1	-74.82007	-78.00117	3.181101	0.01235257	0.0123526	0.0123526	0.0123526	0.0123526	0.0123526	0.0123526	0.0123526	0.0123526	0.0123526	0.0123526	0.0123526	0.0123526
47794	0	-73.22638	-76.06707	2.840693	0.02109295	0.0210929	0.0210929	0.0210929	0.0210929	0.0210929	0.0210929	0.0210929	0.0210929	0.0210929	0.0210929	0.0210929	0.0210929
47795	1	-74.13657	-76.73799	2.601428	0.02723637	0.0272364	0.0272364	0.0272364	0.0272364	0.0272364	0.0272364	0.0272364	0.0272364	0.0272364	0.0272364	0.0272364	0.0272364
47796	0	-73.85102	-76.93988	3.08886	0.01472096	0.014721	0.014721	0.014721	0.014721	0.014721	0.014721	0.014721	0.014721	0.014721	0.014721	0.014721	0.014721
47797	1	-74.13657	-76.73799	2.601428	0.02723637	0.0272364	0.0272364	0.0272364	0.0272364	0.0272364	0.0272364	0.0272364	0.0272364	0.0272364	0.0272364	0.0272364	0.0272364
47798	0	-73.72507	-76.79646	3.071392	0.01516946	0.0151695	0.0151695	0.0151695	0.0151695	0.0151695	0.0151695	0.0151695	0.0151695	0.0151695	0.0151695	0.0151695	0.0151695
47799	1	-73.39102	-76.39882	3.007805	0.01680214	0.0168021	0.0168021	0.0168021	0.0168021	0.0168021	0.0168021	0.0168021	0.0168021	0.0168021	0.0168021	0.0168021	0.0168021
47800	0	-74.85568	-77.34434	2.488659	0.03013184	0.0301318	0.0301318	0.0301318	0.0301318	0.0301318	0.0301318	0.0301318	0.0301318	0.0301318	0.0301318	0.0301318	0.0301318
47801	1	-73.39102	-76.39882	3.007805	0.01680214	0.0168021	0.0168021	0.0168021	0.0168021	0.0168021	0.0168021	0.0168021	0.0168021	0.0168021	0.0168021	0.0168021	0.0168021
47802	0	-73.33435	-76.32613	2.99178	0.01721359	0.0172136	0.0172136	0.0172136	0.0172136	0.0172136	0.0172136	0.0172136	0.0172136	0.0172136	0.0172136	0.0172136	0.0172136
47803	1	-73.36115	-76.36087	2.999719	0.01700977	0.0170098	0.0170098	0.0170098	0.0170098	0.0170098	0.0170098	0.0170098	0.0170098	0.0170098	0.0170098	0.0170098	0.0170098
47804	0	-73.44147	-76.19365	2.752184	0.02336551	0.0233655	0.0233655	0.0233655	0.0233655	0.0233655	0.0233655	0.0233655	0.0233655	0.0233655	0.0233655	0.0233655	0.0233655
47805	1	-73.94531	-76.58159	2.63628	0.02634149	0.0263415	0.0263415	0.0263415	0.0263415	0.0263415	0.0263415	0.0263415	0.0263415	0.0263415	0.0263415	0.0263415	0.0263415
47806	0	-73.21923	-76.06513	2.845904	0.02095915	0.0209591	0.0209591	0.0209591	0.0209591	0.0209591	0.0209591	0.0209591	0.0209591	0.0209591	0.0209591	0.0209591	0.0209591
47807	1	-73.2365	-76.18904	2.952539	0.01822116	0.0182212	0.0182212	0.0182212	0.0182212	0.0182212	0.0182212	0.0182212	0.0182212	0.0182212	0.0182212	0.0182212	0.0182212
47808	0	-73.21923	-76.06513	2.845904	0.02095915	0.0209591	0.0209591	0.0209591	0.0209591	0.0209591	0.0209591	0.0209591	0.0209591	0.0209591	0.0209591	0.0209591	0.0209591
47809	1	-73.2365	-76.18904	2.952539	0.01822116	0.0182212	0.0182212	0.0182212	0.0182212	0.0182212	0.0182212	0.0182212	0.0182212	0.0182212	0.0182212	0.0182212	0.0182212
47810	0	-73.21923	-76.06513	2.845904	0.02095915	0.0209591	0.0209591	0.0209591	0.0209591	0.0209591	0.0209591	0.0209591	0.0209591	0.0209591	0.0209591	0.0209591	0.0209591
47811	1	-73.34083	-76.12635	2.785515	0.02250971	0.0225097	0.0225097	0.0225097	0.0225097	0.0225097	0.0225097	0.0225097	0.0225097	0.0225097	0.0225097	0.0225097	0.0225097
47812	0	-73.21759	-76.15829	2.940698	0.0185252	0.0185252	0.0185252	0.0185252	0.0185252	0.0185252	0.0185252	0.0185252	0.0185252	0.0185252	0.0185252	0.0185252	0.0185252
47813	1	-73.21366	-76.06401	2.850353	0.0208449	0.0208449	0.0208449	0.0208449	0.0208449	0.0208449	0.0208449	0.0208449	0.0208449	0.0208449	0.0208449	0.0208449	0.0208449
47814	0	-73.52019	-76.55691	3.036723	0.01605964	0.0160596	0.0160596	0.0160596	0.0160596	0.0160596	0.0160596	0.0160596	0.0160596	0.0160596	0.0160596	0.0160596	0.0160596
47815	1	-73.21366	-76.06401	2.850353	0.0208449	0.0208449	0.0208449	0.0208449	0.0208449	0.0208449	0.0208449	0.0208449	0.0208449	0.0208449	0.0208449	0.0208449	0.0208449
47816	0	-73.32564	-76.31467	2.989031	0.01728419	0.0172842	0.0172842	0.0172842	0.0172842	0.0172842	0.0172842	0.0172842	0.0172842	0.0172842	0.0172842	0.0172842	0.0172842
47817	1	-73.21366	-76.06401	2.850353	0.0208449	0.0208449	0.0208449	0.0208449	0.0208449	0.0208449	0.0208449	0.0208449	0.0208449	0.0208449	0.0208449	0.0208449	0.0208449
47818	0	-73.32564	-76.31467	2.989031	0.01728419	0.0172842	0.0172842	0.0172842	0.0172842	0.0172842	0.0172842	0.0172842	0.0172842	0.0172842	0.0172842	0.0172842	0.0172842
47819	1	-73.28022	-76.09085	2.810638	0.02186464	0.0218646	0.0218646	0.0218646	0.0218646	0.0218646	0.0218646	0.0218646	0.0218646	0.0218646	0.0218646	0.0218646	0.0218646
47820	0	-73.32564	-76.31467	2.989031	0.01728419	0.0172842	0.0172842	0.0172842	0.0172842	0.0172842	0.0172842	0.0172842	0.0172842	0.0172842	0.0172842	0.0172842	0.0172842
47821	1	-73.29172	-76.09712	2.805398	0.02199917	0.0219992	0.0219992	0.0219992	0.0219992	0.0219992	0.0219992	0.0219992	0.0219992	0.0219992	0.0219992	0.0219992	0.0219992
47822	0	-74.64961	-77.81781	3.168198	0.01268386	0.0126839	0.0126839	0.0126839	0.0126839	0.0126839	0.0126839	0.0126839	0.0126839	0.0126839	0.0126839	0.0126839	0.0126839
47823	1	-73.22702	-76.17398	2.946967	0.01836422	0.0183642	0.0183642	0.0183642	0.0183642	0.0183642	0.0183642	0.0183642	0.0183642	0.0183642	0.0183642	0.0183642	0.0183642
47824	0	-74.17568	-77.30171	3.126036	0.01376642	0.0137664	0.0137664	0.0137664	0.0137664	0.0137664	0.0137664	0.0137664	0.0137664	0.0137664	0.0137664	0.0137664	0.0137664
47825	1	-73.22702	-76.17398	2.946967	0.01836422	0.0183642	0.0183642	0.0183642	0.0183642	0.0183642	0.0183642	0.0183642	0.0183642	0.0183642	0.0183642	0.0183642	0.0183642
47826	0	-73.37749	-76.38172	3.00423	0.01689393	0.0168939	0.0168939	0.0168939	0.0168939	0.0168939	0.0168939	0.0168939	0.0168939	0.0168939	0.0168939	0.0168939	0.0168939
47827	1	-73.76406	-76.43669	2.672628	0.02540822	0.0254082	0.0254082	0.0254082	0.0254082	0.0254082	0.0254082	0.0254082	0.0254082	0.0254082	0.0254082	0.0254082	0.0254082
47828	0	-73.37672	-76.14948	2.772757	0.02283729	0.0228373	0.0228373	0.0228373	0.0228373	0.0228373	0.0228373	0.0228373	0.0228373	0.0228373	0.0228373	0.0228373	0.0228373
47829	1	-73.76406	-76.43669	2.672628	0.02540822	0.0254082	0.0254082	0.0254082	0.0254082	0.0254082	0.0254082	0.0254082	0.0254082	0.0254082	0.0254082	0.0254082	0.0254082
47830	0	-73.51295	-76.24493	2.73197	0.02388453	0.0238845	0.0238845	0.0238845	0.0238845	0.0238845	0.0238845	0.0238845	0.0238845	0.0238845	0.0238845	0.0238845	0.0238845
