Iteration	Posterior	Likelihood	Prior	mu	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rate[7]	rate[8]	rate[9]	rate[10]	rate[11]	rate[12]
9577	-77.18823	-80.49066	3.302426	0.009237401	0.0092374	0.0092374	0.0092374	0.0092374	0.0092374	0.0092374	0.0092374	0.0092374	0.0092374	0.0092374	0.0092374	0.0092374
9578	-74.77684	-77.27689	2.500053	0.02983928	0.0298393	0.0298393	0.0298393	0.0298393	0.0298393	0.0298393	0.0298393	0.0298393	0.0298393	0.0298393	0.0298393	0.0298393
9579	-74.43176	-76.98415	2.552393	0.02849539	0.0284954	0.0284954	0.0284954	0.0284954	0.0284954	0.0284954	0.0284954	0.0284954	0.0284954	0.0284954	0.0284954	0.0284954
9580	-73.27728	-76.24897	2.971692	0.01772938	0.0177294	0.0177294	0.0177294	0.0177294	0.0177294	0.0177294	0.0177294	0.0177294	0.0177294	0.0177294	0.0177294	0.0177294
9581	-73.82583	-76.91136	3.085538	0.01480624	0.0148062	0.0148062	0.0148062	0.0148062	0.0148062	0.0148062	0.0148062	0.0148062	0.0148062	0.0148062	0.0148062	0.0148062
9582	-73.82583	-76.91136	3.085538	0.01480624	0.0148062	0.0148062	0.0148062	0.0148062	0.0148062	0.0148062	0.0148062	0.0148062	0.0148062	0.0148062	0.0148062	0.0148062
9583	-73.87003	-76.52094	2.650908	0.0259659	0.0259659	0.0259659	0.0259659	0.0259659	0.0259659	0.0259659	0.0259659	0.0259659	0.0259659	0.0259659	0.0259659	0.0259659
9584	-73.87003	-76.52094	2.650908	0.0259659	0.0259659	0.0259659	0.0259659	0.0259659	0.0259659	0.0259659	0.0259659	0.0259659	0.0259659	0.0259659	0.0259659	0.0259659
9585	-74.38195	-77.52768	3.145726	0.01326084	0.0132608	0.0132608	0.0132608	0.0132608	0.0132608	0.0132608	0.0132608	0.0132608	0.0132608	0.0132608	0.0132608	0.0132608
9586	-74.38195	-77.52768	3.145726	0.01326084	0.0132608	0.0132608	0.0132608	0.0132608	0.0132608	0.0132608	0.0132608	0.0132608	0.0132608	0.0132608	0.0132608	0.0132608
9587	-74.13607	-77.25803	3.12196	0.01387108	0.0138711	0.0138711	0.0138711	0.0138711	0.0138711	0.0138711	0.0138711	0.0138711	0.0138711	0.0138711	0.0138711	0.0138711
9588	-74.13607	-77.25803	3.12196	0.01387108	0.0138711	0.0138711	0.0138711	0.0138711	0.0138711	0.0138711	0.0138711	0.0138711	0.0138711	0.0138711	0.0138711	0.0138711
9589	-74.13607	-77.25803	3.12196	0.01387108	0.0138711	0.0138711	0.0138711	0.0138711	0.0138711	0.0138711	0.0138711	0.0138711	0.0138711	0.0138711	0.0138711	0.0138711
9590	-74.13607	-77.25803	3.12196	0.01387108	0.0138711	0.0138711	0.0138711	0.0138711	0.0138711	0.0138711	0.0138711	0.0138711	0.0138711	0.0138711	0.0138711	0.0138711
9591	-75.10081	-78.30128	3.200471	0.0118552	0.0118552	0.0118552	0.0118552	0.0118552	0.0118552	0.0118552	0.0118552	0.0118552	0.0118552	0.0118552	0.0118552	0.0118552
9592	-76.39004	-79.65977	3.269724	0.01007705	0.0100771	0.0100771	0.0100771	0.0100771	0.0100771	0.0100771	0.0100771	0.0100771	0.0100771	0.0100771	0.0100771	0.0100771
9593	-76.39004	-79.65977	3.269724	0.01007705	0.0100771	0.0100771	0.0100771	0.0100771	0.0100771	0.0100771	0.0100771	0.0100771	0.0100771	0.0100771	0.0100771	0.0100771
9594	-76.39004	-79.65977	3.269724	0.01007705	0.0100771	0.0100771	0.0100771	0.0100771	0.0100771	0.0100771	0.0100771	0.0100771	0.0100771	0.0100771	0.0100771	0.0100771
9595	-73.19354	-76.11073	2.917187	0.01912886	0.0191289	0.0191289	0.0191289	0.0191289	0.0191289	0.0191289	0.0191289	0.0191289	0.0191289	0.0191289	0.0191289	0.0191289
9596	-73.19354	-76.11073	2.917187	0.01912886	0.0191289	0.0191289	0.0191289	0.0191289	0.0191289	0.0191289	0.0191289	0.0191289	0.0191289	0.0191289	0.0191289	0.0191289
9597	-73.19354	-76.11073	2.917187	0.01912886	0.0191289	0.0191289	0.0191289	0.0191289	0.0191289	0.0191289	0.0191289	0.0191289	0.0191289	0.0191289	0.0191289	0.0191289
9598	-74.18043	-77.30695	3.126518	0.01375405	0.013754	0.013754	0.013754	0.013754	0.013754	0.013754	0.013754	0.013754	0.013754	0.013754	0.013754	0.013754
9599	-73.94917	-77.05028	3.10111	0.01440642	0.0144064	0.0144064	0.0144064	0.0144064	0.0144064	0.0144064	0.0144064	0.0144064	0.0144064	0.0144064	0.0144064	0.0144064
9600	-74.36448	-76.92764	2.563162	0.02821889	0.0282189	0.0282189	0.0282189	0.0282189	0.0282189	0.0282189	0.0282189	0.0282189	0.0282189	0.0282189	0.0282189	0.0282189
9601	-73.25128	-76.21149	2.960209	0.01802423	0.0180242	0.0180242	0.0180242	0.0180242	0.0180242	0.0180242	0.0180242	0.0180242	0.0180242	0.0180242	0.0180242	0.0180242
9602	-73.81292	-76.47535	2.662433	0.02566998	0.02567	0.02567	0.02567	0.02567	0.02567	0.02567	0.02567	0.02567	0.02567	0.02567	0.02567	0.02567
9603	-73.22076	-76.06551	2.84475	0.02098878	0.0209888	0.0209888	0.0209888	0.0209888	0.0209888	0.0209888	0.0209888	0.0209888	0.0209888	0.0209888	0.0209888	0.0209888
9604	-74.28183	-77.4183	3.13647	0.01349851	0.0134985	0.0134985	0.0134985	0.0134985	0.0134985	0.0134985	0.0134985	0.0134985	0.0134985	0.0134985	0.0134985	0.0134985
9605	-73.32856	-76.31852	2.989963	0.01726026	0.0172603	0.0172603	0.0172603	0.0172603	0.0172603	0.0172603	0.0172603	0.0172603	0.0172603	0.0172603	0.0172603	0.0172603
9606	-73.32856	-76.31852	2.989963	0.01726026	0.0172603	0.0172603	0.0172603	0.0172603	0.0172603	0.0172603	0.0172603	0.0172603	0.0172603	0.0172603	0.0172603	0.0172603
9607	-73.30008	-76.10184	2.801755	0.02209273	0.0220927	0.0220927	0.0220927	0.0220927	0.0220927	0.0220927	0.0220927	0.0220927	0.0220927	0.0220927	0.0220927	0.0220927
9608	-73.30008	-76.10184	2.801755	0.02209273	0.0220927	0.0220927	0.0220927	0.0220927	0.0220927	0.0220927	0.0220927	0.0220927	0.0220927	0.0220927	0.0220927	0.0220927
9609	-74.24935	-76.83146	2.582116	0.02773221	0.0277322	0.0277322	0.0277322	0.0277322	0.0277322	0.0277322	0.0277322	0.0277322	0.0277322	0.0277322	0.0277322	0.0277322
9610	-73.20803	-76.06335	2.855323	0.0207173	0.0207173	0.0207173	0.0207173	0.0207173	0.0207173	0.0207173	0.0207173	0.0207173	0.0207173	0.0207173	0.0207173	0.0207173
9611	-73.58825	-76.30088	2.712635	0.02438098	0.024381	0.024381	0.024381	0.024381	0.024381	0.024381	0.024381	0.024381	0.024381	0.024381	0.024381	0.024381
9612	-73.18844	-76.09545	2.907011	0.01939014	0.0193901	0.0193901	0.0193901	0.0193901	0.0193901	0.0193901	0.0193901	0.0193901	0.0193901	0.0193901	0.0193901	0.0193901
9613	-73.18873	-76.07079	2.882061	0.02003077	0.0200308	0.0200308	0.0200308	0.0200308	0.0200308	0.0200308	0.0200308	0.0200308	0.0200308	0.0200308	0.0200308	0.0200308
9614	-73.18873	-76.07079	2.882061	0.02003077	0.0200308	0.0200308	0.0200308	0.0200308	0.0200308	0.0200308	0.0200308	0.0200308	0.0200308	0.0200308	0.0200308	0.0200308
9615	-73.18873	-76.07079	2.882061	0.02003077	0.0200308	0.0200308	0.0200308	0.0200308	0.0200308	0.0200308	0.0200308	0.0200308	0.0200308	0.0200308	0.0200308	0.0200308
9616	-73.28831	-76.26433	2.97602	0.01761825	0.0176183	0.0176183	0.0176183	0.0176183	0.0176183	0.0176183	0.0176183	0.0176183	0.0176183	0.0176183	0.0176183	0.0176183
9617	-73.28831	-76.26433	2.97602	0.01761825	0.0176183	0.0176183	0.0176183	0.0176183	0.0176183	0.0176183	0.0176183	0.0176183	0.0176183	0.0176183	0.0176183	0.0176183
9618	-73.28831	-76.26433	2.97602	0.01761825	0.0176183	0.0176183	0.0176183	0.0176183	0.0176183	0.0176183	0.0176183	0.0176183	0.0176183	0.0176183	0.0176183	0.0176183
9619	-73.33184	-76.32283	2.990997	0.01723372	0.0172337	0.0172337	0.0172337	0.0172337	0.0172337	0.0172337	0.0172337	0.0172337	0.0172337	0.0172337	0.0172337	0.0172337
9620	-73.33184	-76.32283	2.990997	0.01723372	0.0172337	0.0172337	0.0172337	0.0172337	0.0172337	0.0172337	0.0172337	0.0172337	0.0172337	0.0172337	0.0172337	0.0172337
9621	-76.55513	-79.83211	3.276975	0.009890869	0.00989087	0.00989087	0.00989087	0.00989087	0.00989087	0.00989087	0.00989087	0.00989087	0.00989087	0.00989087	0.00989087	0.00989087
9622	-76.55513	-79.83211	3.276975	0.009890869	0.00989087	0.00989087	0.00989087	0.00989087	0.00989087	0.00989087	0.00989087	0.00989087	0.00989087	0.00989087	0.00989087	0.00989087
9623	-73.25888	-76.22266	2.963786	0.01793239	0.0179324	0.0179324	0.0179324	0.0179324	0.0179324	0.0179324	0.0179324	0.0179324	0.0179324	0.0179324	0.0179324	0.0179324
9624	-73.25888	-76.22266	2.963786	0.01793239	0.0179324	0.0179324	0.0179324	0.0179324	0.0179324	0.0179324	0.0179324	0.0179324	0.0179324	0.0179324	0.0179324	0.0179324
9625	-73.25888	-76.22266	2.963786	0.01793239	0.0179324	0.0179324	0.0179324	0.0179324	0.0179324	0.0179324	0.0179324	0.0179324	0.0179324	0.0179324	0.0179324	0.0179324
9626	-73.25888	-76.22266	2.963786	0.01793239	0.0179324	0.0179324	0.0179324	0.0179324	0.0179324	0.0179324	0.0179324	0.0179324	0.0179324	0.0179324	0.0179324	0.0179324
9627	-73.25888	-76.22266	2.963786	0.01793239	0.0179324	0.0179324	0.0179324	0.0179324	0.0179324	0.0179324	0.0179324	0.0179324	0.0179324	0.0179324	0.0179324	0.0179324
9628	-73.97166	-76.60295	2.631294	0.02646951	0.0264695	0.0264695	0.0264695	0.0264695	0.0264695	0.0264695	0.0264695	0.0264695	0.0264695	0.0264695	0.0264695	0.0264695
9629	-75.19249	-77.63431	2.441822	0.03133444	0.0313344	0.0313344	0.0313344	0.0313344	0.0313344	0.0313344	0.0313344	0.0313344	0.0313344	0.0313344	0.0313344	0.0313344
9630	-73.29158	-76.26884	2.977257	0.01758648	0.0175865	0.0175865	0.0175865	0.0175865	0.0175865	0.0175865	0.0175865	0.0175865	0.0175865	0.0175865	0.0175865	0.0175865
9631	-76.01861	-78.35465	2.336035	0.03405065	0.0340506	0.0340506	0.0340506	0.0340506	0.0340506	0.0340506	0.0340506	0.0340506	0.0340506	0.0340506	0.0340506	0.0340506
9632	-75.92878	-78.27584	2.347061	0.03376755	0.0337675	0.0337675	0.0337675	0.0337675	0.0337675	0.0337675	0.0337675	0.0337675	0.0337675	0.0337675	0.0337675	0.0337675
9633	-73.40732	-76.41927	3.011941	0.01669594	0.0166959	0.0166959	0.0166959	0.0166959	0.0166959	0.0166959	0.0166959	0.0166959	0.0166959	0.0166959	0.0166959	0.0166959
9634	-73.59371	-76.64402	3.050318	0.01571056	0.0157106	0.0157106	0.0157106	0.0157106	0.0157106	0.0157106	0.0157106	0.0157106	0.0157106	0.0157106	0.0157106	0.0157106
9635	-73.89856	-76.99348	3.094923	0.01456528	0.0145653	0.0145653	0.0145653	0.0145653	0.0145653	0.0145653	0.0145653	0.0145653	0.0145653	0.0145653	0.0145653	0.0145653
9636	-73.36635	-76.14268	2.776325	0.02274567	0.0227457	0.0227457	0.0227457	0.0227457	0.0227457	0.0227457	0.0227457	0.0227457	0.0227457	0.0227457	0.0227457	0.0227457
9637	-73.36635	-76.14268	2.776325	0.02274567	0.0227457	0.0227457	0.0227457	0.0227457	0.0227457	0.0227457	0.0227457	0.0227457	0.0227457	0.0227457	0.0227457	0.0227457
9638	-74.36636	-77.51068	3.144319	0.01329698	0.013297	0.013297	0.013297	0.013297	0.013297	0.013297	0.013297	0.013297	0.013297	0.013297	0.013297	0.013297
9639	-74.53907	-77.69835	3.159279	0.01291287	0.0129129	0.0129129	0.0129129	0.0129129	0.0129129	0.0129129	0.0129129	0.0129129	0.0129129	0.0129129	0.0129129	0.0129129
9640	-73.99829	-77.10517	3.106875	0.0142584	0.0142584	0.0142584	0.0142584	0.0142584	0.0142584	0.0142584	0.0142584	0.0142584	0.0142584	0.0142584	0.0142584	0.0142584
9641	-75.00857	-77.47562	2.467055	0.03068654	0.0306865	0.0306865	0.0306865	0.0306865	0.0306865	0.0306865	0.0306865	0.0306865	0.0306865	0.0306865	0.0306865	0.0306865
9642	-74.85332	-77.34232	2.488997	0.03012315	0.0301231	0.0301231	0.0301231	0.0301231	0.0301231	0.0301231	0.0301231	0.0301231	0.0301231	0.0301231	0.0301231	0.0301231
9643	-74.85332	-77.34232	2.488997	0.03012315	0.0301231	0.0301231	0.0301231	0.0301231	0.0301231	0.0301231	0.0301231	0.0301231	0.0301231	0.0301231	0.0301231	0.0301231
9644	-75.69076	-78.06753	2.376774	0.03300463	0.0330046	0.0330046	0.0330046	0.0330046	0.0330046	0.0330046	0.0330046	0.0330046	0.0330046	0.0330046	0.0330046	0.0330046
9645	-75.47343	-77.87805	2.40462	0.03228964	0.0322896	0.0322896	0.0322896	0.0322896	0.0322896	0.0322896	0.0322896	0.0322896	0.0322896	0.0322896	0.0322896	0.0322896
9646	-73.39797	-76.16368	2.765708	0.02301827	0.0230183	0.0230183	0.0230183	0.0230183	0.0230183	0.0230183	0.0230183	0.0230183	0.0230183	0.0230183	0.0230183	0.0230183
9647	-73.26049	-76.08085	2.820368	0.02161482	0.0216148	0.0216148	0.0216148	0.0216148	0.0216148	0.0216148	0.0216148	0.0216148	0.0216148	0.0216148	0.0216148	0.0216148
9648	-73.26406	-76.23018	2.966113	0.01787263	0.0178726	0.0178726	0.0178726	0.0178726	0.0178726	0.0178726	0.0178726	0.0178726	0.0178726	0.0178726	0.0178726	0.0178726
9649	-73.19396	-76.06566	2.871698	0.02029686	0.0202969	0.0202969	0.0202969	0.0202969	0.0202969	0.0202969	0.0202969	0.0202969	0.0202969	0.0202969	0.0202969	0.0202969
9650	-73.70314	-76.77125	3.068107	0.01525382	0.0152538	0.0152538	0.0152538	0.0152538	0.0152538	0.0152538	0.0152538	0.0152538	0.0152538	0.0152538	0.0152538	0.0152538
9651	-75.00246	-77.47037	2.467907	0.03066468	0.0306647	0.0306647	0.0306647	0.0306647	0.0306647	0.0306647	0.0306647	0.0306647	0.0306647	0.0306647	0.0306647	0.0306647
9652	-73.56245	-76.28152	2.719074	0.02421565	0.0242157	0.0242157	0.0242157	0.0242157	0.0242157	0.0242157	0.0242157	0.0242157	0.0242157	0.0242157	0.0242157	0.0242157
9653	-73.20702	-76.0633	2.856272	0.02069294	0.0206929	0.0206929	0.0206929	0.0206929	0.0206929	0.0206929	0.0206929	0.0206929	0.0206929	0.0206929	0.0206929	0.0206929
9654	-73.20702	-76.0633	2.856272	0.02069294	0.0206929	0.0206929	0.0206929	0.0206929	0.0206929	0.0206929	0.0206929	0.0206929	0.0206929	0.0206929	0.0206929	0.0206929
9655	-73.62329	-76.32745	2.704162	0.02459854	0.0245985	0.0245985	0.0245985	0.0245985	0.0245985	0.0245985	0.0245985	0.0245985	0.0245985	0.0245985	0.0245985	0.0245985
9656	-74.14023	-76.74102	2.600787	0.02725282	0.0272528	0.0272528	0.0272528	0.0272528	0.0272528	0.0272528	0.0272528	0.0272528	0.0272528	0.0272528	0.0272528	0.0272528
9657	-74.14023	-76.74102	2.600787	0.02725282	0.0272528	0.0272528	0.0272528	0.0272528	0.0272528	0.0272528	0.0272528	0.0272528	0.0272528	0.0272528	0.0272528	0.0272528
9658	-73.19716	-76.06432	2.867158	0.02041341	0.0204134	0.0204134	0.0204134	0.0204134	0.0204134	0.0204134	0.0204134	0.0204134	0.0204134	0.0204134	0.0204134	0.0204134
9659	-73.2738	-76.24407	2.970269	0.01776592	0.0177659	0.0177659	0.0177659	0.0177659	0.0177659	0.0177659	0.0177659	0.0177659	0.0177659	0.0177659	0.0177659	0.0177659
9660	-73.36576	-76.36678	3.001015	0.01697648	0.0169765	0.0169765	0.0169765	0.0169765	0.0169765	0.0169765	0.0169765	0.0169765	0.0169765	0.0169765	0.0169765	0.0169765
9661	-74.29698	-76.87117	2.574188	0.02793578	0.0279358	0.0279358	0.0279358	0.0279358	0.0279358	0.0279358	0.0279358	0.0279358	0.0279358	0.0279358	0.0279358	0.0279358
9662	-73.48844	-76.2271	2.738667	0.02371259	0.0237126	0.0237126	0.0237126	0.0237126	0.0237126	0.0237126	0.0237126	0.0237126	0.0237126	0.0237126	0.0237126	0.0237126
9663	-73.19325	-76.11	2.916745	0.01914021	0.0191402	0.0191402	0.0191402	0.0191402	0.0191402	0.0191402	0.0191402	0.0191402	0.0191402	0.0191402	0.0191402	0.0191402
9664	-74.36338	-76.92672	2.563339	0.02821433	0.0282143	0.0282143	0.0282143	0.0282143	0.0282143	0.0282143	0.0282143	0.0282143	0.0282143	0.0282143	0.0282143	0.0282143
9665	-74.54143	-77.0767	2.53527	0.02893503	0.028935	0.028935	0.028935	0.028935	0.028935	0.028935	0.028935	0.028935	0.028935	0.028935	0.028935	0.028935
9666	-73.19041	-76.06846	2.878051	0.02013373	0.0201337	0.0201337	0.0201337	0.0201337	0.0201337	0.0201337	0.0201337	0.0201337	0.0201337	0.0201337	0.0201337	0.0201337
9667	-74.93546	-78.12479	3.189322	0.01214148	0.0121415	0.0121415	0.0121415	0.0121415	0.0121415	0.0121415	0.0121415	0.0121415	0.0121415	0.0121415	0.0121415	0.0121415
9668	-73.38774	-76.3947	3.006952	0.01682404	0.016824	0.016824	0.016824	0.016824	0.016824	0.016824	0.016824	0.016824	0.016824	0.016824	0.016824	0.016824
9669	-74.6842	-77.8551	3.170895	0.0126146	0.0126146	0.0126146	0.0126146	0.0126146	0.0126146	0.0126146	0.0126146	0.0126146	0.0126146	0.0126146	0.0126146	0.0126146
9670	-74.6842	-77.8551	3.170895	0.0126146	0.0126146	0.0126146	0.0126146	0.0126146	0.0126146	0.0126146	0.0126146	0.0126146	0.0126146	0.0126146	0.0126146	0.0126146
9671	-73.5856	-76.63449	3.048893	0.01574716	0.0157472	0.0157472	0.0157472	0.0157472	0.0157472	0.0157472	0.0157472	0.0157472	0.0157472	0.0157472	0.0157472	0.0157472
9672	-73.5856	-76.63449	3.048893	0.01574716	0.0157472	0.0157472	0.0157472	0.0157472	0.0157472	0.0157472	0.0157472	0.0157472	0.0157472	0.0157472	0.0157472	0.0157472
9673	-73.5856	-76.63449	3.048893	0.01574716	0.0157472	0.0157472	0.0157472	0.0157472	0.0157472	0.0157472	0.0157472	0.0157472	0.0157472	0.0157472	0.0157472	0.0157472
9674	-74.26482	-76.84434	2.579528	0.02779867	0.0277987	0.0277987	0.0277987	0.0277987	0.0277987	0.0277987	0.0277987	0.0277987	0.0277987	0.0277987	0.0277987	0.0277987
9675	-73.63319	-76.33501	2.701819	0.0246587	0.0246587	0.0246587	0.0246587	0.0246587	0.0246587	0.0246587	0.0246587	0.0246587	0.0246587	0.0246587	0.0246587	0.0246587
9676	-73.60092	-76.31046	2.709537	0.02446054	0.0244605	0.0244605	0.0244605	0.0244605	0.0244605	0.0244605	0.0244605	0.0244605	0.0244605	0.0244605	0.0244605	0.0244605
9677	-73.60092	-76.31046	2.709537	0.02446054	0.0244605	0.0244605	0.0244605	0.0244605	0.0244605	0.0244605	0.0244605	0.0244605	0.0244605	0.0244605	0.0244605	0.0244605
9678	-73.41989	-76.17864	2.758756	0.02319677	0.0231968	0.0231968	0.0231968	0.0231968	0.0231968	0.0231968	0.0231968	0.0231968	0.0231968	0.0231968	0.0231968	0.0231968
9679	-73.23763	-76.1908	2.953166	0.01820507	0.0182051	0.0182051	0.0182051	0.0182051	0.0182051	0.0182051	0.0182051	0.0182051	0.0182051	0.0182051	0.0182051	0.0182051
9680	-73.23763	-76.1908	2.953166	0.01820507	0.0182051	0.0182051	0.0182051	0.0182051	0.0182051	0.0182051	0.0182051	0.0182051	0.0182051	0.0182051	0.0182051	0.0182051
9681	-73.18746	-76.09123	2.903763	0.01947355	0.0194735	0.0194735	0.0194735	0.0194735	0.0194735	0.0194735	0.0194735	0.0194735	0.0194735	0.0194735	0.0194735	0.0194735
9682	-74.34893	-76.91461	2.56568	0.02815423	0.0281542	0.0281542	0.0281542	0.0281542	0.0281542	0.0281542	0.0281542	0.0281542	0.0281542	0.0281542	0.0281542	0.0281542
9683	-75.57828	-77.96937	2.391094	0.03263694	0.0326369	0.0326369	0.0326369	0.0326369	0.0326369	0.0326369	0.0326369	0.0326369	0.0326369	0.0326369	0.0326369	0.0326369
9684	-73.59805	-76.64912	3.051075	0.01569114	0.0156911	0.0156911	0.0156911	0.0156911	0.0156911	0.0156911	0.0156911	0.0156911	0.0156911	0.0156911	0.0156911	0.0156911
9685	-73.23508	-76.18682	2.951744	0.01824158	0.0182416	0.0182416	0.0182416	0.0182416	0.0182416	0.0182416	0.0182416	0.0182416	0.0182416	0.0182416	0.0182416	0.0182416
9686	-73.35313	-76.13414	2.781007	0.02262544	0.0226254	0.0226254	0.0226254	0.0226254	0.0226254	0.0226254	0.0226254	0.0226254	0.0226254	0.0226254	0.0226254	0.0226254
9687	-73.57476	-76.62172	3.046962	0.01579674	0.0157967	0.0157967	0.0157967	0.0157967	0.0157967	0.0157967	0.0157967	0.0157967	0.0157967	0.0157967	0.0157967	0.0157967
9688	-73.57476	-76.62172	3.046962	0.01579674	0.0157967	0.0157967	0.0157967	0.0157967	0.0157967	0.0157967	0.0157967	0.0157967	0.0157967	0.0157967	0.0157967	0.0157967
9689	-73.57476	-76.62172	3.046962	0.01579674	0.0157967	0.0157967	0.0157967	0.0157967	0.0157967	0.0157967	0.0157967	0.0157967	0.0157967	0.0157967	0.0157967	0.0157967
9690	-74.06674	-77.1813	3.114555	0.01406119	0.0140612	0.0140612	0.0140612	0.0140612	0.0140612	0.0140612	0.0140612	0.0140612	0.0140612	0.0140612	0.0140612	0.0140612
9691	-74.78185	-77.28117	2.499323	0.02985802	0.029858	0.029858	0.029858	0.029858	0.029858	0.029858	0.029858	0.029858	0.029858	0.029858	0.029858	0.029858
9692	-74.78185	-77.28117	2.499323	0.02985802	0.029858	0.029858	0.029858	0.029858	0.029858	0.029858	0.029858	0.029858	0.029858	0.029858	0.029858	0.029858
9693	-73.57251	-76.28905	2.716542	0.02428067	0.0242807	0.0242807	0.0242807	0.0242807	0.0242807	0.0242807	0.0242807	0.0242807	0.0242807	0.0242807	0.0242807	0.0242807
9694	-74.65278	-77.17115	2.518373	0.02936889	0.0293689	0.0293689	0.0293689	0.0293689	0.0293689	0.0293689	0.0293689	0.0293689	0.0293689	0.0293689	0.0293689	0.0293689
9695	-73.75672	-76.83272	3.075997	0.01505123	0.0150512	0.0150512	0.0150512	0.0150512	0.0150512	0.0150512	0.0150512	0.0150512	0.0150512	0.0150512	0.0150512	0.0150512
9696	-73.36722	-76.36864	3.00142	0.01696607	0.0169661	0.0169661	0.0169661	0.0169661	0.0169661	0.0169661	0.0169661	0.0169661	0.0169661	0.0169661	0.0169661	0.0169661
9697	-73.61756	-76.32309	2.705527	0.02456349	0.0245635	0.0245635	0.0245635	0.0245635	0.0245635	0.0245635	0.0245635	0.0245635	0.0245635	0.0245635	0.0245635	0.0245635
9698	-73.61756	-76.32309	2.705527	0.02456349	0.0245635	0.0245635	0.0245635	0.0245635	0.0245635	0.0245635	0.0245635	0.0245635	0.0245635	0.0245635	0.0245635	0.0245635
9699	-73.28931	-76.26571	2.976402	0.01760845	0.0176085	0.0176085	0.0176085	0.0176085	0.0176085	0.0176085	0.0176085	0.0176085	0.0176085	0.0176085	0.0176085	0.0176085
9700	-73.28931	-76.26571	2.976402	0.01760845	0.0176085	0.0176085	0.0176085	0.0176085	0.0176085	0.0176085	0.0176085	0.0176085	0.0176085	0.0176085	0.0176085	0.0176085
9701	-73.93352	-77.03275	3.099225	0.01445483	0.0144548	0.0144548	0.0144548	0.0144548	0.0144548	0.0144548	0.0144548	0.0144548	0.0144548	0.0144548	0.0144548	0.0144548
9702	-73.18645	-76.08389	2.897444	0.01963578	0.0196358	0.0196358	0.0196358	0.0196358	0.0196358	0.0196358	0.0196358	0.0196358	0.0196358	0.0196358	0.0196358	0.0196358
9703	-73.18645	-76.08389	2.897444	0.01963578	0.0196358	0.0196358	0.0196358	0.0196358	0.0196358	0.0196358	0.0196358	0.0196358	0.0196358	0.0196358	0.0196358	0.0196358
9704	-74.0436	-77.15561	3.112002	0.01412675	0.0141267	0.0141267	0.0141267	0.0141267	0.0141267	0.0141267	0.0141267	0.0141267	0.0141267	0.0141267	0.0141267	0.0141267
9705	-73.78489	-76.45313	2.668241	0.02552085	0.0255208	0.0255208	0.0255208	0.0255208	0.0255208	0.0255208	0.0255208	0.0255208	0.0255208	0.0255208	0.0255208	0.0255208
9706	-74.07502	-77.19047	3.115458	0.01403802	0.014038	0.014038	0.014038	0.014038	0.014038	0.014038	0.014038	0.014038	0.014038	0.014038	0.014038	0.014038
9707	-73.24827	-76.20699	2.958725	0.01806232	0.0180623	0.0180623	0.0180623	0.0180623	0.0180623	0.0180623	0.0180623	0.0180623	0.0180623	0.0180623	0.0180623	0.0180623
9708	-73.19345	-76.06596	2.872511	0.02027598	0.020276	0.020276	0.020276	0.020276	0.020276	0.020276	0.020276	0.020276	0.020276	0.020276	0.020276	0.020276
9709	-73.43537	-76.18939	2.754015	0.0233185	0.0233185	0.0233185	0.0233185	0.0233185	0.0233185	0.0233185	0.0233185	0.0233185	0.0233185	0.0233185	0.0233185	0.0233185
9710	-73.1869	-76.07575	2.888848	0.01985651	0.0198565	0.0198565	0.0198565	0.0198565	0.0198565	0.0198565	0.0198565	0.0198565	0.0198565	0.0198565	0.0198565	0.0198565
9711	-73.37531	-76.14855	2.773239	0.02282491	0.0228249	0.0228249	0.0228249	0.0228249	0.0228249	0.0228249	0.0228249	0.0228249	0.0228249	0.0228249	0.0228249	0.0228249
9712	-73.37531	-76.14855	2.773239	0.02282491	0.0228249	0.0228249	0.0228249	0.0228249	0.0228249	0.0228249	0.0228249	0.0228249	0.0228249	0.0228249	0.0228249	0.0228249
9713	-73.29809	-76.1007	2.802612	0.02207073	0.0220707	0.0220707	0.0220707	0.0220707	0.0220707	0.0220707	0.0220707	0.0220707	0.0220707	0.0220707	0.0220707	0.0220707
9714	-73.58523	-76.29861	2.713379	0.02436189	0.0243619	0.0243619	0.0243619	0.0243619	0.0243619	0.0243619	0.0243619	0.0243619	0.0243619	0.0243619	0.0243619	0.0243619
9715	-73.58523	-76.29861	2.713379	0.02436189	0.0243619	0.0243619	0.0243619	0.0243619	0.0243619	0.0243619	0.0243619	0.0243619	0.0243619	0.0243619	0.0243619	0.0243619
9716	-73.58523	-76.29861	2.713379	0.02436189	0.0243619	0.0243619	0.0243619	0.0243619	0.0243619	0.0243619	0.0243619	0.0243619	0.0243619	0.0243619	0.0243619	0.0243619
9717	-73.2897	-76.26625	2.976549	0.01760468	0.0176047	0.0176047	0.0176047	0.0176047	0.0176047	0.0176047	0.0176047	0.0176047	0.0176047	0.0176047	0.0176047	0.0176047
9718	-74.22401	-77.35488	3.130872	0.01364225	0.0136423	0.0136423	0.0136423	0.0136423	0.0136423	0.0136423	0.0136423	0.0136423	0.0136423	0.0136423	0.0136423	0.0136423
9719	-74.22401	-77.35488	3.130872	0.01364225	0.0136423	0.0136423	0.0136423	0.0136423	0.0136423	0.0136423	0.0136423	0.0136423	0.0136423	0.0136423	0.0136423	0.0136423
