Iteration	Replicate_ID	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rate[7]	rate[8]	rate[9]	rate[10]	rate[11]	rate[12]	rf[1]	rf[2]	rf[3]	rf[4]
37536	0	-127.2153	-166.1528	38.93752	0.005412169	0.007590801	0.002620218	0.01476062	0.002888059	0.009506044	0.03212251	0.01219364	0.009402149	0.003745577	0.01699441	0.0624097	0.133403	0.016807	0.457993	0.391797
37537	1	-122.6564	-164.3019	41.64549	0.0002573936	0.005058314	0.0072615	0.001367882	0.00811243	0.000686653	0.03032428	0.003684375	0.01942692	0.008678087	0.02371223	0.04465201	0.211721	0.355217	0.162229	0.270833
37538	0	-127.8318	-163.7357	35.90391	0.005412169	0.007590801	0.004912341	0.01476062	0.01289886	0.009506044	0.03212251	0.01219364	0.01008926	0.003745577	0.03360577	0.0624097	0.176087	0.0221846	0.604532	0.197196
37539	1	-126.0482	-164.8706	38.82236	0.001075348	0.01482899	0.0072615	0.001367882	0.00811243	0.000686653	0.01758667	0.006542968	0.03452912	0.01616283	0.02371223	0.04890301	0.211721	0.355217	0.162229	0.270833
37540	0	-132.7885	-165.7558	32.96733	0.01173744	0.007590801	0.003962213	0.01476062	0.01289886	0.009506044	0.03503266	0.01219364	0.01994551	0.003745577	0.04411876	0.0624097	0.100193	0.389785	0.384576	0.125447
37541	1	-126.4981	-163.5646	37.06654	0.001075348	0.01482899	0.01870613	0.0008196816	0.002220938	0.000686653	0.03021476	0.006542968	0.03452912	0.004161014	0.03521391	0.04890301	0.367229	0.142049	0.281385	0.209337
37542	0	-129.8828	-171.0733	41.19044	0.01173744	0.003104739	0.003962213	0.00440432	0.01126696	0.009506044	0.03503266	0.01219364	0.0174148	0.003745577	0.0190214	0.02627264	0.092759	0.233949	0.557152	0.116139
37543	1	-127.7612	-163.5218	35.76068	0.003408526	0.01482899	0.01870613	0.008470714	0.003705152	0.000686653	0.04454685	0.006046626	0.0178039	0.008324366	0.03521391	0.04890301	0.367229	0.142049	0.281385	0.209337
37544	0	-132.0835	-167.5684	35.48497	0.01173744	0.01150141	0.003829732	0.0126889	0.01126696	0.01832286	0.02703191	0.01318495	0.0174148	0.00627145	0.04740407	0.0326807	0.458582	0.055314	0.402253	0.0838505
37545	1	-128.8859	-164.3001	35.41423	0.007928985	0.01482899	0.01552164	0.008470714	0.01359303	0.000686653	0.04251189	0.006046626	0.0178039	0.008324366	0.02940563	0.04890301	0.367229	0.142049	0.281385	0.209337
37546	0	-129.121	-166.2014	37.08039	0.004858391	0.01264766	0.01193313	0.02263844	0.01126696	0.01832286	0.01886467	0.00622017	0.0174148	0.008940892	0.01995704	0.04470239	0.238993	0.0288273	0.209637	0.522543
37547	1	-130.3212	-165.6615	35.34033	0.00156881	0.01875589	0.01552164	0.001476765	0.01359303	0.01762515	0.04251189	0.0006299545	0.01643047	0.008324366	0.02940563	0.04890301	0.249915	0.499926	0.143443	0.106715
37548	0	-125.0021	-165.4348	40.43268	0.004290587	0.01264766	0.01193313	0.001678798	0.01126696	0.002882934	0.01886467	0.00622017	0.005089967	0.009318216	0.04259889	0.03826451	0.283811	0.0342332	0.271383	0.410573
37549	1	-126.9962	-165.5219	38.52565	0.00156881	0.007452677	0.009510786	0.000579719	0.00492428	0.01762515	0.01613639	0.0005538715	0.02675089	0.008324366	0.04133494	0.04890301	0.249915	0.499926	0.143443	0.106715
37550	0	-126.0946	-167.8165	41.72191	0.003213127	0.005645761	0.007880753	0.01557269	0.004790344	0.002882934	0.01886467	0.00622017	0.005089967	0.01882087	0.0252306	0.03826451	0.0941956	0.276778	0.141916	0.48711
37551	1	-127.1511	-166.5494	39.39831	0.004179013	0.007452677	0.02019614	0.000275276	0.00320122	0.002254205	0.01613639	0.009107085	0.02675089	0.01448316	0.02221058	0.04890301	0.353417	0.466745	0.133923	0.0459149
37552	0	-127.3778	-164.7134	37.33566	0.005025346	0.01811287	0.007880753	0.005700231	0.004790344	0.002882934	0.01953552	0.01161534	0.01248806	0.01882087	0.0501598	0.03826451	0.0863883	0.260871	0.530897	0.121844
37553	1	-126.6862	-168.3954	41.7092	0.004179013	0.007452677	0.02019614	0.004587345	0.00320122	0.001151568	0.01613639	0.001257512	0.02198001	0.01225611	0.02252515	0.0376773	0.353417	0.466745	0.133923	0.0459149
37554	0	-125.0193	-162.9276	37.90831	0.003292464	0.01811287	0.007880753	0.005700231	0.01259422	0.002882934	0.03621605	0.00199348	0.01248806	0.004912524	0.02995336	0.0536618	0.0863883	0.260871	0.530897	0.121844
37555	1	-126.254	-163.9726	37.71858	0.004179013	0.01037034	0.005650576	0.004587345	0.00320122	0.001029361	0.01246348	0.003608672	0.02198001	0.01225611	0.03830445	0.07390951	0.375139	0.0741629	0.543403	0.00729558
37556	0	-123.1871	-162.4502	39.26309	0.003292464	0.01330489	0.007880753	0.005700231	0.005772176	0.002882934	0.03339943	0.001768817	0.01248806	0.00636419	0.02995336	0.0536618	0.256262	0.0444648	0.621497	0.0777765
37557	1	-126.0638	-165.455	39.39128	0.002137825	0.01813038	0.00648542	0.004587345	0.002947977	0.001629827	0.01481132	0.02134561	0.01045937	0.01225611	0.03830445	0.04212259	0.135065	0.295841	0.561555	0.00753929
37558	0	-125.5047	-166.0679	40.5632	0.003292464	0.004205174	0.007880753	0.01848546	0.005772176	0.0006086327	0.01911644	0.007348054	0.004473478	0.004556748	0.02995336	0.0580901	0.256262	0.0444648	0.621497	0.0777765
37559	1	-127.2389	-164.906	37.66709	0.002137825	0.01813038	0.00648542	0.02212	0.01584007	0.01031262	0.01481132	0.007061049	0.01045937	0.01607215	0.02648972	0.04212259	0.14649	0.0621649	0.788125	0.0032192
37560	0	-122.9396	-163.76	40.82045	0.003292464	0.004205174	0.007880753	0.001608641	0.005772176	0.004962312	0.01779489	0.007348054	0.01580806	0.004556748	0.02995336	0.0580901	0.25684	0.0445652	0.620642	0.0779521
37561	1	-133.17	-169.1867	36.01671	0.002137825	0.01813038	0.00648542	0.02212	0.01584007	0.01031262	0.0174017	0.007061049	0.004187989	0.02195641	0.04039052	0.04212259	0.676636	0.287138	0.0213567	0.0148694
37562	0	-127.7519	-165.1841	37.4322	0.003292464	0.01843385	0.00368094	0.02387368	0.008568326	0.004962312	0.0144491	0.008665551	0.01580806	0.004556748	0.02995336	0.0580901	0.167585	0.376592	0.40496	0.0508626
37563	1	-132.9542	-168.0932	35.13899	0.003101007	0.01583212	0.009226383	0.001927211	0.01125127	0.04257997	0.01795713	0.009445269	0.008915156	0.02195641	0.04039052	0.03412874	0.50115	0.442964	0.0329466	0.0229388
37564	0	-129.527	-165.2899	35.76295	0.003292464	0.01843385	0.002259469	0.02387368	0.005234366	0.004962312	0.01675549	0.009441507	0.007405515	0.02928349	0.02995336	0.05972722	0.058337	0.178549	0.263008	0.500106
37565	1	-130.4967	-168.4668	37.97015	0.006221405	0.01583212	0.02088436	0.001395205	0.01125127	0.002427875	0.01649554	0.009445269	0.008915156	0.02195641	0.04642626	0.02783449	0.0699742	0.619342	0.212238	0.0984462
37566	0	-126.8414	-164.5709	37.72946	0.003292464	0.01843385	0.002259469	0.004173536	0.005234366	0.01299352	0.01675549	0.00645711	0.008603545	0.02928349	0.02421982	0.05972722	0.050643	0.155	0.22832	0.566037
37567	1	-124.22	-164.505	40.28498	0.00078801	0.01583212	0.01058663	0.001395205	0.01125127	0.002427875	0.01649554	0.009445269	0.01147531	0.02195641	0.02931053	0.03553355	0.0996561	0.202729	0.302266	0.395349
37568	0	-125.9947	-164.6782	38.68354	0.005824253	0.009621795	0.008217924	0.01573559	0.002423964	0.01299352	0.01675549	0.004789094	0.008603545	0.01321203	0.02421982	0.05972722	0.0704534	0.160365	0.183552	0.58563
37569	1	-122.2797	-163.5917	41.31203	0.0007895595	0.01583212	0.01058663	0.003014655	0.006730921	0.002427875	0.017833	0.009445269	0.01147531	0.0134965	0.02931053	0.03553355	0.0764357	0.155492	0.455134	0.312938
37570	0	-128.3986	-164.3232	35.92461	0.001765425	0.02715398	0.00745931	0.003508205	0.02493514	0.01299352	0.02188223	0.004789094	0.008603545	0.01321203	0.02301561	0.05972722	0.0689377	0.156915	0.201117	0.57303
37571	1	-122.0106	-162.6699	40.6593	0.0007895595	0.009800764	0.01058663	0.003014655	0.004275807	0.0006366992	0.02958513	0.009445269	0.01147531	0.0134965	0.02397213	0.04576673	0.0457823	0.508725	0.272609	0.172883
37572	0	-126.9742	-163.4061	36.43192	0.001700351	0.02715398	0.007271794	0.001839218	0.0002330513	0.01299352	0.006457679	0.00697378	0.008603545	0.03876347	0.0228946	0.06921008	0.0528251	0.353966	0.154111	0.439098
37573	1	-123.2978	-163.8569	40.55906	0.0005812864	0.01390768	0.01058663	0.006830767	0.004275807	0.005891752	0.01759339	0.009445269	0.01147531	0.0134965	0.02397213	0.04576673	0.0413514	0.556271	0.246226	0.156152
37574	0	-123.9476	-164.669	40.72139	0.002366144	0.008076547	0.006524602	0.003784631	0.005508477	0.0004668569	0.01582838	0.00697378	0.00543001	0.01933004	0.01873971	0.06921008	0.072533	0.486022	0.211606	0.229839
37575	1	-125.2102	-165.1946	39.98441	0.0003328467	0.02304415	0.002307422	0.006830767	0.004275807	0.002683127	0.02737121	0.009445269	0.01216404	0.0134965	0.02475663	0.04272281	0.234304	0.444307	0.196667	0.124722
37576	0	-126.2727	-165.4119	39.13914	0.006216913	0.008076547	0.008646338	0.01024513	0.000421142	0.00102716	0.007693665	0.002439182	0.0125997	0.01933004	0.03606773	0.06491501	0.072533	0.486022	0.211606	0.229839
37577	1	-123.2642	-163.3284	40.06413	8.568705e-05	0.02304415	0.005856347	0.006830767	0.001074726	0.001355984	0.02737121	0.006953361	0.01188685	0.007248939	0.02475663	0.05218803	0.234304	0.444307	0.196667	0.124722
37578	0	-127.982	-168.8639	40.88187	0.006216913	0.008076547	0.002588848	0.01298693	0.001817407	0.001521649	0.007603221	0.005771385	0.0125997	0.01022734	0.03606773	0.05519568	0.0623454	0.417759	0.322339	0.197557
37579	1	-126.5025	-165.2605	38.75806	0.001638088	0.01610175	0.01059986	0.006830767	0.02136356	0.001355984	0.0105586	0.006953361	0.01188685	0.007248939	0.02475663	0.06210264	0.180026	0.282384	0.151108	0.386482
37580	0	-129.9627	-167.8079	37.84525	0.01689799	0.008076547	0.002048088	0.01298693	0.01020412	0.001521649	0.02174915	0.005771385	0.0125997	0.007185094	0.03606773	0.05519568	0.0716971	0.330423	0.370689	0.22719
37581	1	-125.3668	-163.2782	37.91146	0.0002529304	0.01610175	0.01059986	0.002649313	0.02136356	0.0005067274	0.01496507	0.006953361	0.01188685	0.005529159	0.03674681	0.06210264	0.216388	0.211224	0.283299	0.289089
37582	0	-125.9184	-163.8877	37.96922	0.0007728782	0.008076547	0.005036123	0.02755481	0.01020412	0.001521649	0.0230443	0.005042084	0.0125997	0.003978795	0.03606773	0.05519568	0.0716971	0.330423	0.370689	0.22719
37583	1	-125.5048	-163.973	38.46821	0.0006570657	0.009690292	0.01059986	0.002649313	0.03825868	0.0001570335	0.02363435	0.006953361	0.01188685	0.000254535	0.03674681	0.04273717	0.145604	0.142129	0.517744	0.194523
37584	0	-129.5086	-172.183	42.67432	0.0007728782	0.01016882	0.01178484	0.02755481	0.01020412	0.001521649	0.0230443	0.006777389	0.0125997	0.0006388435	0.02232848	0.01578715	0.0716971	0.330423	0.370689	0.22719
37585	1	-123.8928	-168.7626	44.86979	0.0006570657	0.009690292	0.003629595	0.001632974	0.001116701	0.0001570335	0.01560445	0.006953361	0.01188685	7.639533e-05	0.03842866	0.03192672	0.113923	0.19783	0.536048	0.152199
37586	0	-127.6803	-169.2222	41.54188	0.001327729	0.01390477	0.01178484	0.02755481	0.007019492	0.001104197	0.0230443	0.009488488	0.0125997	0.0006388435	0.02324758	0.02251833	0.0502865	0.338044	0.379239	0.23243
37587	1	-125.8467	-163.7369	37.89022	0.0006570657	0.01567863	0.003629595	0.01054122	0.001116701	0.001209976	0.04860386	0.006953361	0.01245831	0.0001086059	0.02117287	0.06773502	0.0278253	0.125913	0.749391	0.0968706
37588	0	-130.2321	-167.0737	36.84159	0.001327729	0.02203735	0.01178484	0.02755481	0.007019492	0.02122968	0.0230443	0.009488488	0.01790914	0.003575031	0.02682214	0.02830456	0.0479387	0.322262	0.361533	0.268267
37589	1	-124.8697	-164.1051	39.23534	0.0006570657	0.008436973	0.003629595	0.005430997	0.008168828	0.004699677	0.02005699	0.006953361	0.01842265	0.0005883351	0.0319604	0.06773502	0.0401774	0.181808	0.638141	0.139873
37590	0	-130.036	-162.9235	32.88753	0.005220597	0.01182391	0.01324549	0.006241036	0.01121188	0.02122968	0.0303519	0.009488488	0.01790914	0.005604995	0.02682214	0.07953118	0.0479387	0.322262	0.361533	0.268267
37591	1	-125.9721	-166.5926	40.62049	0.0006349578	0.008436973	0.009366198	0.005430997	0.008168828	0.00919953	0.02005699	0.008699893	0.03613142	0.002495904	0.02377094	0.03083127	0.0401774	0.181808	0.638141	0.139873
37592	0	-130.3633	-164.3084	33.94502	0.005220597	0.01491882	0.01324549	0.006241036	0.01121188	0.01195753	0.04592093	0.003229295	0.01790914	0.004166663	0.05099154	0.0433488	0.0443784	0.372596	0.334682	0.248343
37593	1	-129.4526	-162.6974	33.24477	0.0001809157	0.005052117	0.009366198	0.005430997	0.008168828	0.00919953	0.02610125	0.004294129	0.03613142	0.004338453	0.05059177	0.07633899	0.0357136	0.161609	0.678344	0.124333
37594	0	-128.9063	-165.2887	36.38239	0.005220597	0.01491882	0.01324549	0.005247763	0.01121188	0.01195753	0.04592093	0.007283122	0.01790914	0.004166663	0.03282106	0.03467535	0.0434273	0.133718	0.327509	0.495345
37595	1	-125.942	-165.3832	39.44122	0.0005493297	0.005052117	0.009366198	0.005378021	0.008168828	0.00919953	0.02610125	0.004294129	0.005876838	0.02400483	0.02566834	0.05107154	0.446482	0.0459412	0.413394	0.094183
37596	0	-129.3002	-167.9042	38.60399	0.005220597	0.01491882	0.01063177	0.02313901	0.01121188	0.01399541	0.02485485	0.01434812	0.004872606	0.004166663	0.02086533	0.03467535	0.0100725	0.404561	0.470476	0.11489
37597	1	-128.3211	-163.7766	35.45549	0.001098232	0.02094134	0.009366198	0.001609388	0.01683438	0.003315383	0.02610125	0.004294129	0.02891811	0.02400483	0.02606806	0.05107154	0.533875	0.0386877	0.348124	0.0793127
37598	0	-126.1296	-164.0443	37.91468	0.001598614	0.01491882	0.01063177	0.009969187	0.01070498	0.01399541	0.02485485	0.01112403	0.004872606	0.004166663	0.03863542	0.04415419	0.0147763	0.126497	0.690183	0.168543
37599	1	-126.6627	-165.9342	39.27157	0.01041006	0.007092707	0.009366198	0.001609388	0.00115735	0.005020843	0.02114995	0.004294129	0.01250545	0.002915767	0.04979296	0.05107154	0.342157	0.009719	0.134202	0.513922
37600	0	-123.3752	-164.6072	41.23199	0.001256849	0.01491882	0.01063177	0.002859084	0.01070498	0.003335952	0.02054652	0.01112403	0.004872606	0.004166663	0.0286855	0.04415419	0.0451962	0.386917	0.470069	0.0978174
37601	1	-127.4168	-163.4896	36.07272	0.0006907691	0.01534893	0.009366198	0.008193154	0.01083098	0.01184684	0.02114995	0.004294129	0.01250545	0.01503073	0.04979296	0.04854993	0.342157	0.009719	0.134202	0.513922
37602	0	-125.1592	-167.2363	42.07712	0.001256849	0.01491882	0.01063177	0.002859084	0.00227509	0.007459285	0.02054652	0.009548368	0.004872606	0.008694391	0.04221241	0.02373515	0.0407692	0.349018	0.521976	0.0882362
37603	1	-127.8863	-163.843	35.95677	0.001259574	0.01542575	0.009366198	0.004487632	0.01083098	0.01184684	0.02114995	0.01364833	0.01359163	0.008781709	0.04979296	0.04854993	0.36395	0.010338	0.14275	0.482962
37604	0	-128.7494	-171.7414	42.99205	0.008412072	0.01055545	0.004210004	0.002859084	0.00227509	0.007459285	0.0120082	0.009548368	0.004872606	0.008694391	0.04545299	0.02373515	0.0407692	0.349018	0.521976	0.0882362
37605	1	-130.0123	-166.6554	36.64306	0.001416957	0.01542575	0.001540838	0.000676221	0.0008798463	0.01184684	0.04370931	0.01364833	0.01414409	0.008781709	0.04979296	0.04017189	0.07759	0.0149924	0.207018	0.7004
37606	0	-127.8328	-173.0279	45.19502	0.008412072	0.007323015	0.004210004	0.006699528	0.006140202	0.007459285	0.0120082	0.009548368	0.004872606	0.008694391	0.01707401	0.02614488	0.0428925	0.367196	0.49708	0.0928316
37607	1	-128.9197	-165.5938	36.67413	0.001416957	0.01542575	0.002205955	0.000676221	0.01185077	0.009918444	0.02608424	0.01364833	0.01414409	0.01639599	0.04979296	0.04017189	0.077638	0.0149916	0.207007	0.700363
37608	0	-125.8549	-167.7195	41.86461	0.004867423	0.01442725	0.004210004	0.006699528	0.006140202	0.01622365	0.01578722	0.009548368	0.004872606	0.008694391	0.01707401	0.0425393	0.0163455	0.139931	0.733635	0.110088
37609	1	-127.4249	-162.7756	35.35071	0.0003709197	0.01719362	0.002205955	0.003173136	0.01185077	0.003964432	0.02211429	0.001957899	0.01414409	0.01639599	0.03932781	0.0819464	0.077638	0.0149916	0.207007	0.700363
37610	0	-129.1018	-167.6339	38.53207	0.004867423	0.01442725	0.01829698	0.006699528	0.001651153	0.01149305	0.038446	0.009548368	0.003090171	0.01620225	0.01634069	0.0425393	0.171745	0.0439531	0.523276	0.261026
37611	1	-125.3135	-165.7948	40.4813	0.001078742	0.005451896	0.004095409	0.003173136	0.005179104	0.003366576	0.01326365	0.001957899	0.0210256	0.01639599	0.03932781	0.05026618	0.175331	0.216834	0.467488	0.140346
37612	0	-126.8985	-168.8183	41.91978	0.00157843	0.01442725	0.006412743	0.006699528	0.002245955	0.01769498	0.01654208	0.009548368	0.003090171	0.01620225	0.01356459	0.0425393	0.151443	0.156967	0.46142	0.23017
37613	1	-127.3534	-168.6089	41.2555	0.004826676	0.003433012	0.01265778	0.003173136	0.007873485	0.003366576	0.008755841	0.001957899	0.0210256	0.01639599	0.02329535	0.05026618	0.0104006	0.260201	0.560984	0.168414
37614	0	-123.9898	-165.3687	41.37884	0.0002707626	0.01442725	0.006802953	0.006699528	0.0008511967	0.001696552	0.02124453	0.006416174	0.005172286	0.01620225	0.01356459	0.06247596	0.151443	0.156967	0.46142	0.23017
37615	1	-129.2339	-163.7958	34.56188	0.0008340061	0.0262283	0.01265778	0.02180741	0.007873485	0.008977589	0.02572324	0.001957899	0.0210256	0.01086488	0.03412613	0.05026618	0.0132809	0.332258	0.439408	0.215053
37616	0	-124.5196	-164.4167	39.89707	0.002837513	0.01442725	0.006802953	0.006699528	0.0008511967	0.00707105	0.0142172	0.006416174	0.003340953	0.02350412	0.02163895	0.06247596	0.174169	0.180523	0.380597	0.264711
37617	1	-127.7081	-163.5606	35.85254	0.0002306825	0.01439203	0.01265778	0.02180741	0.007873485	0.007594797	0.02345986	0.01589496	0.0210256	0.003893942	0.02372813	0.05718988	0.0132809	0.332258	0.439408	0.215053
37618	0	-124.5485	-164.7992	40.2507	0.001630305	0.01494202	0.006802953	0.006699528	0.001843478	0.00707105	0.0223334	0.007215873	0.002959689	0.007447073	0.02541089	0.06247596	0.317547	0.139968	0.319953	0.222533
37619	1	-126.5862	-162.3149	35.7287	5.897569e-05	0.01063534	0.01265778	0.009316305	0.007873485	0.007594797	0.02345986	0.01589496	0.01455297	0.01036838	0.04135418	0.05718988	0.00986453	0.246788	0.423434	0.319913
37620	0	-123.2744	-164.1082	40.83382	0.001630305	0.01494202	0.006802953	0.001361098	0.006870409	0.001066543	0.0223334	0.007215873	0.006242639	0.01550768	0.02541089	0.0517584	0.447988	0.164579	0.0315882	0.355844
37621	1	-127.4681	-164.4935	37.02539	0.0008195607	0.01063534	0.01265778	0.02326061	0.003651657	0.007594797	0.02345986	0.01589496	0.01455297	0.01036838	0.01822201	0.05718616	0.00930333	0.579137	0.234438	0.177122
37622	0	-128.9383	-166.6053	37.66702	0.001630305	0.01494202	0.008910156	0.001361098	0.006870409	0.01669074	0.009497386	0.008092373	0.01015424	0.01550768	0.009730478	0.0886563	0.426574	0.200773	0.0168347	0.355819
37623	1	-125.948	-166.071	40.12305	0.0008195607	0.01063534	0.01265778	0.003470555	0.002693376	0.002105428	0.04247965	0.01589496	0.01366512	0.0006573385	0.01679585	0.04620278	0.399107	0.339884	0.0909115	0.170097
37624	0	-130.8002	-169.4527	38.65242	0.001630305	0.01494202	0.008910156	0.001361098	0.006870409	0.01415688	0.009885235	0.03030927	0.004416652	0.02424849	0.009730478	0.0559669	0.278114	0.283495	0.194612	0.243778
37625	1	-129.7579	-167.6987	37.94084	0.001015407	0.007526688	0.01265778	0.01461751	0.002693376	0.002105428	0.04247965	0.01589496	0.01366512	0.02129844	0.01618991	0.0392271	0.30131	0.234915	0.115059	0.348715
37626	0	-128.5443	-168.1916	39.64727	0.001630305	0.01494202	0.006282552	0.00622584	0.006870409	0.01415688	0.009885235	0.01066454	0.01211666	0.02424849	0.009730478	0.0559669	0.353477	0.0893381	0.247348	0.309837
37627	1	-125.6235	-166.8291	41.20565	0.001015407	0.007526688	0.003802316	0.01461751	0.002693376	0.002105428	0.02617697	0.01879188	0.01366512	0.01281423	0.02206278	0.0322423	0.142659	0.252648	0.43959	0.165103
37628	0	-129.1414	-165.7688	36.62736	0.003011626	0.02190648	0.01159017	0.001620112	0.004728072	0.01415688	0.01657864	0.009851536	0.03002414	0.01467912	0.01807433	0.0559669	0.217095	0.440699	0.151914	0.190292
37629	1	-122.9283	-162.9125	39.98417	0.001015407	0.005295529	0.01537621	0.0008866769	0.01036857	0.002105428	0.02617697	0.003376758	0.01366512	0.004999113	0.02206278	0.06410437	0.0167168	0.361663	0.59871	0.0229104
37630	0	-124.2221	-164.5128	40.29072	0.003011626	0.01043467	0.008723888	0.001620112	0.004728072	0.001021326	0.03436237	0.009851536	0.006072731	0.01257413	0.01807433	0.0559669	0.210229	0.426762	0.146878	0.216132
37631	1	-123.1956	-165.5695	42.37391	0.001015407	0.001974586	0.009540377	0.0001117405	0.01036857	0.009174181	0.02617697	0.003376758	0.01366512	0.001859389	0.02206278	0.04678847	0.0167168	0.361663	0.59871	0.0229104
37632	0	-124.6369	-164.6108	39.9739	0.003011626	0.01043467	0.008723888	0.002534851	0.004728072	0.0009874648	0.03436237	0.009851536	0.008283356	0.01257413	0.01807433	0.0559669	0.516878	0.269959	0.0929112	0.120252
37633	1	-123.7519	-164.2775	40.5256	0.001015407	0.01129926	0.005045191	0.00117115	0.01036857	0.009174181	0.02714574	0.003117022	0.01203445	0.01492758	0.02206278	0.04678847	0.189037	0.219141	0.332745	0.259076
37634	0	-123.8521	-163.7697	39.91753	0.0004950749	0.01043467	0.008723888	0.002534851	0.004728072	0.0009874648	0.03186964	0.009851536	0.01384265	0.01257413	0.01807433	0.0559669	0.487401	0.311593	0.0876126	0.113394
37635	1	-124.1302	-163.485	39.35479	0.001015407	0.01129926	0.02182367	0.00117115	0.002341743	0.009174181	0.02714574	0.003117022	0.01537465	0.008270013	0.03597629	0.03886516	0.102691	0.335351	0.421221	0.140738
37636	0	-129.9883	-165.2809	35.29256	0.0006402598	0.01043467	0.01124312	0.006732842	0.004353012	0.04418643	0.03186964	0.009851536	0.009285864	0.01257413	0.01807433	0.0559669	0.654363	0.0757746	0.117625	0.152238
37637	1	-129.3837	-167.3028	37.91915	0.009363858	0.004793405	0.00662672	0.01570904	0.004703953	0.009174181	0.02374571	0.01344589	0.007095664	0.008270013	0.04778936	0.03886516	0.082007	0.196571	0.609031	0.112391
37638	0	-132.8002	-167.5554	34.75519	0.0007454514	0.008831663	0.01124312	0.01005821	0.01682673	0.04418643	0.0310782	0.0040176	0.01585997	0.007566355	0.01407563	0.0559669	0.656396	0.07601	0.114884	0.152711
37639	1	-131.4237	-167.9746	36.55094	0.009664876	0.02604384	0.00837407	0.01827553	0.004703953	0.01704862	0.02374571	0.01344589	0.007095664	0.008442489	0.03343421	0.03265888	0.096159	0.230494	0.357902	0.315445
37640	0	-132.0232	-167.5913	35.5681	0.0007870745	0.008831663	0.01124312	0.01005821	0.01749536	0.04418643	0.02111468	0.003989115	0.01720951	0.007566355	0.01407563	0.0559669	0.349339	0.143935	0.217548	0.289178
37641	1	-127.3263	-165.3217	37.99542	0.004784023	0.01199695	0.00837407	0.01361107	0.002730539	0.01704862	0.02374571	0.01344589	0.01422597	0.004736517	0.04148055	0.03265888	0.06153	0.147488	0.533453	0.257529
37642	0	-130.4601	-168.7789	38.3188	0.0007870745	0.008831663	0.005946395	0.01870002	0.01749536	0.03136237	0.02093766	0.002738055	0.004850953	0.01001894	0.019571	0.04444376	0.363778	0.0848215	0.502812	0.0485886
37643	1	-125.7011	-165.4406	39.7395	0.004784023	0.01455801	0.00625112	0.01361107	0.002730539	0.008387909	0.02339716	0.01344589	0.01422597	0.00366259	0.03410717	0.03265888	0.0637341	0.115423	0.554088	0.266754
37644	0	-126.066	-163.2429	37.17693	0.001605159	0.008831663	0.01201904	0.01870002	0.01749536	0.002504251	0.02093766	0.009622924	0.008131603	0.01001894	0.02974435	0.05721439	0.29799	0.0694819	0.592727	0.0398016
37645	1	-124.9141	-165.0641	40.15001	0.004784023	0.01381696	0.00625112	0.01361107	0.003153845	0.007228969	0.02339716	0.001761263	0.01630073	0.01074353	0.03410717	0.03265888	0.0745371	0.146819	0.466675	0.311969
37646	0	-123.01	-163.3919	40.38188	6.506343e-06	0.01223039	0.007673324	0.00290771	0.01749536	0.002504251	0.02093766	0.009622924	0.01553687	0.01001894	0.02974435	0.03687387	0.30008	0.0699691	0.313415	0.316536
37647	1	-124.8485	-166.8515	42.00298	0.001951755	0.01381696	0.00625112	0.0005627861	0.01290884	0.007540776	0.02339716	0.001761263	0.007065055	0.002680368	0.03913882	0.03265888	0.19376	0.185881	0.225391	0.394968
37648	0	-125.2671	-163.9657	38.69852	0.0003939714	0.01963086	0.008279237	0.009467521	0.01749536	0.002504251	0.02093766	0.009622924	0.01828448	0.01243215	0.0260558	0.03687387	0.30008	0.0699691	0.313415	0.316536
37649	1	-124.7975	-164.5889	39.79137	0.001951755	0.01381696	0.00625112	0.0005627861	0.002483432	0.004840392	0.02836866	0.001761263	0.007065055	0.001107008	0.02789152	0.07521429	0.249589	0.280442	0.0788858	0.391083
37650	0	-127.9739	-164.0168	36.04296	0.0003939714	0.01963086	0.008279237	0.0222418	0.01288179	0.003659341	0.02761922	0.008625235	0.01828448	0.006056807	0.04334385	0.03687387	0.219101	0.0510875	0.228838	0.500973
37651	1	-126.0657	-163.8274	37.76173	0.0003444497	0.01381696	0.00625112	0.0005627861	0.007488809	0.000381753	0.0437547	0.002875974	0.007065055	0.005520123	0.02418323	0.0788741	0.365522	0.0909778	0.41663	0.12687
37652	0	-125.2368	-163.1596	37.92282	0.0003939714	0.01963086	0.008708364	0.006423868	0.01288179	0.003659341	0.02761922	0.008625235	0.007945348	0.006056807	0.04334385	0.04425848	0.0414516	0.0654838	0.280028	0.613037
37653	1	-125.6151	-162.4842	36.86903	0.0003731062	0.01381696	0.00625112	0.0005627861	0.007488809	0.000407814	0.0437547	0.003587814	0.01372488	0.006804554	0.02418323	0.0788741	0.0191194	0.274483	0.42388	0.282517
37654	0	-130.8858	-167.5546	36.66873	0.007649135	0.03497355	0.008708364	0.00353338	0.01942122	0.003925389	0.01330583	0.008625235	0.007945348	0.01136491	0.04334385	0.03898812	0.0409425	0.0769612	0.276588	0.605508
37655	1	-126.2401	-162.4057	36.16564	0.001415756	0.01678416	0.005951431	0.0005627861	0.007488809	0.000407814	0.0437547	0.007798261	0.01092813	0.008544173	0.02418323	0.0788741	0.0191194	0.274483	0.42388	0.282517
