Iteration	Posterior	Likelihood	Prior	er[1][1]	er[2][2]	er[3][3]	er[4][4]	er[5][5]	extirpation_rate	rate_bg
25590	-420.7642	-421.8133	1.049095	0.7167128	0.7167128	0.7167128	0.7167128	0.7167128	0.7167128	0.02588238
25600	-420.6178	-420.701	0.0832646	1.345782	1.345782	1.345782	1.345782	1.345782	1.345782	0.027655
25610	-420.9327	-420.5435	-0.3892289	1.57572	1.57572	1.57572	1.57572	1.57572	1.57572	0.02762043
25620	-422.177	-420.8543	-1.322719	1.969469	1.969469	1.969469	1.969469	1.969469	1.969469	0.03033391
25630	-421.7351	-420.9746	-0.7604948	1.795898	1.795898	1.795898	1.795898	1.795898	1.795898	0.02506637
25640	-420.6829	-421.3296	0.6467216	1.008872	1.008872	1.008872	1.008872	1.008872	1.008872	0.02892758
25650	-422.9883	-420.7907	-2.197657	2.39352	2.39352	2.39352	2.39352	2.39352	2.39352	0.02966576
25660	-421.2228	-420.7375	-0.485296	1.65247	1.65247	1.65247	1.65247	1.65247	1.65247	0.02584868
25670	-421.3011	-421.0448	-0.2562858	1.560623	1.560623	1.560623	1.560623	1.560623	1.560623	0.02496258
25680	-420.4974	-420.9966	0.4991903	1.117951	1.117951	1.117951	1.117951	1.117951	1.117951	0.0280397
25690	-422.9779	-422.4711	-0.506807	1.726376	1.726376	1.726376	1.726376	1.726376	1.726376	0.02256515
25700	-421.3135	-421.5786	0.2651376	1.196906	1.196906	1.196906	1.196906	1.196906	1.196906	0.03073988
25710	-422.177	-421.041	-1.135995	1.973285	1.973285	1.973285	1.973285	1.973285	1.973285	0.02496275
25720	-420.7001	-420.6795	-0.02064933	1.413258	1.413258	1.413258	1.413258	1.413258	1.413258	0.02677406
25730	-422.9237	-420.6721	-2.251632	2.455382	2.455382	2.455382	2.455382	2.455382	2.455382	0.02753088
25740	-421.6493	-420.7699	-0.8793584	1.769194	1.769194	1.769194	1.769194	1.769194	1.769194	0.02988922
25750	-420.9972	-421.3091	0.3119194	1.185525	1.185525	1.185525	1.185525	1.185525	1.185525	0.02995803
25760	-420.973	-421.8699	0.8968454	0.9607391	0.9607391	0.9607391	0.9607391	0.9607391	0.9607391	0.024166
25770	-422.1466	-421.8427	-0.303945	1.613631	1.613631	1.613631	1.613631	1.613631	1.613631	0.02341173
25780	-421.1845	-421.4191	0.2346365	1.334021	1.334021	1.334021	1.334021	1.334021	1.334021	0.02433395
25790	-421.0168	-422.078	1.061271	0.8139788	0.8139788	0.8139788	0.8139788	0.8139788	0.8139788	0.0242316
25800	-420.5955	-421.031	0.4354781	1.143377	1.143377	1.143377	1.143377	1.143377	1.143377	0.02857579
25810	-422.6658	-423.1857	0.519916	0.436529	0.436529	0.436529	0.436529	0.436529	0.436529	0.02920105
25820	-420.7727	-421.7609	0.9882533	0.8658602	0.8658602	0.8658602	0.8658602	0.8658602	0.8658602	0.02480949
25830	-421.1935	-420.8518	-0.3416918	1.591154	1.591154	1.591154	1.591154	1.591154	1.591154	0.02549491
25840	-424.3286	-423.7703	-0.5583509	1.540621	1.540621	1.540621	1.540621	1.540621	1.540621	0.03521334
25850	-422.7123	-421.6727	-1.039676	1.808002	1.808002	1.808002	1.808002	1.808002	1.808002	0.03229164
25860	-420.8219	-420.5799	-0.2419464	1.508229	1.508229	1.508229	1.508229	1.508229	1.508229	0.02745994
25870	-420.5965	-421.591	0.9944571	0.7835836	0.7835836	0.7835836	0.7835836	0.7835836	0.7835836	0.02650488
25880	-421.779	-421.3689	-0.4100766	1.647927	1.647927	1.647927	1.647927	1.647927	1.647927	0.02420805
25890	-420.9637	-421.4344	0.4706476	1.097421	1.097421	1.097421	1.097421	1.097421	1.097421	0.02989065
25900	-423.7933	-423.6395	-0.153734	0.3080825	0.3080825	0.3080825	0.3080825	0.3080825	0.3080825	0.02386121
25910	-420.4276	-421.0488	0.6212338	1.058158	1.058158	1.058158	1.058158	1.058158	1.058158	0.02745373
25920	-420.6601	-421.1935	0.5333455	1.0803	1.0803	1.0803	1.0803	1.0803	1.0803	0.02889841
25930	-420.9638	-420.5991	-0.3647462	1.580326	1.580326	1.580326	1.580326	1.580326	1.580326	0.02669215
25940	-421.047	-420.5167	-0.530336	1.644566	1.644566	1.644566	1.644566	1.644566	1.644566	0.02749702
25950	-420.4824	-421.1494	0.667011	1.018082	1.018082	1.018082	1.018082	1.018082	1.018082	0.02794917
25960	-420.7139	-421.1169	0.4029962	1.151844	1.151844	1.151844	1.151844	1.151844	1.151844	0.02907595
25970	-421.2087	-420.4926	-0.7160685	1.725669	1.725669	1.725669	1.725669	1.725669	1.725669	0.0278596
25980	-423.9976	-422.6573	-1.340343	2.118272	2.118272	2.118272	2.118272	2.118272	2.118272	0.02247855
25990	-421.7682	-420.9247	-0.8435473	1.832146	1.832146	1.832146	1.832146	1.832146	1.832146	0.0252041
26000	-426.9799	-425.0293	-1.950575	2.452904	2.452904	2.452904	2.452904	2.452904	2.452904	0.02047884
26010	-420.617	-420.6914	0.07439104	1.353874	1.353874	1.353874	1.353874	1.353874	1.353874	0.02745353
26020	-421.0315	-422.1232	1.091721	0.6796173	0.6796173	0.6796173	0.6796173	0.6796173	0.6796173	0.02488336
26030	-420.5205	-421.4678	0.9472327	0.8517847	0.8517847	0.8517847	0.8517847	0.8517847	0.8517847	0.02622863
26040	-421.9303	-421.1377	-0.792595	1.711978	1.711978	1.711978	1.711978	1.711978	1.711978	0.0309666
26050	-420.8698	-421.8744	1.004604	0.6719305	0.6719305	0.6719305	0.6719305	0.6719305	0.6719305	0.02712745
26060	-421.7141	-422.1872	0.4730981	1.064209	1.064209	1.064209	1.064209	1.064209	1.064209	0.03152341
26070	-421.2627	-420.7473	-0.5153857	1.604455	1.604455	1.604455	1.604455	1.604455	1.604455	0.02949091
26080	-421.0762	-422.1369	1.060698	0.8227277	0.8227277	0.8227277	0.8227277	0.8227277	0.8227277	0.02406521
26090	-422.3307	-420.5545	-1.776214	2.212295	2.212295	2.212295	2.212295	2.212295	2.212295	0.02847772
26100	-422.2972	-420.8198	-1.477437	2.119471	2.119471	2.119471	2.119471	2.119471	2.119471	0.02571583
26110	-421.3497	-422.2799	0.9301334	0.6236852	0.6236852	0.6236852	0.6236852	0.6236852	0.6236852	0.02870806
26120	-420.5395	-420.7603	0.2207687	1.284971	1.284971	1.284971	1.284971	1.284971	1.284971	0.02717538
26130	-420.462	-421.3141	0.8521253	0.9054597	0.9054597	0.9054597	0.9054597	0.9054597	0.9054597	0.02716799
26140	-421.3382	-421.9343	0.5960421	1.00295	1.00295	1.00295	1.00295	1.00295	1.00295	0.03070558
26150	-420.6649	-420.7326	0.06773882	1.344418	1.344418	1.344418	1.344418	1.344418	1.344418	0.02816433
26160	-424.6258	-421.1689	-3.456955	3.037763	3.037763	3.037763	3.037763	3.037763	3.037763	0.02838931
26170	-420.4411	-421.267	0.8258628	0.9293914	0.9293914	0.9293914	0.9293914	0.9293914	0.9293914	0.02706316
26180	-422.227	-423.1501	0.9230866	1.002906	1.002906	1.002906	1.002906	1.002906	1.002906	0.02214178
26190	-421.8167	-421.5453	-0.2714359	1.588453	1.588453	1.588453	1.588453	1.588453	1.588453	0.02390106
26200	-420.8822	-421.5251	0.6429433	1.112503	1.112503	1.112503	1.112503	1.112503	1.112503	0.02451605
26210	-421.421	-420.905	-0.5159858	1.595473	1.595473	1.595473	1.595473	1.595473	1.595473	0.03007389
26220	-424.7414	-425.5003	0.7588957	0.638838	0.638838	0.638838	0.638838	0.638838	0.638838	0.03434951
26230	-421.5989	-422.3982	0.7992364	0.838345	0.838345	0.838345	0.838345	0.838345	0.838345	0.03081472
26240	-421.1213	-420.6907	-0.4306343	1.570261	1.570261	1.570261	1.570261	1.570261	1.570261	0.02912085
26250	-420.748	-420.9815	0.2334901	1.309878	1.309878	1.309878	1.309878	1.309878	1.309878	0.02555419
26260	-421.6616	-422.0391	0.3775153	1.283612	1.283612	1.283612	1.283612	1.283612	1.283612	0.02329435
26270	-420.6636	-420.9125	0.2489503	1.242407	1.242407	1.242407	1.242407	1.242407	1.242407	0.02867922
26280	-421.2558	-422.024	0.7681693	1.060043	1.060043	1.060043	1.060043	1.060043	1.060043	0.02362933
26290	-420.5535	-421.013	0.4595263	1.133921	1.133921	1.133921	1.133921	1.133921	1.133921	0.02836857
26300	-423.0811	-421.3137	-1.767324	2.158594	2.158594	2.158594	2.158594	2.158594	2.158594	0.03162449
26310	-420.9283	-421.8842	0.9558831	0.9119748	0.9119748	0.9119748	0.9119748	0.9119748	0.9119748	0.02429505
26320	-420.5027	-421.0481	0.5453875	1.089531	1.089531	1.089531	1.089531	1.089531	1.089531	0.02811235
26330	-421.2328	-422.0475	0.8146786	0.8479302	0.8479302	0.8479302	0.8479302	0.8479302	0.8479302	0.03006186
26340	-421.9009	-421.0158	-0.8850525	1.855843	1.855843	1.855843	1.855843	1.855843	1.855843	0.02497263
26350	-420.4962	-420.9402	0.4440586	1.151013	1.151013	1.151013	1.151013	1.151013	1.151013	0.02794781
26360	-420.4894	-420.8213	0.3318307	1.227057	1.227057	1.227057	1.227057	1.227057	1.227057	0.02717848
26370	-420.6352	-420.9969	0.3617002	1.181761	1.181761	1.181761	1.181761	1.181761	1.181761	0.02870101
26380	-422.1924	-421.5752	-0.6171886	1.752525	1.752525	1.752525	1.752525	1.752525	1.752525	0.0238302
26390	-422.4281	-421.2794	-1.148642	1.870737	1.870737	1.870737	1.870737	1.870737	1.870737	0.031484
26400	-421.1474	-421.4461	0.298727	1.301848	1.301848	1.301848	1.301848	1.301848	1.301848	0.02432129
26410	-422.8694	-421.7068	-1.162602	1.863768	1.863768	1.863768	1.863768	1.863768	1.863768	0.03240656
26420	-421.1748	-421.4458	0.2710582	1.316312	1.316312	1.316312	1.316312	1.316312	1.316312	0.02430167
26430	-422.7852	-422.9941	0.2088793	0.3581435	0.3581435	0.3581435	0.3581435	0.3581435	0.3581435	0.02572722
26440	-420.4252	-421.1826	0.7574563	0.9754151	0.9754151	0.9754151	0.9754151	0.9754151	0.9754151	0.02720946
26450	-420.7395	-420.638	-0.1015146	1.449099	1.449099	1.449099	1.449099	1.449099	1.449099	0.02697274
26460	-421.2984	-420.7864	-0.5120628	1.600405	1.600405	1.600405	1.600405	1.600405	1.600405	0.02964572
26470	-420.44	-421.006	0.5659531	1.111798	1.111798	1.111798	1.111798	1.111798	1.111798	0.02651041
26480	-420.5899	-420.7229	0.1329725	1.32144	1.32144	1.32144	1.32144	1.32144	1.32144	0.02761875
26490	-421.1882	-420.5385	-0.6496969	1.711333	1.711333	1.711333	1.711333	1.711333	1.711333	0.02688008
26500	-420.4568	-420.8786	0.4217298	1.177659	1.177659	1.177659	1.177659	1.177659	1.177659	0.02723263
26510	-421.1537	-420.5017	-0.6519732	1.695039	1.695039	1.695039	1.695039	1.695039	1.695039	0.02789339
26520	-421.6629	-422.4669	0.8040286	0.4867729	0.4867729	0.4867729	0.4867729	0.4867729	0.4867729	0.02615792
26530	-420.4125	-421.0442	0.631739	1.065704	1.065704	1.065704	1.065704	1.065704	1.065704	0.02683297
26540	-421.1063	-420.5964	-0.5098409	1.651531	1.651531	1.651531	1.651531	1.651531	1.651531	0.02654381
26550	-420.9727	-421.9802	1.007494	0.8699047	0.8699047	0.8699047	0.8699047	0.8699047	0.8699047	0.02423108
26560	-422.2993	-421.702	-0.5973133	1.747322	1.747322	1.747322	1.747322	1.747322	1.747322	0.02362234
26570	-421.3195	-420.5129	-0.8065782	1.75918	1.75918	1.75918	1.75918	1.75918	1.75918	0.02839243
26580	-420.4813	-420.9549	0.4736377	1.166919	1.166919	1.166919	1.166919	1.166919	1.166919	0.02636601
26590	-420.6451	-421.6619	1.016731	0.794919	0.794919	0.794919	0.794919	0.794919	0.794919	0.0257159
26600	-420.699	-421.0827	0.3837856	1.163877	1.163877	1.163877	1.163877	1.163877	1.163877	0.02900422
26610	-421.241	-422.1794	0.9384294	0.5764395	0.5764395	0.5764395	0.5764395	0.5764395	0.5764395	0.0272723
26620	-420.5982	-420.7051	0.106876	1.340882	1.340882	1.340882	1.340882	1.340882	1.340882	0.02727504
26630	-421.815	-420.5237	-1.291347	2.008823	2.008823	2.008823	2.008823	2.008823	2.008823	0.02702591
26640	-420.4335	-421.1961	0.76257	0.9938108	0.9938108	0.9938108	0.9938108	0.9938108	0.9938108	0.02635314
26650	-421.8923	-421.2156	-0.6767222	1.655743	1.655743	1.655743	1.655743	1.655743	1.655743	0.03108526
26660	-421.643	-421.7126	0.0695473	1.288888	1.288888	1.288888	1.288888	1.288888	1.288888	0.03137142
26670	-421.7965	-420.4894	-1.307122	2.008577	2.008577	2.008577	2.008577	2.008577	2.008577	0.02747005
26680	-420.501	-421.4336	0.9325668	0.8564187	0.8564187	0.8564187	0.8564187	0.8564187	0.8564187	0.02649091
26690	-423.2347	-420.8478	-2.386901	2.537987	2.537987	2.537987	2.537987	2.537987	2.537987	0.02657209
26700	-420.4151	-421.0696	0.654565	1.055191	1.055191	1.055191	1.055191	1.055191	1.055191	0.02668237
26710	-420.4844	-421.3666	0.8821438	0.8797056	0.8797056	0.8797056	0.8797056	0.8797056	0.8797056	0.0271717
26720	-420.4874	-420.9426	0.4551649	1.176951	1.176951	1.176951	1.176951	1.176951	1.176951	0.02637128
26730	-423.8136	-421.7193	-2.094358	2.444405	2.444405	2.444405	2.444405	2.444405	2.444405	0.02406634
26740	-420.7768	-420.762	-0.01479178	1.421627	1.421627	1.421627	1.421627	1.421627	1.421627	0.02616656
26750	-423.1265	-423.3954	0.2689023	1.376191	1.376191	1.376191	1.376191	1.376191	1.376191	0.02160902
26760	-420.8168	-421.6088	0.7920296	0.8981272	0.8981272	0.8981272	0.8981272	0.8981272	0.8981272	0.02910673
26770	-420.7555	-421.7075	0.952007	0.7639236	0.7639236	0.7639236	0.7639236	0.7639236	0.7639236	0.02798909
26780	-420.8392	-421.733	0.8938523	0.9527696	0.9527696	0.9527696	0.9527696	0.9527696	0.9527696	0.02450706
26790	-420.6025	-421.0746	0.4721592	1.121408	1.121408	1.121408	1.121408	1.121408	1.121408	0.02863486
26800	-421.7793	-420.6651	-1.114223	1.88419	1.88419	1.88419	1.88419	1.88419	1.88419	0.02955515
26810	-420.6519	-420.7708	0.1188933	1.316781	1.316781	1.316781	1.316781	1.316781	1.316781	0.0282695
26820	-420.5966	-421.0338	0.4372715	1.199821	1.199821	1.199821	1.199821	1.199821	1.199821	0.02573927
26830	-422.901	-422.0894	-0.8116145	1.691873	1.691873	1.691873	1.691873	1.691873	1.691873	0.03294288
26840	-421.1637	-420.8421	-0.3215768	1.510072	1.510072	1.510072	1.510072	1.510072	1.510072	0.02962196
26850	-421.2126	-421.6225	0.409958	1.120461	1.120461	1.120461	1.120461	1.120461	1.120461	0.03052299
26860	-421.3362	-421.9346	0.5984631	1.001486	1.001486	1.001486	1.001486	1.001486	1.001486	0.03069893
26870	-420.8766	-421.8536	0.9770478	0.7048093	0.7048093	0.7048093	0.7048093	0.7048093	0.7048093	0.02787853
26880	-423.6626	-424.9305	1.267937	0.6636106	0.6636106	0.6636106	0.6636106	0.6636106	0.6636106	0.02081713
26890	-420.4135	-421.0196	0.6061402	1.077043	1.077043	1.077043	1.077043	1.077043	1.077043	0.02701616
26900	-420.8845	-421.887	1.002547	0.8653243	0.8653243	0.8653243	0.8653243	0.8653243	0.8653243	0.02447136
26910	-420.6173	-420.8427	0.2254632	1.30101	1.30101	1.30101	1.30101	1.30101	1.30101	0.02621315
26920	-421.4583	-421.2287	-0.229569	1.448698	1.448698	1.448698	1.448698	1.448698	1.448698	0.03068297
26930	-421.3336	-421.5547	0.2210823	1.346749	1.346749	1.346749	1.346749	1.346749	1.346749	0.02404814
26940	-423.6602	-424.0034	0.3431946	0.4087479	0.4087479	0.4087479	0.4087479	0.4087479	0.4087479	0.03065793
26950	-421.0642	-422.0675	1.00331	0.6061829	0.6061829	0.6061829	0.6061829	0.6061829	0.6061829	0.02634622
26960	-420.9033	-420.8747	-0.02853905	1.43836	1.43836	1.43836	1.43836	1.43836	1.43836	0.02563441
26970	-420.7969	-421.7496	0.9526871	0.7548755	0.7548755	0.7548755	0.7548755	0.7548755	0.7548755	0.02810336
26980	-422.0146	-422.788	0.7734228	0.4596197	0.4596197	0.4596197	0.4596197	0.4596197	0.4596197	0.02475355
26990	-420.4653	-421.1698	0.7044993	1.039081	1.039081	1.039081	1.039081	1.039081	1.039081	0.02604899
27000	-422.8732	-423.1031	0.2298908	1.388802	1.388802	1.388802	1.388802	1.388802	1.388802	0.02190295
27010	-423.9237	-424.7153	0.7915759	0.6694171	0.6694171	0.6694171	0.6694171	0.6694171	0.6694171	0.03355573
27020	-420.4381	-420.9207	0.4825327	1.146107	1.146107	1.146107	1.146107	1.146107	1.146107	0.02712997
27030	-420.6018	-421.0988	0.4970348	1.170283	1.170283	1.170283	1.170283	1.170283	1.170283	0.02559933
27040	-420.7684	-421.6544	0.8860813	0.825984	0.825984	0.825984	0.825984	0.825984	0.825984	0.02857439
27050	-421.5485	-422.6336	1.085102	0.5957203	0.5957203	0.5957203	0.5957203	0.5957203	0.5957203	0.02405111
27060	-420.4689	-421.3627	0.8937513	0.8904034	0.8904034	0.8904034	0.8904034	0.8904034	0.8904034	0.02653175
27070	-420.6227	-420.6889	0.06623082	1.362674	1.362674	1.362674	1.362674	1.362674	1.362674	0.02719412
27080	-421.2074	-422.1381	0.9307239	0.7093274	0.7093274	0.7093274	0.7093274	0.7093274	0.7093274	0.02917919
27090	-421.2041	-420.7655	-0.4385901	1.568318	1.568318	1.568318	1.568318	1.568318	1.568318	0.02947377
27100	-422.0304	-421.8947	-0.1357128	1.382027	1.382027	1.382027	1.382027	1.382027	1.382027	0.03200645
27110	-420.6563	-421.6642	1.007857	0.7497441	0.7497441	0.7497441	0.7497441	0.7497441	0.7497441	0.02666056
27120	-421.3708	-421.0611	-0.3096521	1.587107	1.587107	1.587107	1.587107	1.587107	1.587107	0.02490276
27130	-421.0048	-421.5803	0.5754686	1.15592	1.15592	1.15592	1.15592	1.15592	1.15592	0.02429133
27140	-421.7205	-420.8114	-0.9090968	1.856522	1.856522	1.856522	1.856522	1.856522	1.856522	0.02554318
27150	-422.0918	-422.9671	0.87535	0.654834	0.654834	0.654834	0.654834	0.654834	0.654834	0.03075775
27160	-421.3376	-420.7984	-0.5391785	1.612023	1.612023	1.612023	1.612023	1.612023	1.612023	0.02972157
27170	-422.3003	-422.2816	-0.01867111	1.489706	1.489706	1.489706	1.489706	1.489706	1.489706	0.02282818
27180	-422.2772	-423.2799	1.002731	0.5177593	0.5177593	0.5177593	0.5177593	0.5177593	0.5177593	0.02317294
27190	-422.6321	-421.274	-1.358128	2.085694	2.085694	2.085694	2.085694	2.085694	2.085694	0.02452394
27200	-420.7349	-420.9044	0.1695342	1.337904	1.337904	1.337904	1.337904	1.337904	1.337904	0.02577095
27210	-421.0439	-421.6756	0.6316757	0.9945438	0.9945438	0.9945438	0.9945438	0.9945438	0.9945438	0.03000587
27220	-420.6341	-421.4156	0.781488	1.011891	1.011891	1.011891	1.011891	1.011891	1.011891	0.02516424
27230	-421.9765	-421.0485	-0.9279751	1.87726	1.87726	1.87726	1.87726	1.87726	1.87726	0.02489949
27240	-420.7431	-421.7255	0.9824149	0.7355008	0.7355008	0.7355008	0.7355008	0.7355008	0.7355008	0.02751041
27250	-420.911	-421.8451	0.9340888	0.9280978	0.9280978	0.9280978	0.9280978	0.9280978	0.9280978	0.02432792
27260	-421.8812	-420.4942	-1.387017	2.045236	2.045236	2.045236	2.045236	2.045236	2.045236	0.02751556
27270	-422.2799	-421.5915	-0.6883309	1.648534	1.648534	1.648534	1.648534	1.648534	1.648534	0.03193334
27280	-422.375	-422.071	-0.3039682	1.456729	1.456729	1.456729	1.456729	1.456729	1.456729	0.03251026
27290	-420.8506	-421.9015	1.050865	0.8001444	0.8001444	0.8001444	0.8001444	0.8001444	0.8001444	0.02475622
27300	-420.4465	-421.2822	0.835728	0.9415382	0.9415382	0.9415382	0.9415382	0.9415382	0.9415382	0.02637184
27310	-421.01	-422.0971	1.087153	0.7675655	0.7675655	0.7675655	0.7675655	0.7675655	0.7675655	0.02440072
27320	-421.3324	-422.0386	0.7061682	0.9283734	0.9283734	0.9283734	0.9283734	0.9283734	0.9283734	0.03054461
27330	-421.5432	-420.5336	-1.009644	1.880802	1.880802	1.880802	1.880802	1.880802	1.880802	0.02681426
27340	-423.8055	-421.9626	-1.842919	2.174221	2.174221	2.174221	2.174221	2.174221	2.174221	0.03299649
27350	-421.7599	-420.7532	-1.006671	1.8287	1.8287	1.8287	1.8287	1.8287	1.8287	0.02988946
27360	-420.4684	-421.3601	0.8916795	0.8938965	0.8938965	0.8938965	0.8938965	0.8938965	0.8938965	0.02647837
27370	-421.419	-421.1157	-0.3032555	1.586609	1.586609	1.586609	1.586609	1.586609	1.586609	0.02476995
27380	-420.4355	-421.1906	0.7550497	0.9729267	0.9729267	0.9729267	0.9729267	0.9729267	0.9729267	0.02737241
27390	-420.4345	-420.9457	0.511177	1.126169	1.126169	1.126169	1.126169	1.126169	1.126169	0.02731061
27400	-421.6479	-422.6657	1.017803	0.9092844	0.9092844	0.9092844	0.9092844	0.9092844	0.9092844	0.0229124
27410	-420.7068	-420.6504	-0.05639353	1.411981	1.411981	1.411981	1.411981	1.411981	1.411981	0.02782081
27420	-421.7299	-422.6234	0.8935452	0.6953092	0.6953092	0.6953092	0.6953092	0.6953092	0.6953092	0.03033668
27430	-420.5427	-421.291	0.7483717	1.023117	1.023117	1.023117	1.023117	1.023117	1.023117	0.02556504
27440	-421.1609	-422.2187	1.057769	0.8359279	0.8359279	0.8359279	0.8359279	0.8359279	0.8359279	0.02384888
27450	-420.5646	-421.5145	0.9498547	0.811846	0.811846	0.811846	0.811846	0.811846	0.811846	0.02713531
27460	-420.9194	-421.9303	1.010908	0.6493653	0.6493653	0.6493653	0.6493653	0.6493653	0.6493653	0.02681123
27470	-421.738	-422.2279	0.4898394	1.053301	1.053301	1.053301	1.053301	1.053301	1.053301	0.03155699
27480	-422.9249	-420.6583	-2.266604	2.450894	2.450894	2.450894	2.450894	2.450894	2.450894	0.02820759
27490	-421.7055	-420.4762	-1.229307	1.964265	1.964265	1.964265	1.964265	1.964265	1.964265	0.02793785
27500	-421.1822	-421.7838	0.6016319	1.006688	1.006688	1.006688	1.006688	1.006688	1.006688	0.03036234
27510	-421.8685	-421.7264	-0.1420987	1.532617	1.532617	1.532617	1.532617	1.532617	1.532617	0.0236163
27520	-420.4497	-421.3126	0.862918	0.9126804	0.9126804	0.9126804	0.9126804	0.9126804	0.9126804	0.02663861
27530	-421.9668	-420.6116	-1.355205	2.048245	2.048245	2.048245	2.048245	2.048245	2.048245	0.02648349
27540	-420.6531	-421.2955	0.6423667	1.014177	1.014177	1.014177	1.014177	1.014177	1.014177	0.02881924
27550	-420.9023	-421.9617	1.059446	0.6705632	0.6705632	0.6705632	0.6705632	0.6705632	0.6705632	0.02567485
27560	-420.5351	-421.3321	0.7970214	0.9902029	0.9902029	0.9902029	0.9902029	0.9902029	0.9902029	0.02559699
27570	-420.8734	-421.8724	0.999026	0.6760677	0.6760677	0.6760677	0.6760677	0.6760677	0.6760677	0.02729228
27580	-421.9597	-420.4963	-1.463406	2.078391	2.078391	2.078391	2.078391	2.078391	2.078391	0.02767354
27590	-420.5678	-420.7333	0.1654785	1.308274	1.308274	1.308274	1.308274	1.308274	1.308274	0.02743915
27600	-422.4095	-422.8341	0.4245769	0.4010997	0.4010997	0.4010997	0.4010997	0.4010997	0.4010997	0.02715424
27610	-421.3758	-420.692	-0.6838131	1.684907	1.684907	1.684907	1.684907	1.684907	1.684907	0.02942388
27620	-421.7451	-422.4073	0.662215	1.140029	1.140029	1.140029	1.140029	1.140029	1.140029	0.02291466
27630	-420.6837	-421.6612	0.9774609	0.7565221	0.7565221	0.7565221	0.7565221	0.7565221	0.7565221	0.02739302
