Iteration	Replicate_ID	Posterior	Likelihood	Prior	mu	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rate[7]	rate[8]	rate[9]	rate[10]	rate[11]	rate[12]
46064	0	-174.8031	-177.3833	2.580192	0.01999857	0.01999857	0.01999857	0.01999857	0.01999857	0.01999857	0.01999857	0.01999857	0.01999857	0.01999857	0.01999857	0.01999857	0.01999857
46065	1	-174.8895	-177.8802	2.990679	0.01599312	0.01599312	0.01599312	0.01599312	0.01599312	0.01599312	0.01599312	0.01599312	0.01599312	0.01599312	0.01599312	0.01599312	0.01599312
46066	0	-174.8031	-177.3833	2.580192	0.01999857	0.01999857	0.01999857	0.01999857	0.01999857	0.01999857	0.01999857	0.01999857	0.01999857	0.01999857	0.01999857	0.01999857	0.01999857
46067	1	-174.8895	-177.8802	2.990679	0.01599312	0.01599312	0.01599312	0.01599312	0.01599312	0.01599312	0.01599312	0.01599312	0.01599312	0.01599312	0.01599312	0.01599312	0.01599312
46068	0	-174.8031	-177.3833	2.580192	0.01999857	0.01999857	0.01999857	0.01999857	0.01999857	0.01999857	0.01999857	0.01999857	0.01999857	0.01999857	0.01999857	0.01999857	0.01999857
46069	1	-174.6306	-177.4834	2.85275	0.01733901	0.01733901	0.01733901	0.01733901	0.01733901	0.01733901	0.01733901	0.01733901	0.01733901	0.01733901	0.01733901	0.01733901	0.01733901
46070	0	-174.8031	-177.3833	2.580192	0.01999857	0.01999857	0.01999857	0.01999857	0.01999857	0.01999857	0.01999857	0.01999857	0.01999857	0.01999857	0.01999857	0.01999857	0.01999857
46071	1	-174.6089	-177.3367	2.72779	0.01855834	0.01855834	0.01855834	0.01855834	0.01855834	0.01855834	0.01855834	0.01855834	0.01855834	0.01855834	0.01855834	0.01855834	0.01855834
46072	0	-174.6025	-177.4135	2.810945	0.01774693	0.01774693	0.01774693	0.01774693	0.01774693	0.01774693	0.01774693	0.01774693	0.01774693	0.01774693	0.01774693	0.01774693	0.01774693
46073	1	-174.8745	-177.8599	2.985396	0.01604467	0.01604467	0.01604467	0.01604467	0.01604467	0.01604467	0.01604467	0.01604467	0.01604467	0.01604467	0.01604467	0.01604467	0.01604467
46074	0	-174.6025	-177.4135	2.810945	0.01774693	0.01774693	0.01774693	0.01774693	0.01774693	0.01774693	0.01774693	0.01774693	0.01774693	0.01774693	0.01774693	0.01774693	0.01774693
46075	1	-174.8745	-177.8599	2.985396	0.01604467	0.01604467	0.01604467	0.01604467	0.01604467	0.01604467	0.01604467	0.01604467	0.01604467	0.01604467	0.01604467	0.01604467	0.01604467
46076	0	-174.6025	-177.4135	2.810945	0.01774693	0.01774693	0.01774693	0.01774693	0.01774693	0.01774693	0.01774693	0.01774693	0.01774693	0.01774693	0.01774693	0.01774693	0.01774693
46077	1	-174.6168	-177.4528	2.83604	0.01750205	0.01750205	0.01750205	0.01750205	0.01750205	0.01750205	0.01750205	0.01750205	0.01750205	0.01750205	0.01750205	0.01750205	0.01750205
46078	0	-175.167	-178.2368	3.069788	0.01522119	0.01522119	0.01522119	0.01522119	0.01522119	0.01522119	0.01522119	0.01522119	0.01522119	0.01522119	0.01522119	0.01522119	0.01522119
46079	1	-176.6886	-179.9944	3.305879	0.01291747	0.01291747	0.01291747	0.01291747	0.01291747	0.01291747	0.01291747	0.01291747	0.01291747	0.01291747	0.01291747	0.01291747	0.01291747
46080	0	-175.0254	-178.0584	3.033026	0.0155799	0.0155799	0.0155799	0.0155799	0.0155799	0.0155799	0.0155799	0.0155799	0.0155799	0.0155799	0.0155799	0.0155799	0.0155799
46081	1	-176.6886	-179.9944	3.305879	0.01291747	0.01291747	0.01291747	0.01291747	0.01291747	0.01291747	0.01291747	0.01291747	0.01291747	0.01291747	0.01291747	0.01291747	0.01291747
46082	0	-174.613	-177.4437	2.830637	0.01755478	0.01755478	0.01755478	0.01755478	0.01755478	0.01755478	0.01755478	0.01755478	0.01755478	0.01755478	0.01755478	0.01755478	0.01755478
46083	1	-176.6886	-179.9944	3.305879	0.01291747	0.01291747	0.01291747	0.01291747	0.01291747	0.01291747	0.01291747	0.01291747	0.01291747	0.01291747	0.01291747	0.01291747	0.01291747
46084	0	-175.2736	-178.3677	3.094151	0.01498347	0.01498347	0.01498347	0.01498347	0.01498347	0.01498347	0.01498347	0.01498347	0.01498347	0.01498347	0.01498347	0.01498347	0.01498347
46085	1	-175.877	-179.0789	3.201922	0.01393185	0.01393185	0.01393185	0.01393185	0.01393185	0.01393185	0.01393185	0.01393185	0.01393185	0.01393185	0.01393185	0.01393185	0.01393185
46086	0	-174.9694	-177.479	2.509627	0.02068712	0.02068712	0.02068712	0.02068712	0.02068712	0.02068712	0.02068712	0.02068712	0.02068712	0.02068712	0.02068712	0.02068712	0.02068712
46087	1	-175.1624	-177.6063	2.443977	0.02132773	0.02132773	0.02132773	0.02132773	0.02132773	0.02132773	0.02132773	0.02132773	0.02132773	0.02132773	0.02132773	0.02132773	0.02132773
46088	0	-174.6674	-177.3301	2.662645	0.01919401	0.01919401	0.01919401	0.01919401	0.01919401	0.01919401	0.01919401	0.01919401	0.01919401	0.01919401	0.01919401	0.01919401	0.01919401
46089	1	-174.5977	-177.3541	2.756436	0.01827882	0.01827882	0.01827882	0.01827882	0.01827882	0.01827882	0.01827882	0.01827882	0.01827882	0.01827882	0.01827882	0.01827882	0.01827882
46090	0	-174.6674	-177.3301	2.662645	0.01919401	0.01919401	0.01919401	0.01919401	0.01919401	0.01919401	0.01919401	0.01919401	0.01919401	0.01919401	0.01919401	0.01919401	0.01919401
46091	1	-174.785	-177.735	2.950014	0.01638992	0.01638992	0.01638992	0.01638992	0.01638992	0.01638992	0.01638992	0.01638992	0.01638992	0.01638992	0.01638992	0.01638992	0.01638992
46092	0	-176.5561	-178.6792	2.123144	0.02445835	0.02445835	0.02445835	0.02445835	0.02445835	0.02445835	0.02445835	0.02445835	0.02445835	0.02445835	0.02445835	0.02445835	0.02445835
46093	1	-175.8043	-178.0808	2.276454	0.02296238	0.02296238	0.02296238	0.02296238	0.02296238	0.02296238	0.02296238	0.02296238	0.02296238	0.02296238	0.02296238	0.02296238	0.02296238
46094	0	-174.6507	-177.5224	2.871706	0.01715404	0.01715404	0.01715404	0.01715404	0.01715404	0.01715404	0.01715404	0.01715404	0.01715404	0.01715404	0.01715404	0.01715404	0.01715404
46095	1	-175.8043	-178.0808	2.276454	0.02296238	0.02296238	0.02296238	0.02296238	0.02296238	0.02296238	0.02296238	0.02296238	0.02296238	0.02296238	0.02296238	0.02296238	0.02296238
46096	0	-174.6507	-177.5224	2.871706	0.01715404	0.01715404	0.01715404	0.01715404	0.01715404	0.01715404	0.01715404	0.01715404	0.01715404	0.01715404	0.01715404	0.01715404	0.01715404
46097	1	-175.8043	-178.0808	2.276454	0.02296238	0.02296238	0.02296238	0.02296238	0.02296238	0.02296238	0.02296238	0.02296238	0.02296238	0.02296238	0.02296238	0.02296238	0.02296238
46098	0	-174.6987	-177.3383	2.639583	0.01941905	0.01941905	0.01941905	0.01941905	0.01941905	0.01941905	0.01941905	0.01941905	0.01941905	0.01941905	0.01941905	0.01941905	0.01941905
46099	1	-175.4718	-178.606	3.134187	0.0145928	0.0145928	0.0145928	0.0145928	0.0145928	0.0145928	0.0145928	0.0145928	0.0145928	0.0145928	0.0145928	0.0145928	0.0145928
46100	0	-174.6987	-177.3383	2.639583	0.01941905	0.01941905	0.01941905	0.01941905	0.01941905	0.01941905	0.01941905	0.01941905	0.01941905	0.01941905	0.01941905	0.01941905	0.01941905
46101	1	-175.4718	-178.606	3.134187	0.0145928	0.0145928	0.0145928	0.0145928	0.0145928	0.0145928	0.0145928	0.0145928	0.0145928	0.0145928	0.0145928	0.0145928	0.0145928
46102	0	-174.6987	-177.3383	2.639583	0.01941905	0.01941905	0.01941905	0.01941905	0.01941905	0.01941905	0.01941905	0.01941905	0.01941905	0.01941905	0.01941905	0.01941905	0.01941905
46103	1	-174.6873	-177.3348	2.647548	0.01934132	0.01934132	0.01934132	0.01934132	0.01934132	0.01934132	0.01934132	0.01934132	0.01934132	0.01934132	0.01934132	0.01934132	0.01934132
46104	0	-174.714	-177.3435	2.629508	0.01951736	0.01951736	0.01951736	0.01951736	0.01951736	0.01951736	0.01951736	0.01951736	0.01951736	0.01951736	0.01951736	0.01951736	0.01951736
46105	1	-174.7781	-177.725	2.94693	0.01642001	0.01642001	0.01642001	0.01642001	0.01642001	0.01642001	0.01642001	0.01642001	0.01642001	0.01642001	0.01642001	0.01642001	0.01642001
46106	0	-174.7354	-177.6618	2.926358	0.01662076	0.01662076	0.01662076	0.01662076	0.01662076	0.01662076	0.01662076	0.01662076	0.01662076	0.01662076	0.01662076	0.01662076	0.01662076
46107	1	-174.7781	-177.725	2.94693	0.01642001	0.01642001	0.01642001	0.01642001	0.01642001	0.01642001	0.01642001	0.01642001	0.01642001	0.01642001	0.01642001	0.01642001	0.01642001
46108	0	-176.1303	-178.3366	2.20633	0.02364664	0.02364664	0.02364664	0.02364664	0.02364664	0.02364664	0.02364664	0.02364664	0.02364664	0.02364664	0.02364664	0.02364664	0.02364664
46109	1	-174.7781	-177.725	2.94693	0.01642001	0.01642001	0.01642001	0.01642001	0.01642001	0.01642001	0.01642001	0.01642001	0.01642001	0.01642001	0.01642001	0.01642001	0.01642001
46110	0	-174.9882	-178.0106	3.022302	0.01568455	0.01568455	0.01568455	0.01568455	0.01568455	0.01568455	0.01568455	0.01568455	0.01568455	0.01568455	0.01568455	0.01568455	0.01568455
46111	1	-174.7112	-177.6244	2.913159	0.01674954	0.01674954	0.01674954	0.01674954	0.01674954	0.01674954	0.01674954	0.01674954	0.01674954	0.01674954	0.01674954	0.01674954	0.01674954
46112	0	-174.6292	-177.4805	2.851255	0.01735359	0.01735359	0.01735359	0.01735359	0.01735359	0.01735359	0.01735359	0.01735359	0.01735359	0.01735359	0.01735359	0.01735359	0.01735359
46113	1	-174.6221	-177.3299	2.707793	0.01875346	0.01875346	0.01875346	0.01875346	0.01875346	0.01875346	0.01875346	0.01875346	0.01875346	0.01875346	0.01875346	0.01875346	0.01875346
46114	0	-174.7614	-177.3631	2.601709	0.01978861	0.01978861	0.01978861	0.01978861	0.01978861	0.01978861	0.01978861	0.01978861	0.01978861	0.01978861	0.01978861	0.01978861	0.01978861
46115	1	-175.4929	-177.844	2.351188	0.02223314	0.02223314	0.02223314	0.02223314	0.02223314	0.02223314	0.02223314	0.02223314	0.02223314	0.02223314	0.02223314	0.02223314	0.02223314
46116	0	-174.7614	-177.3631	2.601709	0.01978861	0.01978861	0.01978861	0.01978861	0.01978861	0.01978861	0.01978861	0.01978861	0.01978861	0.01978861	0.01978861	0.01978861	0.01978861
46117	1	-175.4599	-177.8196	2.359701	0.02215008	0.02215008	0.02215008	0.02215008	0.02215008	0.02215008	0.02215008	0.02215008	0.02215008	0.02215008	0.02215008	0.02215008	0.02215008
46118	0	-174.7614	-177.3631	2.601709	0.01978861	0.01978861	0.01978861	0.01978861	0.01978861	0.01978861	0.01978861	0.01978861	0.01978861	0.01978861	0.01978861	0.01978861	0.01978861
46119	1	-175.0537	-177.5331	2.479453	0.02098156	0.02098156	0.02098156	0.02098156	0.02098156	0.02098156	0.02098156	0.02098156	0.02098156	0.02098156	0.02098156	0.02098156	0.02098156
46120	0	-174.7614	-177.3631	2.601709	0.01978861	0.01978861	0.01978861	0.01978861	0.01978861	0.01978861	0.01978861	0.01978861	0.01978861	0.01978861	0.01978861	0.01978861	0.01978861
46121	1	-174.5954	-177.3722	2.776817	0.01807995	0.01807995	0.01807995	0.01807995	0.01807995	0.01807995	0.01807995	0.01807995	0.01807995	0.01807995	0.01807995	0.01807995	0.01807995
46122	0	-174.7614	-177.3631	2.601709	0.01978861	0.01978861	0.01978861	0.01978861	0.01978861	0.01978861	0.01978861	0.01978861	0.01978861	0.01978861	0.01978861	0.01978861	0.01978861
46123	1	-174.5954	-177.3722	2.776817	0.01807995	0.01807995	0.01807995	0.01807995	0.01807995	0.01807995	0.01807995	0.01807995	0.01807995	0.01807995	0.01807995	0.01807995	0.01807995
46124	0	-174.7487	-177.6817	2.933064	0.01655532	0.01655532	0.01655532	0.01655532	0.01655532	0.01655532	0.01655532	0.01655532	0.01655532	0.01655532	0.01655532	0.01655532	0.01655532
46125	1	-174.881	-177.4258	2.544802	0.0203439	0.0203439	0.0203439	0.0203439	0.0203439	0.0203439	0.0203439	0.0203439	0.0203439	0.0203439	0.0203439	0.0203439	0.0203439
46126	0	-174.7487	-177.6817	2.933064	0.01655532	0.01655532	0.01655532	0.01655532	0.01655532	0.01655532	0.01655532	0.01655532	0.01655532	0.01655532	0.01655532	0.01655532	0.01655532
46127	1	-174.881	-177.4258	2.544802	0.0203439	0.0203439	0.0203439	0.0203439	0.0203439	0.0203439	0.0203439	0.0203439	0.0203439	0.0203439	0.0203439	0.0203439	0.0203439
46128	0	-174.7996	-177.7559	2.956316	0.01632843	0.01632843	0.01632843	0.01632843	0.01632843	0.01632843	0.01632843	0.01632843	0.01632843	0.01632843	0.01632843	0.01632843	0.01632843
46129	1	-174.6408	-177.3273	2.686534	0.01896091	0.01896091	0.01896091	0.01896091	0.01896091	0.01896091	0.01896091	0.01896091	0.01896091	0.01896091	0.01896091	0.01896091	0.01896091
46130	0	-174.7996	-177.7559	2.956316	0.01632843	0.01632843	0.01632843	0.01632843	0.01632843	0.01632843	0.01632843	0.01632843	0.01632843	0.01632843	0.01632843	0.01632843	0.01632843
46131	1	-175.6138	-178.7735	3.159702	0.01434383	0.01434383	0.01434383	0.01434383	0.01434383	0.01434383	0.01434383	0.01434383	0.01434383	0.01434383	0.01434383	0.01434383	0.01434383
46132	0	-174.7996	-177.7559	2.956316	0.01632843	0.01632843	0.01632843	0.01632843	0.01632843	0.01632843	0.01632843	0.01632843	0.01632843	0.01632843	0.01632843	0.01632843	0.01632843
46133	1	-175.1359	-178.1981	3.062193	0.01529531	0.01529531	0.01529531	0.01529531	0.01529531	0.01529531	0.01529531	0.01529531	0.01529531	0.01529531	0.01529531	0.01529531	0.01529531
46134	0	-175.7583	-178.0452	2.286945	0.02286001	0.02286001	0.02286001	0.02286001	0.02286001	0.02286001	0.02286001	0.02286001	0.02286001	0.02286001	0.02286001	0.02286001	0.02286001
46135	1	-175.1359	-178.1981	3.062193	0.01529531	0.01529531	0.01529531	0.01529531	0.01529531	0.01529531	0.01529531	0.01529531	0.01529531	0.01529531	0.01529531	0.01529531	0.01529531
46136	0	-174.843	-177.4044	2.561422	0.02018172	0.02018172	0.02018172	0.02018172	0.02018172	0.02018172	0.02018172	0.02018172	0.02018172	0.02018172	0.02018172	0.02018172	0.02018172
46137	1	-174.6023	-177.4127	2.81042	0.01775205	0.01775205	0.01775205	0.01775205	0.01775205	0.01775205	0.01775205	0.01775205	0.01775205	0.01775205	0.01775205	0.01775205	0.01775205
46138	0	-174.6062	-177.3391	2.732866	0.0185088	0.0185088	0.0185088	0.0185088	0.0185088	0.0185088	0.0185088	0.0185088	0.0185088	0.0185088	0.0185088	0.0185088	0.0185088
46139	1	-174.8992	-177.8932	2.994024	0.01596048	0.01596048	0.01596048	0.01596048	0.01596048	0.01596048	0.01596048	0.01596048	0.01596048	0.01596048	0.01596048	0.01596048	0.01596048
46140	0	-174.6062	-177.3391	2.732866	0.0185088	0.0185088	0.0185088	0.0185088	0.0185088	0.0185088	0.0185088	0.0185088	0.0185088	0.0185088	0.0185088	0.0185088	0.0185088
46141	1	-175.0141	-177.5074	2.493281	0.02084663	0.02084663	0.02084663	0.02084663	0.02084663	0.02084663	0.02084663	0.02084663	0.02084663	0.02084663	0.02084663	0.02084663	0.02084663
46142	0	-174.6156	-177.3324	2.716798	0.01866559	0.01866559	0.01866559	0.01866559	0.01866559	0.01866559	0.01866559	0.01866559	0.01866559	0.01866559	0.01866559	0.01866559	0.01866559
46143	1	-176.1108	-178.3211	2.21034	0.0236075	0.0236075	0.0236075	0.0236075	0.0236075	0.0236075	0.0236075	0.0236075	0.0236075	0.0236075	0.0236075	0.0236075	0.0236075
46144	0	-176.4925	-178.6276	2.135083	0.02434185	0.02434185	0.02434185	0.02434185	0.02434185	0.02434185	0.02434185	0.02434185	0.02434185	0.02434185	0.02434185	0.02434185	0.02434185
46145	1	-175.6798	-177.985	2.305248	0.02268141	0.02268141	0.02268141	0.02268141	0.02268141	0.02268141	0.02268141	0.02268141	0.02268141	0.02268141	0.02268141	0.02268141	0.02268141
46146	0	-174.7489	-177.6821	2.933202	0.01655397	0.01655397	0.01655397	0.01655397	0.01655397	0.01655397	0.01655397	0.01655397	0.01655397	0.01655397	0.01655397	0.01655397	0.01655397
46147	1	-175.3594	-178.4716	3.112222	0.01480713	0.01480713	0.01480713	0.01480713	0.01480713	0.01480713	0.01480713	0.01480713	0.01480713	0.01480713	0.01480713	0.01480713	0.01480713
46148	0	-174.6071	-177.3382	2.731114	0.0185259	0.0185259	0.0185259	0.0185259	0.0185259	0.0185259	0.0185259	0.0185259	0.0185259	0.0185259	0.0185259	0.0185259	0.0185259
46149	1	-176.5673	-178.6884	2.121045	0.02447883	0.02447883	0.02447883	0.02447883	0.02447883	0.02447883	0.02447883	0.02447883	0.02447883	0.02447883	0.02447883	0.02447883	0.02447883
46150	0	-175.6675	-178.8363	3.168798	0.01425507	0.01425507	0.01425507	0.01425507	0.01425507	0.01425507	0.01425507	0.01425507	0.01425507	0.01425507	0.01425507	0.01425507	0.01425507
46151	1	-175.2017	-178.2797	3.077993	0.01514113	0.01514113	0.01514113	0.01514113	0.01514113	0.01514113	0.01514113	0.01514113	0.01514113	0.01514113	0.01514113	0.01514113	0.01514113
46152	0	-174.6178	-177.4553	2.837468	0.01748812	0.01748812	0.01748812	0.01748812	0.01748812	0.01748812	0.01748812	0.01748812	0.01748812	0.01748812	0.01748812	0.01748812	0.01748812
46153	1	-175.2017	-178.2797	3.077993	0.01514113	0.01514113	0.01514113	0.01514113	0.01514113	0.01514113	0.01514113	0.01514113	0.01514113	0.01514113	0.01514113	0.01514113	0.01514113
46154	0	-174.6164	-177.332	2.715652	0.01867678	0.01867678	0.01867678	0.01867678	0.01867678	0.01867678	0.01867678	0.01867678	0.01867678	0.01867678	0.01867678	0.01867678	0.01867678
46155	1	-175.2017	-178.2797	3.077993	0.01514113	0.01514113	0.01514113	0.01514113	0.01514113	0.01514113	0.01514113	0.01514113	0.01514113	0.01514113	0.01514113	0.01514113	0.01514113
46156	0	-174.607	-177.3383	2.731343	0.01852366	0.01852366	0.01852366	0.01852366	0.01852366	0.01852366	0.01852366	0.01852366	0.01852366	0.01852366	0.01852366	0.01852366	0.01852366
46157	1	-175.1099	-177.5706	2.460675	0.02116479	0.02116479	0.02116479	0.02116479	0.02116479	0.02116479	0.02116479	0.02116479	0.02116479	0.02116479	0.02116479	0.02116479	0.02116479
46158	0	-174.7059	-177.6161	2.910105	0.01677935	0.01677935	0.01677935	0.01677935	0.01677935	0.01677935	0.01677935	0.01677935	0.01677935	0.01677935	0.01677935	0.01677935	0.01677935
46159	1	-174.6591	-177.3287	2.669592	0.01912622	0.01912622	0.01912622	0.01912622	0.01912622	0.01912622	0.01912622	0.01912622	0.01912622	0.01912622	0.01912622	0.01912622	0.01912622
46160	0	-174.7059	-177.6161	2.910105	0.01677935	0.01677935	0.01677935	0.01677935	0.01677935	0.01677935	0.01677935	0.01677935	0.01677935	0.01677935	0.01677935	0.01677935	0.01677935
46161	1	-175.7999	-178.99	3.190139	0.01404683	0.01404683	0.01404683	0.01404683	0.01404683	0.01404683	0.01404683	0.01404683	0.01404683	0.01404683	0.01404683	0.01404683	0.01404683
46162	0	-175.021	-177.5118	2.49083	0.02087054	0.02087054	0.02087054	0.02087054	0.02087054	0.02087054	0.02087054	0.02087054	0.02087054	0.02087054	0.02087054	0.02087054	0.02087054
46163	1	-176.0187	-179.2412	3.222517	0.01373089	0.01373089	0.01373089	0.01373089	0.01373089	0.01373089	0.01373089	0.01373089	0.01373089	0.01373089	0.01373089	0.01373089	0.01373089
46164	0	-175.021	-177.5118	2.49083	0.02087054	0.02087054	0.02087054	0.02087054	0.02087054	0.02087054	0.02087054	0.02087054	0.02087054	0.02087054	0.02087054	0.02087054	0.02087054
46165	1	-175.6851	-178.8568	3.171729	0.01422647	0.01422647	0.01422647	0.01422647	0.01422647	0.01422647	0.01422647	0.01422647	0.01422647	0.01422647	0.01422647	0.01422647	0.01422647
46166	0	-175.1721	-178.2431	3.071008	0.01520928	0.01520928	0.01520928	0.01520928	0.01520928	0.01520928	0.01520928	0.01520928	0.01520928	0.01520928	0.01520928	0.01520928	0.01520928
46167	1	-177.1288	-180.4806	3.351775	0.01246962	0.01246962	0.01246962	0.01246962	0.01246962	0.01246962	0.01246962	0.01246962	0.01246962	0.01246962	0.01246962	0.01246962	0.01246962
46168	0	-176.1697	-179.4128	3.243135	0.0135297	0.0135297	0.0135297	0.0135297	0.0135297	0.0135297	0.0135297	0.0135297	0.0135297	0.0135297	0.0135297	0.0135297	0.0135297
46169	1	-175.099	-177.5633	2.464249	0.02112992	0.02112992	0.02112992	0.02112992	0.02112992	0.02112992	0.02112992	0.02112992	0.02112992	0.02112992	0.02112992	0.02112992	0.02112992
46170	0	-176.1697	-179.4128	3.243135	0.0135297	0.0135297	0.0135297	0.0135297	0.0135297	0.0135297	0.0135297	0.0135297	0.0135297	0.0135297	0.0135297	0.0135297	0.0135297
46171	1	-177.5723	-179.521	1.948732	0.02616022	0.02616022	0.02616022	0.02616022	0.02616022	0.02616022	0.02616022	0.02616022	0.02616022	0.02616022	0.02616022	0.02616022	0.02616022
46172	0	-174.9969	-177.4964	2.499466	0.02078628	0.02078628	0.02078628	0.02078628	0.02078628	0.02078628	0.02078628	0.02078628	0.02078628	0.02078628	0.02078628	0.02078628	0.02078628
46173	1	-174.6519	-177.5246	2.872727	0.01714407	0.01714407	0.01714407	0.01714407	0.01714407	0.01714407	0.01714407	0.01714407	0.01714407	0.01714407	0.01714407	0.01714407	0.01714407
46174	0	-174.9969	-177.4964	2.499466	0.02078628	0.02078628	0.02078628	0.02078628	0.02078628	0.02078628	0.02078628	0.02078628	0.02078628	0.02078628	0.02078628	0.02078628	0.02078628
46175	1	-174.6519	-177.5246	2.872727	0.01714407	0.01714407	0.01714407	0.01714407	0.01714407	0.01714407	0.01714407	0.01714407	0.01714407	0.01714407	0.01714407	0.01714407	0.01714407
46176	0	-175.8183	-179.0114	3.193004	0.01401887	0.01401887	0.01401887	0.01401887	0.01401887	0.01401887	0.01401887	0.01401887	0.01401887	0.01401887	0.01401887	0.01401887	0.01401887
46177	1	-174.6519	-177.5246	2.872727	0.01714407	0.01714407	0.01714407	0.01714407	0.01714407	0.01714407	0.01714407	0.01714407	0.01714407	0.01714407	0.01714407	0.01714407	0.01714407
46178	0	-174.7298	-177.6533	2.923432	0.0166493	0.0166493	0.0166493	0.0166493	0.0166493	0.0166493	0.0166493	0.0166493	0.0166493	0.0166493	0.0166493	0.0166493	0.0166493
46179	1	-174.5977	-177.3937	2.795986	0.0178929	0.0178929	0.0178929	0.0178929	0.0178929	0.0178929	0.0178929	0.0178929	0.0178929	0.0178929	0.0178929	0.0178929	0.0178929
46180	0	-174.6192	-177.3308	2.711665	0.01871569	0.01871569	0.01871569	0.01871569	0.01871569	0.01871569	0.01871569	0.01871569	0.01871569	0.01871569	0.01871569	0.01871569	0.01871569
46181	1	-174.5977	-177.3937	2.795986	0.0178929	0.0178929	0.0178929	0.0178929	0.0178929	0.0178929	0.0178929	0.0178929	0.0178929	0.0178929	0.0178929	0.0178929	0.0178929
46182	0	-174.6192	-177.3308	2.711665	0.01871569	0.01871569	0.01871569	0.01871569	0.01871569	0.01871569	0.01871569	0.01871569	0.01871569	0.01871569	0.01871569	0.01871569	0.01871569
46183	1	-174.5977	-177.3937	2.795986	0.0178929	0.0178929	0.0178929	0.0178929	0.0178929	0.0178929	0.0178929	0.0178929	0.0178929	0.0178929	0.0178929	0.0178929	0.0178929
46184	0	-174.6489	-177.3276	2.678692	0.01903742	0.01903742	0.01903742	0.01903742	0.01903742	0.01903742	0.01903742	0.01903742	0.01903742	0.01903742	0.01903742	0.01903742	0.01903742
46185	1	-174.6078	-177.3376	2.729734	0.01853937	0.01853937	0.01853937	0.01853937	0.01853937	0.01853937	0.01853937	0.01853937	0.01853937	0.01853937	0.01853937	0.01853937	0.01853937
46186	0	-174.6811	-177.3332	2.652054	0.01929736	0.01929736	0.01929736	0.01929736	0.01929736	0.01929736	0.01929736	0.01929736	0.01929736	0.01929736	0.01929736	0.01929736	0.01929736
46187	1	-174.6078	-177.3376	2.729734	0.01853937	0.01853937	0.01853937	0.01853937	0.01853937	0.01853937	0.01853937	0.01853937	0.01853937	0.01853937	0.01853937	0.01853937	0.01853937
46188	0	-174.6811	-177.3332	2.652054	0.01929736	0.01929736	0.01929736	0.01929736	0.01929736	0.01929736	0.01929736	0.01929736	0.01929736	0.01929736	0.01929736	0.01929736	0.01929736
46189	1	-174.6078	-177.3376	2.729734	0.01853937	0.01853937	0.01853937	0.01853937	0.01853937	0.01853937	0.01853937	0.01853937	0.01853937	0.01853937	0.01853937	0.01853937	0.01853937
46190	0	-174.6811	-177.3332	2.652054	0.01929736	0.01929736	0.01929736	0.01929736	0.01929736	0.01929736	0.01929736	0.01929736	0.01929736	0.01929736	0.01929736	0.01929736	0.01929736
46191	1	-174.6078	-177.3376	2.729734	0.01853937	0.01853937	0.01853937	0.01853937	0.01853937	0.01853937	0.01853937	0.01853937	0.01853937	0.01853937	0.01853937	0.01853937	0.01853937
46192	0	-174.6811	-177.3332	2.652054	0.01929736	0.01929736	0.01929736	0.01929736	0.01929736	0.01929736	0.01929736	0.01929736	0.01929736	0.01929736	0.01929736	0.01929736	0.01929736
46193	1	-174.6078	-177.3376	2.729734	0.01853937	0.01853937	0.01853937	0.01853937	0.01853937	0.01853937	0.01853937	0.01853937	0.01853937	0.01853937	0.01853937	0.01853937	0.01853937
46194	0	-174.6811	-177.3332	2.652054	0.01929736	0.01929736	0.01929736	0.01929736	0.01929736	0.01929736	0.01929736	0.01929736	0.01929736	0.01929736	0.01929736	0.01929736	0.01929736
46195	1	-175.2311	-178.3158	3.084721	0.01507548	0.01507548	0.01507548	0.01507548	0.01507548	0.01507548	0.01507548	0.01507548	0.01507548	0.01507548	0.01507548	0.01507548	0.01507548
46196	0	-174.8317	-177.8011	2.969399	0.01620076	0.01620076	0.01620076	0.01620076	0.01620076	0.01620076	0.01620076	0.01620076	0.01620076	0.01620076	0.01620076	0.01620076	0.01620076
46197	1	-179.8007	-183.3549	3.554157	0.01049481	0.01049481	0.01049481	0.01049481	0.01049481	0.01049481	0.01049481	0.01049481	0.01049481	0.01049481	0.01049481	0.01049481	0.01049481
46198	0	-174.6447	-177.3274	2.682635	0.01899895	0.01899895	0.01899895	0.01899895	0.01899895	0.01899895	0.01899895	0.01899895	0.01899895	0.01899895	0.01899895	0.01899895	0.01899895
46199	1	-175.1564	-178.2236	3.067227	0.01524618	0.01524618	0.01524618	0.01524618	0.01524618	0.01524618	0.01524618	0.01524618	0.01524618	0.01524618	0.01524618	0.01524618	0.01524618
46200	0	-174.6674	-177.3301	2.662685	0.01919362	0.01919362	0.01919362	0.01919362	0.01919362	0.01919362	0.01919362	0.01919362	0.01919362	0.01919362	0.01919362	0.01919362	0.01919362
46201	1	-179.1557	-182.6692	3.513479	0.01089175	0.01089175	0.01089175	0.01089175	0.01089175	0.01089175	0.01089175	0.01089175	0.01089175	0.01089175	0.01089175	0.01089175	0.01089175
46202	0	-174.6674	-177.3301	2.662685	0.01919362	0.01919362	0.01919362	0.01919362	0.01919362	0.01919362	0.01919362	0.01919362	0.01919362	0.01919362	0.01919362	0.01919362	0.01919362
